date,run,temp,carbon,operator,strain,atc_ngml,position,cell_id,area_um,area_pix,mean_intensity
20181002,r1,37,glucose,o2,dilution,1,6,12,2.911025,689.0,205.0
20181002,r1,37,glucose,o2,dilution,1,6,13,2.57725,610.0,195.0
20181002,r1,37,glucose,o2,dilution,1,6,14,1.998425,473.0,195.0
20181002,r1,37,glucose,o2,dilution,1,6,15,2.775825,657.0,200.0
20181002,r1,37,glucose,o2,dilution,1,6,16,2.62795,622.0,203.0
20181002,r1,37,glucose,o2,dilution,1,6,17,2.5519,604.0,201.0
20181002,r1,37,glucose,o2,dilution,1,6,18,5.260125,1245.0,202.0
20181002,r1,37,glucose,o2,dilution,1,6,19,3.91235,926.0,202.0
20181002,r1,37,glucose,o2,dilution,1,6,20,3.096925,733.0,200.0
20181002,r1,37,glucose,o2,dilution,1,6,21,2.530775,599.0,197.0
20181002,r1,37,glucose,o2,dilution,1,6,22,2.539225,601.0,194.0
20181002,r1,37,glucose,o2,dilution,1,6,23,2.0618,488.0,197.0
20181002,r1,37,glucose,o2,dilution,1,6,24,2.623725,621.0,204.0
20181002,r1,37,glucose,o2,dilution,1,6,25,2.84765,674.0,190.0
20181002,r1,37,glucose,o2,dilution,1,6,26,2.192775,519.0,197.0
20181002,r1,37,glucose,o2,dilution,1,6,27,2.682875,635.0,194.0
20181002,r1,37,glucose,o2,dilution,1,6,28,2.2477,532.0,197.0
20181002,r1,37,glucose,o2,dilution,1,6,29,3.046225,721.0,189.0
20181002,r1,37,glucose,o2,dilution,1,6,30,2.370225,561.0,193.0
20181002,r1,37,glucose,o2,dilution,1,6,31,3.01665,714.0,196.0
20181002,r1,37,glucose,o2,dilution,1,6,32,2.632175,623.0,194.0
20181002,r1,37,glucose,o2,dilution,1,6,33,2.62795,622.0,192.0
20181002,r1,37,glucose,o2,dilution,1,6,34,3.325075,787.0,188.0
20181002,r1,37,glucose,o2,dilution,1,6,35,2.142075,507.0,184.0
20181002,r1,37,glucose,o2,dilution,1,6,36,1.8759,444.0,188.0
20181002,r1,37,glucose,o2,dilution,1,6,37,2.84765,674.0,189.0
20181002,r1,37,glucose,o2,dilution,1,6,38,1.9604,464.0,188.0
20181002,r1,37,glucose,o2,dilution,1,6,39,2.082925,493.0,189.0
20181002,r1,37,glucose,o2,dilution,1,6,40,2.049125,485.0,185.0
20181002,r1,37,glucose,o2,dilution,1,6,41,1.913925,453.0,184.0
20181002,r1,37,glucose,o2,dilution,1,6,42,2.302625,545.0,187.0
20181002,r1,37,glucose,o2,dilution,1,7,1,2.742025,649.0,203.0
20181002,r1,37,glucose,o2,dilution,1,7,2,3.1603,748.0,199.0
20181002,r1,37,glucose,o2,dilution,1,7,3,2.61105,618.0,195.0
20181002,r1,37,glucose,o2,dilution,1,7,4,2.5857,612.0,202.0
20181002,r1,37,glucose,o2,dilution,1,7,5,2.370225,561.0,201.0
20181002,r1,37,glucose,o2,dilution,1,7,6,2.902575,687.0,203.0
20181002,r1,37,glucose,o2,dilution,1,7,7,2.023775,479.0,190.0
20181002,r1,37,glucose,o2,dilution,1,7,8,2.13785,506.0,201.0
20181002,r1,37,glucose,o2,dilution,1,7,9,1.897025,449.0,202.0
20181002,r1,37,glucose,o2,dilution,1,7,10,4.313725,1021.0,206.0
20181002,r1,37,glucose,o2,dilution,1,7,11,1.9773,468.0,198.0
20181002,r1,37,glucose,o2,dilution,1,7,12,1.85055,438.0,192.0
20181002,r1,37,glucose,o2,dilution,1,7,13,2.9237,692.0,191.0
20181002,r1,37,glucose,o2,dilution,1,7,14,1.820975,431.0,200.0
20181002,r1,37,glucose,o2,dilution,1,7,15,4.009525,949.0,196.0
20181002,r1,37,glucose,o2,dilution,1,7,16,2.674425,633.0,192.0
20181002,r1,37,glucose,o2,dilution,1,7,17,3.122275,739.0,192.0
20181002,r1,37,glucose,o2,dilution,1,7,18,2.446275,579.0,195.0
20181002,r1,37,glucose,o2,dilution,1,7,19,2.8392,672.0,184.0
20181002,r1,37,glucose,o2,dilution,1,7,20,1.9604,464.0,195.0
20181002,r1,37,glucose,o2,dilution,1,7,21,1.91815,454.0,196.0
20181002,r1,37,glucose,o2,dilution,1,7,22,2.9068,688.0,192.0
20181002,r1,37,glucose,o2,dilution,1,7,23,2.522325,597.0,187.0
20181002,r1,37,glucose,o2,dilution,1,7,24,2.44205,578.0,186.0
20181002,r1,37,glucose,o2,dilution,1,7,25,3.358875,795.0,200.0
20181002,r1,37,glucose,o2,dilution,1,7,26,2.01955,478.0,186.0
20181002,r1,37,glucose,o2,dilution,1,7,27,2.23925,530.0,186.0
20181002,r1,37,glucose,o2,dilution,1,7,28,1.761825,417.0,184.0
20181002,r1,37,glucose,o2,dilution,1,7,29,3.03355,718.0,182.0
20181002,r1,37,glucose,o2,dilution,1,7,30,1.770275,419.0,191.0
20181002,r1,37,glucose,o2,dilution,1,7,31,1.71535,406.0,190.0
20181002,r1,37,glucose,o2,dilution,1,8,1,2.598375,615.0,198.0
20181002,r1,37,glucose,o2,dilution,1,8,2,1.8928,448.0,205.0
20181002,r1,37,glucose,o2,dilution,1,8,3,3.1265,740.0,210.0
20181002,r1,37,glucose,o2,dilution,1,8,4,2.6533,628.0,212.0
20181002,r1,37,glucose,o2,dilution,1,8,5,3.485625,825.0,204.0
20181002,r1,37,glucose,o2,dilution,1,8,6,2.0618,488.0,196.0
20181002,r1,37,glucose,o2,dilution,1,8,7,3.21945,762.0,193.0
20181002,r1,37,glucose,o2,dilution,1,8,8,2.9237,692.0,201.0
20181002,r1,37,glucose,o2,dilution,1,8,9,2.23925,530.0,200.0
20181002,r1,37,glucose,o2,dilution,1,8,10,3.206775,759.0,195.0
20181002,r1,37,glucose,o2,dilution,1,8,11,3.553225,841.0,203.0
20181002,r1,37,glucose,o2,dilution,1,8,12,4.271475,1011.0,200.0
20181002,r1,37,glucose,o2,dilution,1,8,13,3.1265,740.0,202.0
20181002,r1,37,glucose,o2,dilution,1,8,14,2.082925,493.0,202.0
20181002,r1,37,glucose,o2,dilution,1,8,15,1.8759,444.0,198.0
20181002,r1,37,glucose,o2,dilution,1,8,16,3.096925,733.0,204.0
20181002,r1,37,glucose,o2,dilution,1,8,17,2.987075,707.0,192.0
20181002,r1,37,glucose,o2,dilution,1,8,18,2.767375,655.0,197.0
20181002,r1,37,glucose,o2,dilution,1,9,1,2.7209,644.0,196.0
20181002,r1,37,glucose,o2,dilution,1,9,2,2.8054,664.0,202.0
20181002,r1,37,glucose,o2,dilution,1,9,3,2.826525,669.0,204.0
20181002,r1,37,glucose,o2,dilution,1,9,4,1.956175,463.0,200.0
20181002,r1,37,glucose,o2,dilution,1,9,5,1.897025,449.0,203.0
20181002,r1,37,glucose,o2,dilution,1,9,6,3.60815,854.0,199.0
20181002,r1,37,glucose,o2,dilution,1,9,7,3.282825,777.0,197.0
20181002,r1,37,glucose,o2,dilution,1,9,8,3.384225,801.0,195.0
20181002,r1,37,glucose,o2,dilution,1,9,9,1.1661,276.0,226.0
20181002,r1,37,glucose,o2,dilution,1,9,10,2.201225,521.0,196.0
20181002,r1,37,glucose,o2,dilution,1,9,11,2.5857,612.0,200.0
20181002,r1,37,glucose,o2,dilution,1,9,12,3.240575,767.0,197.0
20181002,r1,37,glucose,o2,dilution,1,9,13,3.570125,845.0,186.0
20181002,r1,37,glucose,o2,dilution,1,9,14,1.85055,438.0,189.0
20181002,r1,37,glucose,o2,dilution,1,9,15,2.6702,632.0,189.0
20181002,r1,37,glucose,o2,dilution,1,9,16,3.603925,853.0,198.0
20181002,r1,37,glucose,o2,dilution,1,9,17,2.936375,695.0,184.0
20181002,r1,37,glucose,o2,dilution,1,9,18,2.378675,563.0,188.0
20181002,r1,37,glucose,o2,dilution,1,9,19,3.50675,830.0,190.0
20181002,r1,37,glucose,o2,dilution,1,10,1,2.35755,558.0,205.0
20181002,r1,37,glucose,o2,dilution,1,10,2,2.62795,622.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,3,5.074225,1201.0,208.0
20181002,r1,37,glucose,o2,dilution,1,10,4,2.767375,655.0,204.0
20181002,r1,37,glucose,o2,dilution,1,10,5,2.5519,604.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,6,2.07025,490.0,202.0
20181002,r1,37,glucose,o2,dilution,1,10,7,2.758925,653.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,8,2.57725,610.0,204.0
20181002,r1,37,glucose,o2,dilution,1,10,9,2.167425,513.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,10,6.789575,1607.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,11,2.8054,664.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,12,2.6533,628.0,193.0
20181002,r1,37,glucose,o2,dilution,1,10,13,3.8532,912.0,207.0
20181002,r1,37,glucose,o2,dilution,1,10,14,3.25325,770.0,192.0
20181002,r1,37,glucose,o2,dilution,1,10,15,3.333525,789.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,16,3.3293,788.0,205.0
20181002,r1,37,glucose,o2,dilution,1,10,17,2.23925,530.0,200.0
20181002,r1,37,glucose,o2,dilution,1,10,18,2.40825,570.0,193.0
20181002,r1,37,glucose,o2,dilution,1,10,19,2.4505,580.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,20,2.9744,704.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,21,2.082925,493.0,193.0
20181002,r1,37,glucose,o2,dilution,1,10,22,2.877225,681.0,202.0
20181002,r1,37,glucose,o2,dilution,1,10,23,2.268825,537.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,24,2.9913,708.0,200.0
20181002,r1,37,glucose,o2,dilution,1,10,25,2.125175,503.0,194.0
20181002,r1,37,glucose,o2,dilution,1,10,26,3.77715,894.0,204.0
20181002,r1,37,glucose,o2,dilution,1,10,27,3.2279,764.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,28,2.294175,543.0,202.0
20181002,r1,37,glucose,o2,dilution,1,10,29,2.4336,576.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,30,2.319525,549.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,31,2.235025,529.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,32,3.8025,900.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,33,3.409575,807.0,212.0
20181002,r1,37,glucose,o2,dilution,1,10,34,3.06735,726.0,193.0
20181002,r1,37,glucose,o2,dilution,1,10,35,3.494075,827.0,200.0
20181002,r1,37,glucose,o2,dilution,1,10,36,2.94905,698.0,194.0
20181002,r1,37,glucose,o2,dilution,1,10,37,2.4336,576.0,195.0
20181002,r1,37,glucose,o2,dilution,1,10,38,5.057325,1197.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,39,3.451825,817.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,40,2.987075,707.0,197.0
20181002,r1,37,glucose,o2,dilution,1,10,41,2.8223,668.0,197.0
20181002,r1,37,glucose,o2,dilution,1,10,42,2.1801,516.0,195.0
20181002,r1,37,glucose,o2,dilution,1,10,43,1.27595,302.0,248.0
20181002,r1,37,glucose,o2,dilution,1,10,44,2.13785,506.0,200.0
20181002,r1,37,glucose,o2,dilution,1,10,45,6.181175,1463.0,204.0
20181002,r1,37,glucose,o2,dilution,1,10,46,2.488525,589.0,218.0
20181002,r1,37,glucose,o2,dilution,1,10,47,3.84475,910.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,48,5.564325,1317.0,246.0
20181002,r1,37,glucose,o2,dilution,1,10,49,2.581475,611.0,193.0
20181002,r1,37,glucose,o2,dilution,1,10,50,3.544775,839.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,51,3.054675,723.0,195.0
20181002,r1,37,glucose,o2,dilution,1,10,52,2.20545,522.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,53,4.09825,970.0,231.0
20181002,r1,37,glucose,o2,dilution,1,10,54,2.3153,548.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,55,3.603925,853.0,200.0
20181002,r1,37,glucose,o2,dilution,1,10,56,2.4505,580.0,193.0
20181002,r1,37,glucose,o2,dilution,1,10,57,2.792725,661.0,195.0
20181002,r1,37,glucose,o2,dilution,1,10,58,3.59125,850.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,59,2.2646,536.0,194.0
20181002,r1,37,glucose,o2,dilution,1,10,60,2.319525,549.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,61,3.92925,930.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,62,3.223675,763.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,63,2.32375,550.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,64,2.54345,602.0,190.0
20181002,r1,37,glucose,o2,dilution,1,10,65,2.142075,507.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,66,4.237675,1003.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,67,3.4138,808.0,190.0
20181002,r1,37,glucose,o2,dilution,1,10,68,2.066025,489.0,198.0
20181002,r1,37,glucose,o2,dilution,1,10,69,3.3631,796.0,200.0
20181002,r1,37,glucose,o2,dilution,1,10,70,3.257475,771.0,199.0
20181002,r1,37,glucose,o2,dilution,1,10,71,2.387125,565.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,72,2.18855,518.0,192.0
20181002,r1,37,glucose,o2,dilution,1,10,73,2.45895,582.0,188.0
20181002,r1,37,glucose,o2,dilution,1,10,74,3.23635,766.0,191.0
20181002,r1,37,glucose,o2,dilution,1,10,75,2.218125,525.0,201.0
20181002,r1,37,glucose,o2,dilution,1,10,76,2.9406,696.0,188.0
20181002,r1,37,glucose,o2,dilution,1,10,77,2.167425,513.0,187.0
20181002,r1,37,glucose,o2,dilution,1,10,78,2.2984,544.0,191.0
20181002,r1,37,glucose,o2,dilution,1,10,79,2.28995,542.0,195.0
20181002,r1,37,glucose,o2,dilution,1,10,80,2.116725,501.0,194.0
20181002,r1,37,glucose,o2,dilution,1,10,81,2.209675,523.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,82,6.8107,1612.0,192.0
20181002,r1,37,glucose,o2,dilution,1,10,83,2.28995,542.0,186.0
20181002,r1,37,glucose,o2,dilution,1,10,84,2.505425,593.0,191.0
20181002,r1,37,glucose,o2,dilution,1,10,85,4.068675,963.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,86,2.4505,580.0,203.0
20181002,r1,37,glucose,o2,dilution,1,10,87,1.837875,435.0,193.0
20181002,r1,37,glucose,o2,dilution,1,10,88,2.15475,510.0,190.0
20181002,r1,37,glucose,o2,dilution,1,10,89,2.066025,489.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,90,3.11805,738.0,192.0
20181002,r1,37,glucose,o2,dilution,1,10,91,2.116725,501.0,194.0
20181002,r1,37,glucose,o2,dilution,1,10,92,3.62505,858.0,195.0
20181002,r1,37,glucose,o2,dilution,1,10,93,2.995525,709.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,94,2.201225,521.0,194.0
20181002,r1,37,glucose,o2,dilution,1,10,95,2.7885,660.0,197.0
20181002,r1,37,glucose,o2,dilution,1,10,96,2.49275,590.0,192.0
20181002,r1,37,glucose,o2,dilution,1,10,97,2.17165,514.0,191.0
20181002,r1,37,glucose,o2,dilution,1,10,98,2.285725,541.0,194.0
20181002,r1,37,glucose,o2,dilution,1,10,99,3.536325,837.0,191.0
20181002,r1,37,glucose,o2,dilution,1,10,100,6.105125,1445.0,189.0
20181002,r1,37,glucose,o2,dilution,1,10,101,2.826525,669.0,182.0
20181002,r1,37,glucose,o2,dilution,1,10,102,2.4167,572.0,190.0
20181002,r1,37,glucose,o2,dilution,1,10,103,2.108275,499.0,188.0
20181002,r1,37,glucose,o2,dilution,1,10,104,2.125175,503.0,196.0
20181002,r1,37,glucose,o2,dilution,1,10,105,3.975725,941.0,188.0
20181002,r1,37,glucose,o2,dilution,1,10,106,3.705325,877.0,181.0
20181002,r1,37,glucose,o2,dilution,1,10,107,2.40825,570.0,180.0
20181002,r1,37,glucose,o2,dilution,1,10,108,3.274375,775.0,187.0
20181002,r1,37,glucose,o2,dilution,1,10,109,2.03645,482.0,188.0
20181002,r1,37,glucose,o2,dilution,1,10,110,2.0618,488.0,185.0
20181002,r1,37,glucose,o2,dilution,1,10,111,1.8421,436.0,189.0
20181002,r1,37,glucose,o2,dilution,1,10,112,4.034875,955.0,183.0
20181002,r1,37,glucose,o2,dilution,1,10,113,3.291275,779.0,184.0
20181002,r1,37,glucose,o2,dilution,1,10,114,3.603925,853.0,189.0
20181002,r1,37,glucose,o2,dilution,1,10,115,3.38845,802.0,183.0
20181002,r1,37,glucose,o2,dilution,2,1,1,2.52655,598.0,206.0
20181002,r1,37,glucose,o2,dilution,2,1,2,2.201225,521.0,241.0
20181002,r1,37,glucose,o2,dilution,2,1,3,2.142075,507.0,232.0
20181002,r1,37,glucose,o2,dilution,2,1,4,2.34065,554.0,217.0
20181002,r1,37,glucose,o2,dilution,2,1,5,3.113825,737.0,213.0
20181002,r1,37,glucose,o2,dilution,2,1,6,2.18855,518.0,208.0
20181002,r1,37,glucose,o2,dilution,2,1,7,3.4814,824.0,211.0
20181002,r1,37,glucose,o2,dilution,2,1,8,2.784275,659.0,225.0
20181002,r1,37,glucose,o2,dilution,2,1,9,4.4954,1064.0,204.0
20181002,r1,37,glucose,o2,dilution,2,1,10,2.79695,662.0,214.0
20181002,r1,37,glucose,o2,dilution,2,1,11,3.333525,789.0,214.0
20181002,r1,37,glucose,o2,dilution,2,1,12,2.7547,652.0,210.0
20181002,r1,37,glucose,o2,dilution,2,1,13,4.0729,964.0,205.0
20181002,r1,37,glucose,o2,dilution,2,1,14,2.25615,534.0,223.0
20181002,r1,37,glucose,o2,dilution,2,1,15,4.8334,1144.0,212.0
20181002,r1,37,glucose,o2,dilution,2,1,16,3.105375,735.0,213.0
20181002,r1,37,glucose,o2,dilution,2,1,17,2.615275,619.0,205.0
20181002,r1,37,glucose,o2,dilution,2,1,18,2.8561,676.0,204.0
20181002,r1,37,glucose,o2,dilution,2,1,19,1.922375,455.0,191.0
20181002,r1,37,glucose,o2,dilution,2,1,20,3.38,800.0,218.0
20181002,r1,37,glucose,o2,dilution,2,1,21,2.623725,621.0,209.0
20181002,r1,37,glucose,o2,dilution,2,1,22,3.8701,916.0,207.0
20181002,r1,37,glucose,o2,dilution,2,1,23,2.775825,657.0,210.0
20181002,r1,37,glucose,o2,dilution,2,1,24,2.07025,490.0,210.0
20181002,r1,37,glucose,o2,dilution,2,1,25,2.564575,607.0,203.0
20181002,r1,37,glucose,o2,dilution,2,1,26,3.037775,719.0,213.0
20181002,r1,37,glucose,o2,dilution,2,1,27,1.981525,469.0,201.0
20181002,r1,37,glucose,o2,dilution,2,1,28,3.1265,740.0,202.0
20181002,r1,37,glucose,o2,dilution,2,1,29,2.226575,527.0,225.0
20181002,r1,37,glucose,o2,dilution,2,1,30,2.25615,534.0,209.0
20181002,r1,37,glucose,o2,dilution,2,1,31,2.3153,548.0,206.0
20181002,r1,37,glucose,o2,dilution,2,1,32,2.0449,484.0,208.0
20181002,r1,37,glucose,o2,dilution,2,1,33,3.375775,799.0,202.0
20181002,r1,37,glucose,o2,dilution,2,1,34,1.947725,461.0,203.0
20181002,r1,37,glucose,o2,dilution,2,2,1,3.358875,795.0,223.0
20181002,r1,37,glucose,o2,dilution,2,2,2,2.5857,612.0,213.0
20181002,r1,37,glucose,o2,dilution,2,2,3,3.549,840.0,213.0
20181002,r1,37,glucose,o2,dilution,2,2,4,3.941925,933.0,212.0
20181002,r1,37,glucose,o2,dilution,2,2,5,2.67865,634.0,226.0
20181002,r1,37,glucose,o2,dilution,2,2,6,3.0251,716.0,214.0
20181002,r1,37,glucose,o2,dilution,2,2,7,3.282825,777.0,201.0
20181002,r1,37,glucose,o2,dilution,2,2,8,2.682875,635.0,218.0
20181002,r1,37,glucose,o2,dilution,2,2,9,3.4645,820.0,216.0
20181002,r1,37,glucose,o2,dilution,2,2,10,2.344875,555.0,241.0
20181002,r1,37,glucose,o2,dilution,2,2,11,3.358875,795.0,223.0
20181002,r1,37,glucose,o2,dilution,2,2,12,1.043575,247.0,197.0
20181002,r1,37,glucose,o2,dilution,2,2,13,3.38845,802.0,212.0
20181002,r1,37,glucose,o2,dilution,2,2,14,2.860325,677.0,221.0
20181002,r1,37,glucose,o2,dilution,2,2,15,3.8025,900.0,202.0
20181002,r1,37,glucose,o2,dilution,2,2,16,3.756025,889.0,206.0
20181002,r1,37,glucose,o2,dilution,2,2,17,3.3124,784.0,210.0
20181002,r1,37,glucose,o2,dilution,2,2,18,3.409575,807.0,202.0
20181002,r1,37,glucose,o2,dilution,2,2,19,2.67865,634.0,217.0
20181002,r1,37,glucose,o2,dilution,2,2,20,3.35465,794.0,196.0
20181002,r1,37,glucose,o2,dilution,2,2,21,4.1574,984.0,204.0
20181002,r1,37,glucose,o2,dilution,2,2,22,3.418025,809.0,197.0
20181002,r1,37,glucose,o2,dilution,2,2,23,2.5688,608.0,207.0
20181002,r1,37,glucose,o2,dilution,2,2,24,3.215225,761.0,215.0
20181002,r1,37,glucose,o2,dilution,2,2,25,2.082925,493.0,205.0
20181002,r1,37,glucose,o2,dilution,2,2,26,2.6702,632.0,219.0
20181002,r1,37,glucose,o2,dilution,2,2,27,2.311075,547.0,196.0
20181002,r1,37,glucose,o2,dilution,2,2,28,3.7011,876.0,189.0
20181002,r1,37,glucose,o2,dilution,2,3,1,2.6364,624.0,228.0
20181002,r1,37,glucose,o2,dilution,2,3,2,2.404025,569.0,202.0
20181002,r1,37,glucose,o2,dilution,2,3,3,3.32085,786.0,210.0
20181002,r1,37,glucose,o2,dilution,2,3,4,2.192775,519.0,227.0
20181002,r1,37,glucose,o2,dilution,2,3,5,3.832075,907.0,228.0
20181002,r1,37,glucose,o2,dilution,2,3,6,3.848975,911.0,211.0
20181002,r1,37,glucose,o2,dilution,2,3,7,2.2308,528.0,220.0
20181002,r1,37,glucose,o2,dilution,2,3,8,3.426475,811.0,210.0
20181002,r1,37,glucose,o2,dilution,2,3,9,4.153175,983.0,199.0
20181002,r1,37,glucose,o2,dilution,2,3,10,3.6166,856.0,216.0
20181002,r1,37,glucose,o2,dilution,2,3,11,3.8532,912.0,209.0
20181002,r1,37,glucose,o2,dilution,2,3,12,4.7151,1116.0,219.0
20181002,r1,37,glucose,o2,dilution,2,3,13,2.792725,661.0,215.0
20181002,r1,37,glucose,o2,dilution,2,3,14,2.5688,608.0,211.0
20181002,r1,37,glucose,o2,dilution,2,3,15,2.412475,571.0,225.0
20181002,r1,37,glucose,o2,dilution,2,3,16,4.017975,951.0,212.0
20181002,r1,37,glucose,o2,dilution,2,3,17,3.4983,828.0,200.0
20181002,r1,37,glucose,o2,dilution,2,3,18,2.8392,672.0,212.0
20181002,r1,37,glucose,o2,dilution,2,3,19,3.3124,784.0,193.0
20181002,r1,37,glucose,o2,dilution,2,3,20,3.739125,885.0,201.0
20181002,r1,37,glucose,o2,dilution,2,3,21,2.116725,501.0,217.0
20181002,r1,37,glucose,o2,dilution,2,3,22,2.775825,657.0,216.0
20181002,r1,37,glucose,o2,dilution,2,3,23,2.25615,534.0,211.0
20181002,r1,37,glucose,o2,dilution,2,3,24,2.62795,622.0,209.0
20181002,r1,37,glucose,o2,dilution,2,3,25,2.30685,546.0,206.0
20181002,r1,37,glucose,o2,dilution,2,3,26,3.916575,927.0,202.0
20181002,r1,37,glucose,o2,dilution,2,4,1,4.415125,1045.0,198.0
20181002,r1,37,glucose,o2,dilution,2,4,2,2.8561,676.0,213.0
20181002,r1,37,glucose,o2,dilution,2,4,3,2.742025,649.0,223.0
20181002,r1,37,glucose,o2,dilution,2,4,4,2.0618,488.0,209.0
20181002,r1,37,glucose,o2,dilution,2,4,5,3.519425,833.0,232.0
20181002,r1,37,glucose,o2,dilution,2,4,6,3.418025,809.0,220.0
20181002,r1,37,glucose,o2,dilution,2,4,7,2.6702,632.0,210.0
20181002,r1,37,glucose,o2,dilution,2,4,8,2.67865,634.0,200.0
20181002,r1,37,glucose,o2,dilution,2,4,9,3.18565,754.0,210.0
20181002,r1,37,glucose,o2,dilution,2,4,10,2.71245,642.0,206.0
20181002,r1,37,glucose,o2,dilution,2,4,11,2.64485,626.0,203.0
20181002,r1,37,glucose,o2,dilution,2,4,12,1.973075,467.0,208.0
20181002,r1,37,glucose,o2,dilution,2,4,13,3.257475,771.0,221.0
20181002,r1,37,glucose,o2,dilution,2,4,14,6.34595,1502.0,221.0
20181002,r1,37,glucose,o2,dilution,2,4,15,2.1463,508.0,196.0
20181002,r1,37,glucose,o2,dilution,2,4,16,2.9406,696.0,206.0
20181002,r1,37,glucose,o2,dilution,2,4,17,3.249025,769.0,207.0
20181002,r1,37,glucose,o2,dilution,2,4,18,3.434925,813.0,206.0
20181002,r1,37,glucose,o2,dilution,2,4,19,3.291275,779.0,196.0
20181002,r1,37,glucose,o2,dilution,2,4,20,3.42225,810.0,208.0
20181002,r1,37,glucose,o2,dilution,2,4,21,3.549,840.0,201.0
20181002,r1,37,glucose,o2,dilution,2,4,22,2.028,480.0,216.0
20181002,r1,37,glucose,o2,dilution,2,4,23,2.54345,602.0,212.0
20181002,r1,37,glucose,o2,dilution,2,4,24,2.67865,634.0,208.0
20181002,r1,37,glucose,o2,dilution,2,4,25,3.9884,944.0,224.0
20181002,r1,37,glucose,o2,dilution,2,4,26,2.535,600.0,192.0
20181002,r1,37,glucose,o2,dilution,2,4,27,2.3153,548.0,213.0
20181002,r1,37,glucose,o2,dilution,2,4,28,2.17165,514.0,211.0
20181002,r1,37,glucose,o2,dilution,2,4,29,4.939025,1169.0,212.0
20181002,r1,37,glucose,o2,dilution,2,4,30,2.6364,624.0,203.0
20181002,r1,37,glucose,o2,dilution,2,4,31,2.547675,603.0,185.0
20181002,r1,37,glucose,o2,dilution,2,4,32,4.3771,1036.0,229.0
20181002,r1,37,glucose,o2,dilution,2,5,1,2.6702,632.0,219.0
20181002,r1,37,glucose,o2,dilution,2,5,2,2.535,600.0,212.0
20181002,r1,37,glucose,o2,dilution,2,5,3,2.353325,557.0,222.0
20181002,r1,37,glucose,o2,dilution,2,5,4,3.8532,912.0,212.0
20181002,r1,37,glucose,o2,dilution,2,5,5,3.257475,771.0,211.0
20181002,r1,37,glucose,o2,dilution,2,5,6,2.1801,516.0,206.0
20181002,r1,37,glucose,o2,dilution,2,5,7,4.034875,955.0,211.0
20181002,r1,37,glucose,o2,dilution,2,5,8,2.446275,579.0,216.0
20181002,r1,37,glucose,o2,dilution,2,5,9,2.218125,525.0,210.0
20181002,r1,37,glucose,o2,dilution,2,5,10,2.581475,611.0,214.0
20181002,r1,37,glucose,o2,dilution,2,5,11,2.94905,698.0,227.0
20181002,r1,37,glucose,o2,dilution,2,5,12,2.5012,592.0,197.0
20181002,r1,37,glucose,o2,dilution,2,5,13,3.705325,877.0,217.0
20181002,r1,37,glucose,o2,dilution,2,5,14,2.6364,624.0,223.0
20181002,r1,37,glucose,o2,dilution,2,5,15,2.5688,608.0,211.0
20181002,r1,37,glucose,o2,dilution,2,5,16,2.218125,525.0,202.0
20181002,r1,37,glucose,o2,dilution,2,5,17,3.01665,714.0,218.0
20181002,r1,37,glucose,o2,dilution,2,5,18,3.50675,830.0,214.0
20181002,r1,37,glucose,o2,dilution,2,5,19,2.93215,694.0,203.0
20181002,r1,37,glucose,o2,dilution,2,6,1,2.885675,683.0,216.0
20181002,r1,37,glucose,o2,dilution,2,6,2,2.44205,578.0,213.0
20181002,r1,37,glucose,o2,dilution,2,6,3,3.6842,872.0,209.0
20181002,r1,37,glucose,o2,dilution,2,6,4,2.03645,482.0,219.0
