,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio
3582,722.0,131.1578947368421,13.306094182825484,52.0,13.877467515144478,122.66678880581931,8.901336004626975,,dilution,3.0,9,0.26687437529124
3583,513.0,163.47563352826512,15.988304093567251,40.0,12.824738165697832,122.66678880581931,8.901336004626975,,dilution,3.0,9,0.32061845414244583
3584,582.0,137.81615120274915,10.74914089347079,44.0,13.212375950214106,122.66678880581931,8.901336004626975,,dilution,3.0,9,0.30028127159577517
3585,672.0,162.27232142857142,15.549107142857142,49.0,13.701357264806665,122.66678880581931,8.901336004626975,,dilution,3.0,9,0.27961953601646256
3586,666.0,174.987987987988,11.927927927927929,49.0,13.592341403427188,122.66678880581931,8.901336004626975,,dilution,3.0,9,0.2773947225189222
3587,570.0,234.82456140350877,12.840350877192982,37.0,15.403662935207016,122.66678880581931,8.901336004626975,,dilution,3.0,9,0.4163152144650545
3588,330.0,150.8090909090909,22.793939393939393,27.0,12.197088468129698,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.45174401733813696
3591,666.0,173.77477477477478,15.695195195195195,54.0,12.333513075936734,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2283983902951247
3592,307.0,196.97068403908796,14.96742671009772,29.0,10.58039759483883,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3648412963737528
3593,369.0,186.869918699187,15.254742547425474,34.0,10.842191880442458,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3188879964836017
3594,765.0,176.06274509803922,17.918954248366013,60.0,12.74731112184281,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2124551853640468
3595,793.0,184.87137452711224,15.453972257250946,62.0,12.771996479768221,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.20599994322206808
3596,439.0,183.41685649202734,13.236902050113896,33.0,13.294319947200375,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.4028581802181932
3597,504.0,171.63690476190476,11.996031746031745,42.0,11.996531800271974,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2856317095302851
3598,484.0,164.5909090909091,14.617768595041323,40.0,12.100070947002715,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.30250177367506786
3599,575.0,173.0504347826087,11.509565217391305,46.0,12.491251371228032,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2715489428527833
3600,798.0,143.58145363408522,15.083959899749374,60.0,13.290134293566195,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.22150223822610327
3601,552.0,197.0,14.66304347826087,48.0,11.4884059938372,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.23934179153827498
3602,641.0,188.82371294851794,11.989079563182527,53.0,12.10164814187191,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.22833298380890396
3603,572.0,185.46328671328672,10.534965034965035,47.0,12.149523575969726,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.25850050161637717
3604,366.0,138.5983606557377,17.994535519125684,33.0,11.085466462842849,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.335923226146753
3605,396.0,138.70959595959596,19.345959595959595,34.0,11.646198160518031,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3425352400152362
3606,538.0,190.17843866171003,12.808550185873607,47.0,11.43761387115313,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2433534866202794
3607,490.0,206.5612244897959,13.3,40.0,12.257365503973961,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.306434137599349
3608,663.0,144.5339366515837,13.28054298642534,55.0,12.046714440060883,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2190311716374706
3609,550.0,162.01636363636365,10.83090909090909,45.0,12.180301315797806,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.27067336257328456
3610,596.0,162.84563758389262,13.213087248322148,51.0,11.660106296667973,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2286295352287838
3611,533.0,140.4108818011257,19.71106941838649,44.0,12.113764955975494,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.27531283990853395
3612,496.0,222.79637096774192,14.758064516129032,41.0,12.093890760413455,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.29497294537593793
3613,506.0,155.98814229249012,12.233201581027668,39.0,12.952400559567078,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3321128348606943
3614,671.0,179.80178837555886,16.716840536512667,57.0,11.764948245555162,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.20640260079921338
3615,494.0,211.32793522267207,30.39676113360324,37.0,13.34111469403672,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.36057066740639787
3616,626.0,163.90575079872204,12.884984025559106,49.0,12.771301085383817,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2606387976608942
3617,703.0,126.35988620199147,31.238975817923187,52.0,13.509140384510435,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.25979116124058527
3618,471.0,162.46284501061572,13.333333333333334,39.0,12.05140896394505,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.30901048625500127
3619,387.0,234.91472868217053,12.948320413436692,32.0,12.085640451797047,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.37767626411865773
3620,266.0,228.77443609022558,12.917293233082706,31.0,8.570994628691702,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2764836976997323
3621,423.0,223.88652482269504,16.20567375886525,38.0,11.110610520218115,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.29238448737416095
3622,445.0,177.05842696629213,13.226966292134831,37.0,12.010700928848097,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.32461353861751613
3623,317.0,203.87381703470032,17.520504731861198,31.0,10.126938402651316,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3266754323435908
3624,665.0,170.11278195488723,12.538345864661654,54.0,12.316018533150109,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.22807441728055758
3625,715.0,166.2881118881119,11.816783216783216,62.0,11.527875868853247,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.18593348175569754
3626,355.0,186.13521126760563,20.56056338028169,33.0,10.749043353919953,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3257285864824228
3627,344.0,162.40988372093022,20.055232558139537,34.0,10.098940795268035,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.29702767044905987
3628,300.0,210.21333333333334,16.343333333333334,28.0,10.689538843623936,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.38176924441514054
3629,299.0,180.685618729097,17.51839464882943,31.0,9.625580517596566,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3105025973418247
3630,477.0,183.40041928721175,11.48637316561845,37.0,12.849140587514555,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.3472740699328258
3631,481.0,176.46569646569645,22.24948024948025,37.0,12.98312963143464,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.35089539544417947
3632,412.0,175.8106796116505,21.699029126213592,35.0,11.753521126309156,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.33581488932311876
3633,464.0,169.92887931034483,13.614224137931034,34.0,13.613541929852806,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.4003982920544943
3634,520.0,230.9269230769231,12.876923076923077,45.0,11.55264286434521,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2567253969854491
3635,394.0,221.12182741116752,12.203045685279188,39.0,10.079121690221513,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2584390176979875
3636,754.0,159.43103448275863,16.76127320954907,54.0,13.959322375917104,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2585059699243908
3637,657.0,174.88432267884323,13.223744292237443,50.0,13.12173688768951,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.26243473775379017
3638,837.0,165.74910394265234,12.041816009557945,70.0,11.956995771558297,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.1708142253079757
3639,810.0,213.75802469135803,16.57901234567901,56.0,14.436311264102317,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.2577912725732557
3640,479.0,166.89770354906054,17.062630480167016,34.0,14.080157645753934,123.15724387526315,9.001282847999212,,dilution,3.0,7,0.4141222836986451
3642,629.0,150.1987281399046,31.235294117647058,38.0,16.536498422415253,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.4351710111161909
3643,691.0,164.67583212735167,13.882778581765557,56.0,12.336916907019347,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.22030208762534548
3644,424.0,188.64622641509433,11.959905660377359,37.0,11.377610245865961,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.30750297961799894
3645,339.0,197.60766961651916,12.333333333333334,32.0,10.59213713899694,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.33100428559365436
3646,671.0,157.70342771982115,11.5424739195231,51.0,13.129011890320655,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.25743160569256185
3647,522.0,193.30459770114942,12.080459770114942,40.0,13.024452952822426,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.3256113238205606
3648,496.0,166.97782258064515,16.066532258064516,37.0,13.388749137521875,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.3618580847978885
3649,481.0,196.1060291060291,12.721413721413722,38.0,12.655380509226012,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.3330363291901582
3650,783.0,152.62962962962962,13.853128991060025,66.0,11.86325373352531,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.17974626868977742
3651,509.0,155.30451866404715,14.392927308447938,39.0,13.049051083051305,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.3345910534115719
3653,770.0,183.14675324675324,19.37272727272727,58.0,13.262281585286658,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.22866002733252858
3654,537.0,138.30540037243946,20.258845437616387,41.0,13.083356133557562,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.3191062471599405
3656,397.0,139.23173803526447,17.095717884130984,32.0,12.3853794897263,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.3870431090539469
3657,774.0,157.1640826873385,18.92894056847545,63.0,12.28834291927606,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.1950530622107311
3658,704.0,167.31392045454547,13.734375,56.0,12.570755926960961,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.22447778441001717
3659,357.0,201.09803921568627,11.238095238095237,28.0,12.710137197767754,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.45393347134884837
3660,554.0,201.32671480144404,11.687725631768952,34.0,16.298236205318346,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.47935988839171606
3661,672.0,127.38095238095238,32.41815476190476,49.0,13.70293998121544,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.2796518363513355
3662,690.0,168.9231884057971,19.507246376811594,50.0,13.779405232754518,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.27558810465509037
3663,592.0,174.20945945945945,12.451013513513514,44.0,13.426458985553444,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.3051467951262146
3664,844.0,155.28080568720378,14.684834123222748,61.0,13.82393903897108,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.2266219514585423
3665,740.0,171.60405405405405,16.16891891891892,57.0,12.961707738563849,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.22739838137831314
3666,516.0,168.61434108527132,13.199612403100776,38.0,13.578395557219219,122.16362152419231,8.88767429696936,,dilution,3.0,6,0.35732619887419
3667,459.0,181.03050108932462,13.775599128540305,40.0,11.45857240403468,124.016053094395,9.16179104976256,,dilution,3.0,1,0.286464310100867
3669,330.0,158.65757575757576,12.563636363636364,32.0,10.295976234001312,124.016053094395,9.16179104976256,,dilution,3.0,1,0.321749257312541
3670,314.0,162.21656050955414,12.487261146496815,29.0,10.807946111824643,124.016053094395,9.16179104976256,,dilution,3.0,1,0.37268779695947046
3671,692.0,156.80346820809248,15.728323699421965,56.0,12.33789379713271,124.016053094395,9.16179104976256,,dilution,3.0,1,0.22031953209165553
3672,713.0,192.97054698457222,14.626928471248247,59.0,12.05376202840498,124.016053094395,9.16179104976256,,dilution,3.0,1,0.20430105132889798
3673,735.0,193.5673469387755,23.601360544217687,59.0,12.450924111377063,124.016053094395,9.16179104976256,,dilution,3.0,1,0.21103261205723836
3674,411.0,166.50608272506082,16.45985401459854,35.0,11.646410964769018,124.016053094395,9.16179104976256,,dilution,3.0,1,0.3327545989934005
3675,511.0,206.00978473581213,16.610567514677104,46.0,11.108704934305484,124.016053094395,9.16179104976256,,dilution,3.0,1,0.2414935855283801
3676,289.0,185.14532871972318,18.719723183391004,32.0,9.03127775411799,124.016053094395,9.16179104976256,,dilution,3.0,1,0.2822274298161872
3677,458.0,148.00218340611355,16.44759825327511,38.0,12.050948941998971,124.016053094395,9.16179104976256,,dilution,3.0,1,0.3171302353157624
3678,582.0,160.3831615120275,15.618556701030927,49.0,11.859262393618089,124.016053094395,9.16179104976256,,dilution,3.0,1,0.24202576313506302
3679,401.0,122.68827930174564,43.890274314214466,35.0,11.444373060838634,124.016053094395,9.16179104976256,,dilution,3.0,1,0.32698208745253243
3680,320.0,124.453125,49.821875,29.0,11.0390336585162,124.016053094395,9.16179104976256,,dilution,3.0,1,0.38065633305228275
3681,736.0,177.61141304347825,16.04891304347826,63.0,11.672516562744068,124.016053094395,9.16179104976256,,dilution,3.0,1,0.18527804067847728
3682,454.0,222.0352422907489,13.145374449339206,38.0,11.943971117267653,124.016053094395,9.16179104976256,,dilution,3.0,1,0.31431502940178035
3683,568.0,175.88732394366198,14.39612676056338,45.0,12.618651071002128,124.016053094395,9.16179104976256,,dilution,3.0,1,0.28041446824449173
3684,420.0,212.23809523809524,12.528571428571428,34.0,12.322327926027022,124.016053094395,9.16179104976256,,dilution,3.0,1,0.3624214095890301
3685,712.0,141.42415730337078,14.10252808988764,56.0,12.713318064503337,124.016053094395,9.16179104976256,,dilution,3.0,1,0.22702353686613103
3686,515.0,175.8,14.640776699029127,42.0,12.26802170406097,124.016053094395,9.16179104976256,,dilution,3.0,1,0.2920957548585945
3687,433.0,146.7921478060046,14.07621247113164,34.0,12.735185808097086,124.016053094395,9.16179104976256,,dilution,3.0,1,0.3745642884734437
3688,557.0,146.49730700179532,13.614003590664273,49.0,11.348999332560478,124.016053094395,9.16179104976256,,dilution,3.0,1,0.23161223127674443
3689,601.0,176.93011647254576,19.242928452579037,48.0,12.506303055330696,124.016053094395,9.16179104976256,,dilution,3.0,1,0.26054798031938947
3690,471.0,225.12738853503186,12.428874734607218,37.0,12.726096284178714,124.016053094395,9.16179104976256,,dilution,3.0,1,0.3439485482210463
3691,558.0,174.4336917562724,11.973118279569892,43.0,12.969692454150877,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.30162075474769484
3692,517.0,191.0328820116054,12.454545454545455,46.0,11.229409273491514,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.24411759290198945
3693,615.0,183.56422764227642,13.434146341463414,58.0,10.591473167174641,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.18261160633059725
3694,388.0,184.98453608247422,14.70360824742268,36.0,10.76192893115954,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2989424703099872
3695,286.0,215.93006993006992,15.223776223776223,27.0,10.549708271287475,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.39072993597361017
3696,549.0,219.99817850637524,15.37704918032787,48.0,11.432568968543753,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.23817852017799487
3697,269.0,227.8921933085502,15.579925650557621,29.0,9.256540797160158,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3191910619710399
3698,480.0,293.8333333333333,17.1375,34.0,14.084748948606856,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.4142573220178487
3699,329.0,345.30699088145894,17.252279635258358,26.0,12.65383358130882,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.4866859069734162
3700,654.0,149.8394495412844,20.23547400611621,51.0,12.755977921301733,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.25011721414317123
3701,367.0,136.1198910081744,39.62942779291553,30.0,12.213231720689333,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.40710772402297773
3702,511.0,195.33268101761252,14.444227005870841,42.0,12.164376209308113,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2896280049835265
3703,294.0,147.3843537414966,36.43877551020408,26.0,11.274034044405273,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.4336166940155874
3706,532.0,165.8045112781955,10.640977443609023,44.0,12.067766800660634,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.27426742728774167
3707,237.0,151.9620253164557,10.19831223628692,30.0,7.816978663049749,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2605659554349916
3708,436.0,142.2362385321101,10.28211009174312,44.0,9.896020110107747,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.22490954795699425
3709,506.0,165.56521739130434,15.74703557312253,43.0,11.758640519813747,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2734567562747383
3710,276.0,146.7644927536232,21.855072463768117,32.0,8.632564010317402,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2697676253224188
3711,275.0,175.17090909090908,16.087272727272726,29.0,9.482792336760356,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.326992839198633
3712,369.0,164.85365853658536,19.303523035230352,36.0,10.23136022332877,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.28420445064802136
3713,289.0,157.12456747404843,28.868512110726645,32.0,9.034096308710453,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.28231550964720165
3714,307.0,158.24755700325733,21.895765472312704,36.0,8.53012851155175,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.23694801420977082
3715,313.0,181.2747603833866,15.619808306709265,30.0,10.419607110158314,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.34732023700527714
3716,283.0,173.92226148409895,17.074204946996467,32.0,8.800319852374855,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2750099953867142
3717,378.0,203.9100529100529,13.698412698412698,31.0,12.162776559001468,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3923476309355312
3718,305.0,215.08196721311475,13.190163934426229,28.0,10.851857162538701,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3875663272335251
3719,410.0,163.56585365853658,18.034146341463416,34.0,12.048136122400663,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3543569447764901
3720,776.0,199.1262886597938,16.471649484536083,64.0,12.096686793681313,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.1890107311512705
3721,280.0,188.91071428571428,16.242857142857144,30.0,9.298200704426245,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.30994002348087485
3722,353.0,144.19830028328613,29.81869688385269,30.0,11.766639910035,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3922213303345
3723,426.0,205.93427230046947,14.866197183098592,41.0,10.382530862034516,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.25323246004962235
3724,457.0,169.0875273522976,16.111597374179432,38.0,12.0126781167775,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.31612310833625
3725,344.0,147.65406976744185,21.816860465116278,31.0,11.067508128644556,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3570163912465986
3727,400.0,180.3225,13.915,34.0,11.722029677996257,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3447655787645958
3728,370.0,176.53783783783783,15.237837837837837,29.0,12.707259184446261,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.4381813511878021
3729,523.0,156.46271510516252,16.61376673040153,42.0,12.451726768737174,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2964696849699327
3730,533.0,154.64352720450282,17.21763602251407,46.0,11.582559496165151,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.25179477165576414
3731,466.0,147.83690987124464,12.624463519313304,41.0,11.369067969837612,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2772943407277466
3732,455.0,242.7846153846154,17.51868131868132,35.0,12.999018553053267,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.37140053008723617
3733,386.0,256.0699481865285,16.963730569948186,40.0,9.644374388684463,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2411093597171116
3734,360.0,190.7277777777778,17.841666666666665,33.0,10.891844408922129,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.33005589117945844
3735,424.0,232.67688679245282,15.549528301886792,46.0,9.218246517460011,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2003966634230437
3736,271.0,195.09963099630997,19.760147601476014,26.0,10.35039333395905,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3980920513061173
3737,362.0,207.36187845303868,18.57182320441989,34.0,10.643175819455186,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3130345829251525
3738,566.0,171.23144876325088,11.68904593639576,45.0,12.559363277647279,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2790969617254951
3739,488.0,164.67008196721312,26.5327868852459,46.0,10.586106647233148,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2301327532007206
3740,351.0,223.62962962962962,14.376068376068377,28.0,12.322235402167252,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.4400798357916876
3741,336.0,227.66666666666666,13.782738095238095,32.0,10.500085150133252,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3281276609416641
3742,475.0,191.9978947368421,15.461052631578948,36.0,13.175152400000137,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.36597645555555935
3743,623.0,147.30818619582664,20.906902086677366,51.0,12.213721077528238,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2394847270103576
3744,430.0,191.3674418604651,19.24186046511628,44.0,9.77417744716514,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.22214039652648046
3745,492.0,189.14837398373984,15.961382113821138,40.0,12.282730750794666,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.30706826876986665
3746,645.0,177.50077519379846,14.3984496124031,51.0,12.642758186040744,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.24789721933413225
3748,561.0,214.76114081996434,12.076648841354723,50.0,11.220240308364957,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.22440480616729913
3749,317.0,179.2744479495268,11.930599369085174,34.0,9.312336876574875,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2738922610757316
3750,629.0,170.36724960254372,14.610492845786963,56.0,11.219451128068515,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.20034734157265205
3751,711.0,217.40084388185653,14.777777777777779,55.0,12.91724592278981,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.23485901677799656
3752,241.0,175.92946058091286,12.817427385892117,26.0,9.265849630549265,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3563788319442025
3753,326.0,221.07361963190183,15.039877300613497,33.0,9.819201867008994,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.29755157172754526
3754,565.0,175.95575221238937,13.164601769911505,44.0,12.832365180733094,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2916446631984794
3755,411.0,171.8661800486618,14.802919708029197,34.0,12.083634248977646,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.35540100732287194
3756,835.0,202.87544910179642,12.326946107784432,68.0,12.276852242922166,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.18054194474885538
3757,453.0,155.05739514348787,14.291390728476822,36.0,12.541840020506116,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3483844450140588
3758,703.0,185.88335704125177,14.480796586059745,56.0,12.547145106633726,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.2240561626184594
3759,928.0,174.32974137931035,14.899784482758621,73.0,12.702551089068246,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.17400754916531844
3760,442.0,182.37556561085972,12.64027149321267,33.0,13.364523401685346,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.4049855576268287
3761,529.0,184.58601134215502,14.706994328922494,40.0,13.19066417982234,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3297666044955585
3762,547.0,236.83912248628886,13.643510054844606,40.0,13.667649797189616,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.3416912449297404
3764,543.0,189.04972375690608,14.731123388581953,40.0,13.569081423437698,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.33922703558594247
3765,776.0,224.2770618556701,14.371134020618557,56.0,13.854347725308802,124.38067652595413,9.106259732147873,,dilution,3.0,8,0.24739906652337146
3766,474.0,130.4957805907173,23.643459915611814,50.0,9.465470191683602,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.18930940383367204
3768,483.0,146.51552795031057,17.498964803312628,47.0,10.267484259083538,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.21845711189539443
3770,488.0,157.9487704918033,15.889344262295081,39.0,12.49417130071095,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.3203633666848961
3771,445.0,140.69213483146066,27.150561797752808,40.0,11.094712342216695,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.27736780855541737
3772,368.0,127.58695652173913,10.47554347826087,30.0,12.234489031304426,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.4078163010434809
3773,792.0,134.3800505050505,36.928030303030305,66.0,11.986110457627873,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.18160773420648293
3774,521.0,138.22648752399232,23.378119001919387,47.0,11.061664375342684,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.23535456117750392
3775,903.0,130.62679955703211,18.953488372093023,71.0,12.716020886531616,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.1790988857257974
3776,754.0,132.59814323607426,20.376657824933687,59.0,12.78131105546413,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.21663239077057847
3777,565.0,144.23716814159292,20.460176991150444,50.0,11.296034802377221,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.22592069604754442
3778,335.0,137.8626865671642,24.03283582089552,34.0,9.82989017258412,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.28911441684070943
3779,301.0,137.0265780730897,21.47840531561462,32.0,9.386973832058457,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.2933429322518268
3780,385.0,132.43376623376622,13.150649350649351,32.0,12.01789761341739,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.3755593004192934
3781,476.0,139.10714285714286,13.640756302521009,37.0,12.854018254058671,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.34740589875834244
3782,737.0,154.11533242876527,23.435549525101763,54.0,13.641484661644503,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.25262008632675004
3783,519.0,146.60500963391138,17.02504816955684,39.0,12.9498097283055,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.3320464032898846
3784,680.0,129.5705882352941,20.080882352941178,51.0,13.32858358036862,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.26134477608565926
3785,495.0,130.03838383838385,20.54949494949495,38.0,13.00886549342546,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.3423385656164595
3786,465.0,133.78709677419354,22.59784946236559,38.0,12.232935073435389,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.3219193440377734
3787,717.0,133.64435146443515,24.468619246861923,52.0,13.78484630067837,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.2650931980899686
3788,572.0,165.93356643356643,15.444055944055943,42.0,13.619312423840903,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.3242693434247834
3789,418.0,144.92344497607655,20.059808612440193,34.0,12.283148293012252,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.3612690674415368
3790,369.0,148.61517615176152,21.601626016260163,35.0,10.529843207024147,125.37009022869987,9.435707579303473,,dilution,2.0,4,0.30085266305783276
