,area_birth,area_death,cell_id,cell_birth_time,cell_death_time,daughter1_id,daughter2_id,fluor1_mean_death,mother_id,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,position,aspect_ratio
201,511.0,590.0,100.0,12.0,17.0,146.0,147.0,0.0,8.0,52.0,11.334812514213459,0.0,,,27.0,0.21797716373487422
202,616.0,836.0,101.0,12.0,18.0,168.0,169.0,0.0,8.0,57.0,14.661087188108084,0.0,,,27.0,0.25721205593172075
203,740.0,740.0,102.0,12.0,12.0,107.0,108.0,0.0,43.0,55.0,13.455673523291797,0.0,,,27.0,0.2446486095143963
204,412.0,828.0,103.0,12.0,19.0,,,170.94806763285024,43.0,65.0,12.724255795441874,124.36996309267815,,,27.0,0.19575778146833653
205,319.0,326.0,104.0,13.0,14.0,,,0.0,0.0,25.0,12.975033120833928,0.0,,,27.0,0.5190013248333571
206,474.0,612.0,105.0,13.0,19.0,,,126.76307189542484,22.0,50.0,12.227802254907642,124.36996309267815,,,27.0,0.24455604509815285
207,369.0,534.0,106.0,13.0,19.0,,,129.4756554307116,22.0,50.0,10.66151293064063,124.36996309267815,,18.0,27.0,0.21323025861281258
208,270.0,372.0,107.0,13.0,19.0,,,168.98387096774192,102.0,32.0,11.300810064015064,124.36996309267815,,18.0,27.0,0.35315031450047074
209,333.0,343.0,108.0,13.0,19.0,,,173.55102040816325,102.0,29.0,11.805055242896225,124.36996309267815,,14.0,27.0,0.4070708704446974
210,130.0,104.0,109.0,13.0,16.0,,,0.0,0.0,17.0,6.093357540403237,0.0,,14.0,27.0,0.35843279649430804
211,377.0,372.0,110.0,14.0,15.0,,,0.0,0.0,32.0,11.592630794884236,0.0,,,27.0,0.3622697123401324
212,16.0,16.0,111.0,14.0,15.0,,,0.0,0.0,5.0,3.00341420042364,0.0,,,27.0,0.600682840084728
213,395.0,516.0,112.0,14.0,19.0,,,274.26162790697674,74.0,44.0,11.719974297920958,124.36996309267815,,,27.0,0.2663630522254763
214,373.0,679.0,113.0,14.0,19.0,,,384.50368188512516,74.0,49.0,13.844393235374936,124.36996309267815,,15.0,27.0,0.2825386374566313
215,446.0,1558.0,114.0,14.0,18.0,181.0,182.0,0.0,24.0,86.0,18.134317913624606,0.0,,18.0,27.0,0.21086416178633263
216,562.0,604.0,115.0,14.0,17.0,,,0.0,24.0,46.0,13.108148643581305,0.0,,,27.0,0.2849597531213327
217,520.0,404.0,116.0,14.0,17.0,,,0.0,0.0,37.0,10.907402089174104,0.0,,17.0,27.0,0.29479465105875957
218,173.0,173.0,117.0,14.0,14.0,,,0.0,60.0,22.0,7.852495551745242,0.0,,,27.0,0.3569316159884201
219,51.0,51.0,118.0,14.0,14.0,,,0.0,60.0,15.0,3.3657187600786593,0.0,,,27.0,0.22438125067191061
220,298.0,221.0,119.0,14.0,19.0,,,323.3393665158371,86.0,21.0,10.491425261493982,124.36996309267815,,19.0,27.0,0.499591679118761
221,330.0,245.0,120.0,14.0,19.0,,,203.84897959183672,86.0,24.0,10.177276824047222,124.36996309267815,,19.0,27.0,0.4240532010019676
222,200.0,200.0,121.0,15.0,15.0,133.0,134.0,0.0,0.0,20.0,9.68879001912438,0.0,,,27.0,0.48443950095621896
223,115.0,571.0,122.0,15.0,19.0,,,118.65148861646234,0.0,48.0,11.87927116530462,124.36996309267815,,16.0,27.0,0.24748481594384628
224,1506.0,2054.0,123.0,15.0,18.0,173.0,174.0,0.0,89.0,98.0,20.956803451895656,0.0,,17.0,27.0,0.21384493318260872
225,472.0,404.0,124.0,15.0,16.0,,,0.0,89.0,41.0,9.853365316373539,0.0,,,27.0,0.24032598332618388
226,482.0,314.0,125.0,15.0,19.0,,,118.03821656050955,90.0,28.0,11.153006900892787,124.36996309267815,,18.0,27.0,0.39832167503188526
227,80.0,80.0,126.0,15.0,15.0,,,0.0,90.0,17.0,4.664889744250204,0.0,,,27.0,0.2744052790735414
228,169.0,153.0,127.0,15.0,17.0,,,0.0,0.0,19.0,8.019978980482444,0.0,,,27.0,0.422104156867497
229,394.0,570.0,128.0,15.0,19.0,,,148.51754385964912,0.0,49.0,11.615594497244757,124.36996309267815,,,27.0,0.2370529489233624
230,376.0,526.0,129.0,15.0,16.0,,,0.0,0.0,41.0,12.808567662898886,0.0,,,27.0,0.3124040893389972
231,283.0,667.0,130.0,15.0,19.0,,,148.71214392803597,97.0,51.0,13.063562984738873,124.36996309267815,,19.0,27.0,0.25614829381840926
232,243.0,209.0,131.0,15.0,17.0,,,0.0,97.0,20.0,10.405282535149679,0.0,,,27.0,0.5202641267574839
233,117.0,1408.0,132.0,15.0,17.0,160.0,161.0,0.0,0.0,66.0,21.33755006814043,0.0,,16.0,27.0,0.3232962131536429
234,70.0,85.0,133.0,16.0,19.0,,,179.2941176470588,121.0,14.0,6.033836475254036,124.36996309267815,,18.0,27.0,0.4309883196610026
235,160.0,287.0,134.0,16.0,19.0,,,163.41114982578398,121.0,24.0,11.958697008718223,124.36996309267815,,19.0,27.0,0.49827904202992596
236,283.0,283.0,135.0,17.0,17.0,,,0.0,57.0,26.0,10.885191752693784,0.0,,,27.0,0.4186612212574532
237,309.0,695.0,136.0,17.0,18.0,162.0,163.0,0.0,57.0,54.0,12.85617152596257,0.0,,18.0,27.0,0.23807725048078832
238,328.0,504.0,137.0,17.0,19.0,,,173.28571428571428,15.0,42.0,12.000016119897348,124.36996309267815,,19.0,27.0,0.2857146695213654
239,423.0,487.0,138.0,17.0,19.0,,,171.6652977412731,15.0,43.0,11.307968795304731,124.36996309267815,,,27.0,0.2629760184954589
240,48.0,319.0,139.0,17.0,19.0,,,114.54858934169279,0.0,29.0,10.999446722070783,124.36996309267815,,18.0,27.0,0.37929126627830284
241,218.0,442.0,140.0,17.0,19.0,,,182.7714932126697,67.0,38.0,11.596532201210506,124.36996309267815,,19.0,27.0,0.3051719000318554
242,443.0,470.0,141.0,17.0,19.0,,,205.91702127659573,67.0,40.0,11.736550143521683,124.36996309267815,,,27.0,0.29341375358804206
243,291.0,494.0,142.0,17.0,19.0,,,157.10323886639677,0.0,43.0,11.475056581298537,124.36996309267815,,19.0,27.0,0.26686178096043106
244,24.0,176.0,143.0,17.0,18.0,,,0.0,0.0,23.0,7.630129625079652,0.0,,18.0,27.0,0.33174476630781097
245,1287.0,1372.0,144.0,17.0,18.0,201.0,202.0,0.0,0.0,84.0,16.328194082405055,0.0,,,27.0,0.19438326288577445
246,364.0,330.0,145.0,18.0,19.0,,,142.5151515151515,0.0,30.0,10.95248127995831,124.36996309267815,,,27.0,0.36508270933194364
247,371.0,378.0,146.0,18.0,19.0,,,118.60317460317461,100.0,35.0,10.800424280349725,124.36996309267815,,,27.0,0.308583550867135
248,265.0,350.0,147.0,18.0,19.0,,,120.40285714285714,100.0,31.0,11.26159095776035,124.36996309267815,,,27.0,0.36327712766968867
249,787.0,787.0,148.0,18.0,18.0,166.0,167.0,0.0,9.0,36.0,21.829688722906326,0.0,,,27.0,0.6063802423029535
250,425.0,576.0,149.0,18.0,19.0,,,117.93055555555556,9.0,49.0,11.75312061192968,124.36996309267815,,,27.0,0.2398596043250955
251,85.0,85.0,150.0,18.0,18.0,,,0.0,0.0,17.0,5.007213189298481,0.0,,,27.0,0.29454195231167535
252,1072.0,1072.0,151.0,18.0,18.0,179.0,180.0,0.0,48.0,69.0,15.539426826269107,0.0,,,27.0,0.2252090844386827
253,570.0,532.0,152.0,18.0,19.0,,,128.98684210526315,48.0,42.0,12.653286723120557,124.36996309267815,,,27.0,0.3012687315028704
254,12.0,12.0,153.0,18.0,18.0,,,0.0,0.0,6.0,1.9999999602635692,0.0,,,27.0,0.33333332671059485
255,1300.0,1300.0,154.0,18.0,18.0,183.0,184.0,0.0,93.0,69.0,18.82109590980052,0.0,,,27.0,0.27276950593913796
256,486.0,486.0,155.0,18.0,18.0,189.0,190.0,0.0,93.0,50.0,9.699887864957216,0.0,,,27.0,0.1939977572991443
257,525.0,392.0,156.0,18.0,19.0,,,196.89285714285714,66.0,35.0,11.195296522221543,124.36996309267815,,19.0,27.0,0.31986561492061555
258,284.0,422.0,157.0,18.0,19.0,,,204.17298578199052,66.0,37.0,11.401630884427549,124.36996309267815,,19.0,27.0,0.30815218606560946
259,434.0,440.0,158.0,18.0,19.0,,,239.15681818181818,0.0,36.0,12.20341042032155,124.36996309267815,,,27.0,0.33898362278670974
260,40.0,709.0,159.0,18.0,19.0,,,194.99858956276447,0.0,64.0,11.05335888899888,124.36996309267815,,19.0,27.0,0.1727087326406075
261,1031.0,1031.0,160.0,18.0,18.0,197.0,198.0,0.0,132.0,54.0,19.063986497735364,0.0,,,27.0,0.3530367869950993
262,429.0,444.0,161.0,18.0,19.0,,,176.77252252252254,132.0,36.0,12.328797059678935,124.36996309267815,,,27.0,0.3424665849910815
263,358.0,358.0,162.0,19.0,19.0,,,117.69832402234637,136.0,30.0,11.93357652947177,124.36996309267815,,,27.0,0.39778588431572565
264,400.0,400.0,163.0,19.0,19.0,,,120.4375,136.0,31.0,12.863689168903289,124.36996309267815,,,27.0,0.41495771512591256
265,390.0,390.0,164.0,19.0,19.0,,,157.95897435897436,5.0,30.0,13.00001632783481,124.36996309267815,,,27.0,0.43333387759449365
266,421.0,421.0,165.0,19.0,19.0,,,155.48931116389548,5.0,31.0,13.57793444392402,124.36996309267815,,,27.0,0.4379978852878716
267,524.0,524.0,166.0,19.0,19.0,,,117.69847328244275,148.0,46.0,11.360037239911494,124.36996309267815,,,27.0,0.24695733130242378
268,548.0,548.0,167.0,19.0,19.0,,,118.35766423357664,148.0,45.0,12.161795953026052,124.36996309267815,,,27.0,0.2702621322894678
269,440.0,440.0,168.0,19.0,19.0,,,118.97954545454546,101.0,36.0,12.186676622883763,124.36996309267815,,,27.0,0.3385187950801045
270,452.0,452.0,169.0,19.0,19.0,,,118.320796460177,101.0,37.0,12.20063701626232,124.36996309267815,,,27.0,0.3297469463854681
271,480.0,480.0,170.0,19.0,19.0,,,145.0,11.0,38.0,12.63543209092433,124.36996309267815,,,27.0,0.3325113708137981
272,563.0,563.0,171.0,19.0,19.0,,,146.13854351687388,11.0,37.0,15.202830812528788,124.36996309267815,,,27.0,0.4108873192575348
273,304.0,304.0,172.0,19.0,19.0,,,114.27960526315789,0.0,28.0,10.823288965417516,124.36996309267815,,,27.0,0.386546034479197
274,289.0,289.0,173.0,19.0,19.0,,,115.21799307958477,123.0,27.0,10.689440225450703,124.36996309267815,,,27.0,0.3959051935352112
275,324.0,324.0,174.0,19.0,19.0,,,114.70370370370371,123.0,31.0,10.449234234804406,124.36996309267815,,,27.0,0.3370720720904647
276,441.0,441.0,175.0,19.0,19.0,,,140.4467120181406,54.0,43.0,10.20156808319682,124.36996309267815,,,27.0,0.23724576937667025
277,392.0,392.0,176.0,19.0,19.0,,,138.73214285714286,54.0,33.0,11.848318214610641,124.36996309267815,,,27.0,0.35903994589729216
278,356.0,356.0,177.0,19.0,19.0,,,117.84831460674157,91.0,30.0,11.871346884592542,124.36996309267815,,,27.0,0.3957115628197514
279,342.0,342.0,178.0,19.0,19.0,,,117.36842105263158,91.0,29.0,11.791729853216887,124.36996309267815,,,27.0,0.4066113742488582
280,409.0,409.0,179.0,19.0,19.0,,,134.29339853300735,151.0,38.0,10.761978950594315,124.36996309267815,,,27.0,0.2832099723840609
281,519.0,519.0,180.0,19.0,19.0,,,129.47976878612718,151.0,40.0,12.940263008993572,124.36996309267815,,,27.0,0.3235065752248393
282,562.0,562.0,181.0,19.0,19.0,,,127.62277580071175,114.0,49.0,11.460633568746486,124.36996309267815,,,27.0,0.23389048099482623
283,760.0,760.0,182.0,19.0,19.0,,,127.72368421052632,114.0,60.0,12.66668338698039,124.36996309267815,,,27.0,0.2111113897830065
284,550.0,550.0,183.0,19.0,19.0,,,236.5,154.0,50.0,10.982828567123267,124.36996309267815,,,27.0,0.21965657134246533
285,365.0,365.0,184.0,19.0,19.0,,,238.9972602739726,154.0,31.0,11.754924631179557,124.36996309267815,,,27.0,0.37919111713482445
286,346.0,346.0,185.0,19.0,19.0,,,151.48265895953756,68.0,28.0,12.281527954806611,124.36996309267815,,,27.0,0.4386259983859504
287,363.0,363.0,186.0,19.0,19.0,,,150.51239669421489,68.0,31.0,11.706401125358722,124.36996309267815,,,27.0,0.3776258427535072
288,417.0,417.0,187.0,19.0,19.0,,,158.06714628297362,69.0,33.0,12.586802487597692,124.36996309267815,,,27.0,0.38141825719993006
289,393.0,393.0,188.0,19.0,19.0,,,146.52162849872772,69.0,33.0,11.897217171090501,124.36996309267815,,,27.0,0.3605217324572879
290,298.0,298.0,189.0,19.0,19.0,,,261.09395973154363,155.0,28.0,10.625177973897337,124.36996309267815,,,27.0,0.3794706419249049
291,310.0,310.0,190.0,19.0,19.0,,,249.76451612903224,155.0,31.0,9.9818766677133,124.36996309267815,,,27.0,0.3219960215391387
292,609.0,609.0,191.0,19.0,19.0,,,195.96223316912972,72.0,51.0,11.939263545244717,124.36996309267815,,,27.0,0.23410320676950427
293,739.0,739.0,192.0,19.0,19.0,,,179.50744248985114,72.0,59.0,12.3413088391135,124.36996309267815,,,27.0,0.20917472608666948
294,528.0,528.0,193.0,19.0,19.0,,,154.43939393939394,0.0,48.0,10.977883876213687,124.36996309267815,,,27.0,0.22870591408778515
295,554.0,554.0,194.0,19.0,19.0,,,164.99819494584838,0.0,46.0,12.041456666959139,124.36996309267815,,,27.0,0.2617707971078074
296,312.0,312.0,195.0,19.0,19.0,,,149.57051282051282,96.0,24.0,12.958776760337125,124.36996309267815,,,27.0,0.5399490316807135
297,324.0,324.0,196.0,19.0,19.0,,,150.78703703703704,96.0,28.0,11.56688064425165,124.36996309267815,,,27.0,0.41310288015184465
298,771.0,771.0,197.0,19.0,19.0,,,216.95590142671855,160.0,60.0,12.82412328650357,124.36996309267815,,,27.0,0.21373538810839282
299,425.0,425.0,198.0,19.0,19.0,,,186.06117647058824,160.0,38.0,11.16421758954854,124.36996309267815,,,27.0,0.2937951997249616
300,342.0,342.0,199.0,19.0,19.0,,,216.43859649122808,55.0,32.0,10.682209239482432,124.36996309267815,,,27.0,0.333819038733826
301,343.0,343.0,200.0,19.0,19.0,,,228.52478134110788,55.0,32.0,10.709526869113219,124.36996309267815,,,27.0,0.3346727146597881
302,675.0,675.0,201.0,19.0,19.0,,,156.6,144.0,51.0,13.235247950321478,124.36996309267815,,,27.0,0.259514665692578
303,719.0,719.0,202.0,19.0,19.0,,,155.62169680111265,144.0,49.0,14.634664000817695,124.36996309267815,,,27.0,0.29866661226158564
304,640.0,256.0,1.0,1.0,18.0,,,0.0,0.0,33.0,7.714341578992927,0.0,,,20.0,0.2337679266361493
305,611.0,1002.0,2.0,1.0,12.0,49.0,50.0,0.0,0.0,70.0,14.295959801300743,0.0,,,20.0,0.2042279971614392
306,411.0,593.0,3.0,1.0,18.0,88.0,89.0,0.0,0.0,63.0,9.407031866373837,0.0,,,20.0,0.14931796613291803
307,424.0,865.0,4.0,1.0,18.0,90.0,91.0,0.0,0.0,66.0,13.09089415823246,0.0,,,20.0,0.1983468811853403
308,611.0,944.0,5.0,1.0,14.0,64.0,65.0,0.0,0.0,66.0,14.303076103372868,0.0,,,20.0,0.2167132742935283
309,636.0,1012.0,6.0,1.0,12.0,51.0,52.0,0.0,0.0,71.0,14.243081443691567,0.0,,,20.0,0.20060678089706432
310,634.0,908.0,7.0,1.0,19.0,,,176.36563876651982,0.0,57.0,15.933016934344986,132.61370870102704,,,20.0,0.2795266128832454
311,781.0,781.0,8.0,1.0,1.0,21.0,22.0,0.0,0.0,54.0,14.459870600995668,0.0,,,20.0,0.26777538149991975
312,704.0,911.0,9.0,1.0,7.0,25.0,26.0,0.0,0.0,63.0,14.446154496216906,0.0,,,20.0,0.22930403962249057
313,352.0,524.0,10.0,1.0,19.0,,,263.35114503816794,0.0,51.0,10.26625365677227,132.61370870102704,,12.0,20.0,0.2012990913092602
314,462.0,877.0,11.0,1.0,12.0,53.0,54.0,0.0,0.0,61.0,14.360158788007665,0.0,,12.0,20.0,0.23541243914766663
315,343.0,1879.0,12.0,1.0,15.0,72.0,73.0,0.0,0.0,85.0,22.09547641858792,0.0,,14.0,20.0,0.25994678139515204
316,463.0,569.0,13.0,1.0,10.0,39.0,40.0,0.0,0.0,59.0,9.623148311331484,0.0,,,20.0,0.16310420866663533
317,487.0,1172.0,14.0,1.0,11.0,45.0,46.0,0.0,0.0,68.0,17.226997479945553,0.0,,11.0,20.0,0.25333819823449344
318,331.0,375.0,15.0,1.0,10.0,,,0.0,0.0,30.0,12.500784561747933,0.0,,,20.0,0.4166928187249311
319,960.0,960.0,16.0,1.0,1.0,23.0,24.0,0.0,0.0,66.0,14.542757051812307,0.0,,,20.0,0.220344803815338
320,466.0,1150.0,17.0,1.0,10.0,41.0,42.0,0.0,0.0,79.0,14.548843064136731,0.0,,3.0,20.0,0.1841625704321105
321,602.0,758.0,18.0,1.0,7.0,30.0,31.0,0.0,0.0,54.0,14.03709449539894,0.0,,,20.0,0.2599461943592396
322,881.0,1348.0,19.0,1.0,16.0,82.0,83.0,0.0,0.0,86.0,15.667491433885322,0.0,,,20.0,0.1821801329521549
323,769.0,769.0,20.0,1.0,1.0,,,0.0,0.0,51.0,15.066022772874355,0.0,,,20.0,0.2954122112328305
324,419.0,560.0,21.0,2.0,15.0,69.0,70.0,0.0,8.0,48.0,11.666108116246635,0.0,,,20.0,0.24304391908847156
325,394.0,931.0,22.0,2.0,17.0,84.0,85.0,0.0,8.0,52.0,17.8911473312573,0.0,,,20.0,0.34406052560110195
326,487.0,453.0,23.0,2.0,11.0,,,0.0,16.0,38.0,11.9031862340853,0.0,,8.0,20.0,0.3132417430022447
327,528.0,718.0,24.0,2.0,7.0,28.0,29.0,0.0,16.0,45.0,15.952054273213669,0.0,,,20.0,0.35449009496030376
328,309.0,610.0,25.0,8.0,19.0,,,260.2065573770492,9.0,52.0,11.730698262600466,132.61370870102704,,9.0,20.0,0.22559035120385512
329,522.0,791.0,26.0,8.0,19.0,,,243.86978508217447,9.0,64.0,12.359079514007929,132.61370870102704,,17.0,20.0,0.1931106174063739
330,78.0,78.0,27.0,8.0,8.0,,,0.0,0.0,14.0,5.307511991717774,0.0,,,20.0,0.37910799940841244
331,555.0,793.0,28.0,8.0,11.0,,,0.0,24.0,51.0,15.536477576326153,0.0,,9.0,20.0,0.3046368152220814
332,442.0,442.0,29.0,8.0,8.0,,,0.0,24.0,33.0,13.367510387919689,0.0,,,20.0,0.4050760723612027
333,540.0,540.0,30.0,8.0,8.0,34.0,35.0,0.0,18.0,42.0,12.857275963379672,0.0,,,20.0,0.3061256181757065
334,150.0,34.0,31.0,8.0,9.0,,,0.0,18.0,8.0,4.178071019812599,0.0,,9.0,20.0,0.5222588774765748
335,341.0,209.0,32.0,9.0,10.0,,,0.0,0.0,31.0,6.707978891881853,0.0,,10.0,20.0,0.21638641586715654
336,29.0,29.0,33.0,9.0,9.0,,,0.0,0.0,7.0,3.94873665859853,0.0,,,20.0,0.5641052369426471
337,224.0,224.0,34.0,9.0,9.0,,,0.0,30.0,27.0,8.219303100419985,0.0,,,20.0,0.30441863334888836
338,257.0,92.0,35.0,9.0,10.0,,,0.0,30.0,15.0,5.434307109070786,0.0,,10.0,20.0,0.36228714060471906
339,50.0,383.0,36.0,10.0,19.0,,,138.74412532637075,0.0,35.0,10.950920899053296,132.61370870102704,,11.0,20.0,0.3128834542586656
340,167.0,136.0,37.0,10.0,12.0,,,0.0,0.0,27.0,4.9578502445309995,0.0,,,20.0,0.18362408313077777
341,805.0,805.0,38.0,10.0,10.0,43.0,44.0,0.0,0.0,77.0,10.454190457215516,0.0,,,20.0,0.13576870723656514
342,241.0,717.0,39.0,11.0,19.0,,,220.40306834030685,13.0,65.0,11.001288347902133,132.61370870102704,,19.0,20.0,0.16925058996772513
343,328.0,50.0,40.0,11.0,12.0,,,0.0,13.0,9.0,5.5483256819546325,0.0,,12.0,20.0,0.6164806313282924
344,483.0,591.0,41.0,11.0,15.0,,,0.0,17.0,46.0,12.846413215417058,0.0,,,20.0,0.2792698525090665
345,227.0,272.0,42.0,11.0,14.0,67.0,68.0,0.0,17.0,43.0,6.319177008809356,0.0,,,20.0,0.14695760485603152
346,582.0,582.0,43.0,11.0,11.0,47.0,48.0,0.0,38.0,42.0,13.857116668458632,0.0,,,20.0,0.32993134924901507
347,672.0,827.0,44.0,11.0,15.0,,,0.0,38.0,52.0,15.90083150475931,0.0,,12.0,20.0,0.30578522124537133
348,1148.0,602.0,45.0,12.0,19.0,,,242.12126245847176,14.0,47.0,12.80716673377673,132.61370870102704,,18.0,20.0,0.27249290922929215
349,381.0,438.0,46.0,12.0,13.0,,,0.0,14.0,35.0,12.500785713702458,0.0,,,20.0,0.3571653061057845
350,301.0,661.0,47.0,12.0,19.0,,,196.7019667170953,43.0,58.0,11.375876597816097,132.61370870102704,,18.0,20.0,0.19613580341062237
351,419.0,141.0,48.0,12.0,18.0,,,0.0,43.0,17.0,8.245597836437245,0.0,,13.0,20.0,0.4850351668492497
352,443.0,580.0,49.0,13.0,19.0,,,148.66551724137932,2.0,46.0,12.59588682661939,132.61370870102704,,,20.0,0.2738236266656389
353,564.0,618.0,50.0,13.0,19.0,,,155.37216828478964,2.0,48.0,12.875306101539449,132.61370870102704,,,20.0,0.2682355437820719
354,574.0,574.0,51.0,13.0,13.0,56.0,57.0,0.0,6.0,42.0,13.662290788415186,0.0,,,20.0,0.3252926378194092
355,449.0,616.0,52.0,13.0,19.0,,,191.39123376623377,6.0,49.0,12.569320663150181,132.61370870102704,,16.0,20.0,0.2565167482275547
356,579.0,579.0,53.0,13.0,13.0,58.0,59.0,0.0,11.0,38.0,15.23704889991498,0.0,,,20.0,0.4009749710503942
357,323.0,317.0,54.0,13.0,14.0,,,0.0,11.0,30.0,10.53052719524529,0.0,,,20.0,0.351017573174843
358,120.0,1350.0,55.0,13.0,16.0,,,0.0,0.0,92.0,14.672219789368295,0.0,,16.0,20.0,0.159480649884438
359,283.0,657.0,56.0,14.0,19.0,,,201.95890410958904,51.0,52.0,12.622315899963555,132.61370870102704,,17.0,20.0,0.24273684423006836
360,190.0,306.0,57.0,14.0,15.0,,,0.0,51.0,40.0,7.613000422575249,0.0,,15.0,20.0,0.19032501056438123
361,203.0,547.0,58.0,14.0,19.0,,,251.17733089579525,53.0,55.0,9.937722449656041,132.61370870102704,,17.0,20.0,0.18068586272101894
362,104.0,104.0,59.0,14.0,14.0,,,0.0,53.0,13.0,7.9334594809564445,0.0,,,20.0,0.6102661139197265
363,1673.0,164.0,60.0,14.0,15.0,,,0.0,0.0,29.0,5.564861936564083,0.0,,15.0,20.0,0.19189179091600286
364,30.0,1581.0,61.0,14.0,15.0,74.0,75.0,0.0,0.0,80.0,19.762649097972844,0.0,,15.0,20.0,0.24703311372466055
365,539.0,626.0,62.0,14.0,18.0,,,0.0,0.0,86.0,7.2751195795237535,0.0,,,20.0,0.08459441371539249
366,485.0,591.0,63.0,14.0,18.0,,,0.0,0.0,68.0,8.686078915012203,0.0,,,20.0,0.1277364546325324
367,479.0,589.0,64.0,15.0,19.0,,,236.20543293718166,5.0,46.0,12.801490330058039,132.61370870102704,,,20.0,0.27829326804473997
368,467.0,601.0,65.0,15.0,19.0,,,227.0532445923461,5.0,47.0,12.787530988144821,132.61370870102704,,,20.0,0.27207512740733664
369,62.0,325.0,66.0,15.0,18.0,,,0.0,0.0,41.0,7.918383019291859,0.0,,16.0,20.0,0.19313129315345998
370,185.0,185.0,67.0,15.0,15.0,,,0.0,42.0,21.0,8.80930013344113,0.0,,,20.0,0.41949048254481575
371,151.0,1498.0,68.0,15.0,19.0,,,137.2923898531375,42.0,72.0,20.799876243799343,132.61370870102704,,16.0,20.0,0.28888717005276865
372,199.0,199.0,69.0,16.0,16.0,,,0.0,21.0,23.0,8.605373772803187,0.0,,,20.0,0.3741466857740516
373,307.0,373.0,70.0,16.0,17.0,,,0.0,21.0,32.0,11.638158180560692,0.0,,,20.0,0.36369244314252164
374,428.0,621.0,71.0,16.0,19.0,,,276.06602254428344,0.0,52.0,11.94250174021867,132.61370870102704,,,20.0,0.2296634950042052
375,1091.0,1091.0,72.0,16.0,16.0,80.0,81.0,0.0,12.0,87.0,12.528666787658839,0.0,,,20.0,0.14400766422596367
376,322.0,470.0,73.0,16.0,19.0,,,302.30212765957447,12.0,47.0,9.993804796008293,132.61370870102704,,,20.0,0.21263414459592112
377,273.0,298.0,74.0,16.0,17.0,,,0.0,61.0,44.0,6.726075085851513,0.0,,,20.0,0.15286534286026165
378,1333.0,1582.0,75.0,16.0,18.0,98.0,99.0,0.0,61.0,71.0,22.28180028788947,0.0,,18.0,20.0,0.3138281730688658
379,167.0,205.0,76.0,16.0,17.0,,,0.0,0.0,30.0,6.832305242919331,0.0,,,20.0,0.22774350809731103
380,278.0,278.0,77.0,16.0,16.0,,,0.0,0.0,27.0,10.296353270346113,0.0,,,20.0,0.3813464174202264
381,159.0,932.0,78.0,16.0,19.0,,,162.8175965665236,0.0,71.0,13.125155993274408,132.61370870102704,,17.0,20.0,0.1848613520179494
382,194.0,217.0,79.0,17.0,18.0,,,0.0,0.0,30.0,7.222640810649912,0.0,,,20.0,0.24075469368833038
383,390.0,587.0,80.0,17.0,19.0,,,216.41567291311756,72.0,53.0,11.069818137790122,132.61370870102704,,19.0,20.0,0.20886449316585137
384,277.0,927.0,81.0,17.0,18.0,96.0,97.0,0.0,72.0,52.0,17.82688176618946,0.0,,18.0,20.0,0.3428246493497973
385,1037.0,1095.0,82.0,17.0,19.0,,,195.05205479452056,19.0,77.0,14.228778164032502,132.61370870102704,,,20.0,0.1847893268056169
386,308.0,458.0,83.0,17.0,19.0,,,188.8056768558952,19.0,33.0,13.853526339794811,132.61370870102704,,19.0,20.0,0.4198038284786306
387,668.0,668.0,84.0,18.0,18.0,94.0,95.0,0.0,22.0,56.0,11.927968096269163,0.0,,,20.0,0.21299943029052076
388,642.0,642.0,85.0,18.0,18.0,92.0,93.0,0.0,22.0,56.0,11.45634637209285,0.0,,,20.0,0.20457761378737233
389,40.0,347.0,86.0,18.0,19.0,,,159.87896253602307,0.0,30.0,11.531175988725227,132.61370870102704,,19.0,20.0,0.38437253295750756
390,227.0,227.0,87.0,18.0,18.0,,,0.0,0.0,28.0,7.998097624843338,0.0,,,20.0,0.28564634374440495
391,470.0,470.0,88.0,19.0,19.0,,,167.12978723404257,3.0,41.0,11.440767752700442,132.61370870102704,,,20.0,0.27904311591952297
392,488.0,488.0,89.0,19.0,19.0,,,164.32581967213116,3.0,43.0,11.347160985575057,132.61370870102704,,,20.0,0.26388746478081526
393,521.0,521.0,90.0,19.0,19.0,,,164.8714011516315,4.0,42.0,12.368163649721025,132.61370870102704,,,20.0,0.2944800868981196
394,443.0,443.0,91.0,19.0,19.0,,,166.57562076749434,4.0,38.0,11.6411342536921,132.61370870102704,,,20.0,0.30634563825505523
395,448.0,448.0,92.0,19.0,19.0,,,134.10714285714286,85.0,37.0,12.083996759328205,132.61370870102704,,,20.0,0.3265945070088704
396,431.0,431.0,93.0,19.0,19.0,,,136.4570765661253,85.0,35.0,12.260620558523092,132.61370870102704,,,20.0,0.3503034445292312
397,469.0,469.0,94.0,19.0,19.0,,,132.87846481876332,84.0,38.0,12.314492914180775,132.61370870102704,,,20.0,0.32406560300475723
398,444.0,444.0,95.0,19.0,19.0,,,136.63063063063063,84.0,36.0,12.321164574537953,132.61370870102704,,,20.0,0.34225457151494315
399,458.0,458.0,96.0,19.0,19.0,,,278.6659388646288,81.0,40.0,11.445934272462068,132.61370870102704,,,20.0,0.2861483568115517
400,670.0,670.0,97.0,19.0,19.0,,,200.77462686567165,81.0,51.0,13.130029188308624,132.61370870102704,,,20.0,0.2574515527119338
