,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio,err,fluor1_sub,fluor2_sub
2597,556.0,210.91906474820144,116.89208633093526,47.0,11.800084717755585,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.25106563229267204,True,63604.33234327212,11325.33234327213
2598,504.0,304.42063492063494,110.9186507936508,44.0,11.452254294155152,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.26027850668534436,True,104780.51708814596,7255.517088145958
2599,432.0,235.19675925925927,112.81712962962963,35.0,12.337476357941783,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.3524993245126224,True,59907.157504125105,7039.157504125107
2600,434.0,115.64516129032258,121.33640552995392,35.0,12.362786239579757,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.35322246398799306,True,8299.111937014572,10769.111937014575
2601,432.0,110.33564814814815,122.13888888888889,35.0,12.341547160062419,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.35261563314464056,True,5967.157504125107,11066.157504125104
2602,538.0,217.0631970260223,115.31040892193309,45.0,11.934314471874545,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.2652069882638788,True,64850.74244726691,10107.742447266915
2603,368.0,236.46195652173913,112.11684782608695,33.0,11.136051013757783,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.3374560913259934,True,51497.61565166213,5738.615651662126
2604,720.0,155.3763888888889,111.56666666666666,61.0,11.80468424730523,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.19351941389024968,True,42374.595840208516,10831.595840208505
2605,557.0,234.74506283662478,112.30879712746858,48.0,11.604597452889626,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.24176244693520055,True,76989.80955971686,8792.80955971686
2606,322.0,274.32608695652175,113.17701863354037,30.0,10.733103712146804,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.3577701237382268,True,57252.66369520436,5362.66369520436
2607,308.0,210.00974025974025,113.78896103896103,30.0,10.233427532101697,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.34111425107005655,True,34953.98266497808,5317.9826649780825
2608,431.0,214.59860788863108,112.25058004640371,39.0,11.029631816815108,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.2828110722260284,True,50890.68028768036,6778.680287680371
2609,572.0,290.1118881118881,113.75174825174825,57.0,10.015268512190959,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.17570646512615717,True,110732.96780638787,9854.967806387873
2610,305.0,194.02622950819674,114.20655737704918,33.0,9.205605299972527,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.27895773636280385,True,29738.551015643887,5393.551015643882
2611,298.0,258.98993288590606,113.93288590604027,29.0,10.280189747783126,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.354489301647694,True,48415.210500530746,5188.210500530744
2612,312.0,254.70192307692307,113.00641025641026,31.0,10.049232143262191,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.3241687788149094,True,49351.89153075702,5142.891530757022
2613,470.0,237.09148936170212,113.03404255319148,40.0,11.733223879834096,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.2933305969958524,True,66067.29172902499,7760.291729024996
2614,590.0,241.93559322033897,112.32881355932203,50.0,11.799917922650216,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.23599835845300432,True,85793.55770239308,9325.55770239308
2615,489.0,241.17995910020448,112.62167689161554,42.0,11.644972493869256,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.2772612498540299,True,70737.35884147494,7872.358841474943
2616,591.0,273.14382402707275,111.09813874788495,54.0,10.943811930380447,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.20266318389593418,True,104383.03491883782,8614.03491883782
2617,579.0,272.6563039723662,111.62867012089811,49.0,11.81093252258354,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.24103943923639878,True,101981.30832150103,8746.308321501014
2618,502.0,220.96812749003985,111.32270916334662,47.0,10.655829321830941,96.52278355526596,108.94714297013614,,dilution,4.0,9,0.22671977280491365,True,62471.56265525649,7429.562655256489
2620,242.0,250.26859504132233,112.37603305785125,32.0,7.5316115509903625,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.23536286096844883,True,37034.994459047455,3664.994459047459
2624,304.0,348.00986842105266,112.17105263157895,31.0,9.80005957790714,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.31613095412603676,True,76236.64593202656,4541.645932026558
2625,279.0,267.2903225806452,110.98566308243727,28.0,9.971173777347392,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3561133491909783,True,47446.43162840595,3837.4316284059514
2626,412.0,181.14077669902912,112.36893203883496,36.0,11.431096638723975,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3175304621867771,True,34570.65172366757,6236.6517236675745
2627,387.0,193.3953488372093,112.7390180878553,35.0,11.038781841793824,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.315393766908395,True,37215.43742004697,6001.437420046968
2629,656.0,270.1143292682927,112.67530487804878,52.0,12.608585775665828,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.242472803378189,True,113411.18332700468,10131.183327004677
2630,543.0,264.1933701657459,111.52670349907919,47.0,11.542167273237617,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.24557802709016205,True,90660.33467463954,7762.334674639544
2631,323.0,286.72136222910217,115.75541795665634,30.0,10.755249058068534,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3585083019356178,True,61205.24880277822,5983.248802778217
2632,295.0,312.90508474576274,115.5728813559322,29.0,10.164625556036464,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.35050432951849875,True,63623.72878272314,5410.7287827231385
2633,398.0,194.5603015075377,125.36180904522612,35.0,11.304724160439573,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3229921188697021,True,38736.89171364004,11195.89171364003
2634,385.0,251.93506493506493,115.25194805194805,36.0,10.692839024015004,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.297023306222639,True,59560.90027575731,6937.900275757317
2635,360.0,214.36666666666667,119.99722222222222,37.0,9.731329511443727,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2630089057146953,True,42168.685972136715,8195.685972136713
2636,362.0,259.72375690607737,114.34530386740332,32.0,11.304288839202144,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.353259026225067,True,58822.223116426365,6195.223116426363
2637,309.0,232.75728155339806,116.15533980582525,30.0,10.299879309586917,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3433293103195639,True,41877.48879275067,5847.488792750682
2638,394.0,223.95939086294416,113.82994923857868,37.0,10.627027242859132,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.28721695250970625,True,49930.81742506073,6539.817425060735
2639,448.0,252.41741071428572,112.30357142857143,37.0,12.103917573915291,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.32713290740311596,True,69523.32032088123,6752.320320881245
2640,514.0,194.3385214007782,112.3112840466926,41.0,12.535286214370322,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3057386881553737,True,49913.046082439636,7751.0460824396405
2641,465.0,284.6279569892473,110.07096774193549,39.0,11.897731787799103,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3050700458410026,True,87139.38604734324,5970.386047343259
2642,565.0,246.5646017699115,113.0849557522124,43.0,12.686157741304019,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.29502692421637255,True,84373.24326182567,8957.243261825679
2643,542.0,275.2361623616236,112.47047970479704,50.0,10.835899928881409,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.21671799857762816,True,96478.5661024947,8259.566102494717
2644,412.0,314.59708737864077,112.5631067961165,39.0,10.570867051869323,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.27104787312485445,True,89554.65172366756,6316.651723667571
2645,615.0,238.5772357723577,115.46178861788619,53.0,11.596580564685592,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.21880340688086022,True,86927.67186906686,11211.67186906689
2646,607.0,174.0691927512356,113.32784184514003,52.0,11.668002034527941,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.22438465451015271,True,46640.5232919083,9770.52329190829
2647,688.0,239.8168604651163,112.03779069767442,56.0,12.241799957286657,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.21860357066583316,True,98098.77763563905,10186.777635639057
2648,547.0,203.02010968921388,111.85557586837294,44.0,12.422438162901932,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.28232814006595297,True,57866.40896321883,7999.408963218837
2649,475.0,252.82315789473685,110.02315789473684,38.0,12.500093317022364,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.32894982413216745,True,73906.0717687915,6076.071768791497
2650,518.0,196.66602316602317,113.82046332046332,51.0,10.157057967642881,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.1991579993655467,True,51507.12037101894,8593.120371018937
2651,361.0,240.26869806094183,114.75069252077563,34.0,10.606892878693236,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.31196743760862455,True,51636.45454428154,6324.454544281541
2652,303.0,235.45874587458746,113.27062706270627,31.0,9.745401090639747,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3143677771174112,True,41882.87735988173,4859.877359881733
2653,328.0,242.9908536585366,112.82621951219512,31.0,10.543340320160393,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.34010775226323847,True,47809.09166350234,5115.0916635023395
2654,334.0,212.03892215568862,113.54491017964072,29.0,11.514006209076719,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.39703469686471443,True,38345.70309637128,5448.703096371286
2655,358.0,222.14525139664804,113.34916201117318,30.0,11.923444564216728,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3974481521405576,True,44719.148827847064,5770.148827847063
2656,432.0,246.46990740740742,111.875,38.0,11.365698332903833,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.29909732455010085,True,64471.02316656407,6326.023166564057
2657,638.0,223.5564263322884,110.8871473354232,52.0,12.254929153556478,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.23567171449147073,True,80595.34902839785,8712.34902839784
2658,749.0,211.5580774365821,112.02002670226969,60.0,12.464910584478146,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.20774850974130243,True,85630.66053647333,11076.660536473326
2659,500.0,204.758,111.822,41.0,12.194195370455624,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.29741939927940547,True,53763.286072412106,7295.286072412104
2660,506.0,225.8102766798419,112.84782608695652,39.0,12.978293691507348,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3327767613207012,True,65060.89750528106,7901.897505281045
2661,535.0,208.7981308411215,113.29345794392523,40.0,13.058792648323509,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.32646981620808774,True,59688.186097480946,8593.18609748095
2662,334.0,275.6616766467066,111.40119760479043,34.0,9.824929939195794,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2889685276234057,True,59595.70309637129,4732.703096371287
2664,332.0,268.9457831325301,111.12650602409639,34.0,9.763252321171386,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.28715448003445254,True,57009.165952081625,4613.1659520816365
2665,284.0,266.5422535211268,111.04929577464789,30.0,9.460868620691478,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3153622873563826,True,48084.274489130075,3924.2744891300745
2666,308.0,301.0746753246753,111.42207792207792,30.0,10.25734471934414,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.34191149064480464,True,62783.72022060584,4370.720220605854
2667,606.0,190.84983498349834,111.87623762376238,49.0,12.358162413969074,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2522073962034505,True,56732.75471976346,8874.75471976347
2668,415.0,183.84578313253013,111.74216867469879,36.0,11.48865510793458,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.31912930855373833,True,35944.95744010205,6021.957440102043
2669,672.0,243.64880952380952,113.00297619047619,57.0,11.790142002414104,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.20684459653358078,True,98392.48048132185,10598.480481321865
2670,418.0,180.80382775119617,111.41866028708134,38.0,10.984149601932824,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2890565684719164,True,34933.263156536515,5930.263156536516
2671,587.0,191.4105621805792,112.51788756388416,47.0,12.465820290446862,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.26523021894567794,True,55283.1518490118,8973.151849011809
2672,566.0,187.6095406360424,114.15194346289752,45.0,12.561494832185543,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.27914432960412316,True,51154.01183397049,9577.011833970497
2673,482.0,204.21161825726142,112.57676348547717,39.0,12.339344921028763,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.316393459513558,True,51564.451773805275,7396.451773805264
2674,477.0,149.9853249475891,111.95178197064989,38.0,12.546513385569089,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3301714048833971,True,25163.60891308115,7021.608913081143
2675,503.0,200.07753479125248,111.04970178926442,41.0,12.239685557436676,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2985289160350409,True,51731.59178884657,6950.591788846577
2677,769.0,216.07152145643693,113.58647594278284,64.0,12.008047650887193,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.18762574454511238,True,91388.03197936981,12577.031979369818
2678,469.0,232.4051172707889,113.7547974413646,37.0,12.650955387728287,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3419177131818456,True,63396.46033592256,7749.46033592255
2679,603.0,226.48922056384743,113.2636815920398,53.0,11.374721452069124,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2146173858880967,True,77942.44900332899,9667.449003328997
2680,375.0,192.86933333333334,111.71466666666667,34.0,11.021398703291492,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.32415878539092624,True,35864.21455430908,5431.214554309079
2681,510.0,216.71372549019608,114.19607843137256,43.0,11.853373851995954,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2756598570231617,True,60935.97179386035,8651.971793860348
2682,383.0,197.177545691906,114.12793733681463,33.0,11.576134771640044,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.35079196277697106,True,38279.36313146767,6471.363131467672
2683,421.0,230.60570071258908,112.52969121140143,35.0,12.02687908263658,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.34362511664675943,True,56150.568872971,6440.568872970991
2684,432.0,210.125,113.19907407407408,36.0,11.965700179293009,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3323805605359169,True,48770.02316656405,6898.023166564058
2685,502.0,238.27490039840637,114.12948207171314,41.0,12.234611190008154,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.29840515097580866,True,70803.82321670174,8482.823216701749
2686,413.0,219.82566585956417,113.31961259079903,36.0,11.469972018404775,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3186103338445771,True,50631.4202958124,6644.420295812394
2687,438.0,207.66666666666666,112.73744292237443,36.0,12.147840977093523,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.33744002714148674,True,48370.634599433,6791.634599433
2688,482.0,235.53526970954357,111.64107883817428,38.0,12.661356666160273,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3331935964779019,True,66662.45177380527,6945.45177380527
2689,574.0,209.17595818815332,115.72822299651568,44.0,13.054764423268807,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.29669919143792745,True,64256.160411129094,10617.160411129096
2690,317.0,237.53943217665616,111.6782334384858,28.0,11.27761482885431,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.4027719581733682,True,44477.63736990928,4579.637369909273
2691,516.0,214.5406976744186,113.76550387596899,43.0,11.982444105506186,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2786614908257253,True,60531.583226729286,8531.583226729288
2692,400.0,239.2825,113.4925,36.0,11.10871006422196,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3085752795617211,True,56820.428857929684,6504.428857929684
2693,335.0,251.7582089552239,111.91641791044776,30.0,11.134581247750623,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.37115270825835406,True,51766.47166851611,4919.471668516109
2694,339.0,223.32153392330383,111.08849557522124,30.0,10.96919401506261,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.365639800502087,True,42744.545957095404,4697.545957095407
2695,648.0,187.64506172839506,113.73148148148148,53.0,12.220086278569388,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.23056766563338468,True,58588.03474984608,10692.034749846085
2696,371.0,243.08355795148248,111.28571428571429,34.0,10.904837452885133,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.32073051332015096,True,54111.14026572977,5214.140265729782
2697,517.0,163.93617021276594,112.43326885880077,41.0,12.615788826047442,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.307702166488962,True,34486.35179887411,7859.351798874113
2698,461.0,162.50976138828634,122.55097613882863,34.0,13.455901842052246,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.39576181888388956,True,30093.31175876396,11672.311758763957
2699,608.0,404.83388157894734,112.58552631578948,48.0,12.658929487036175,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.263727697646587,True,187022.29186405308,9335.29186405312
2700,566.0,180.1696113074205,110.84805653710248,47.0,12.026879989795107,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.25589106361266184,True,46943.0118339705,7707.011833970503
2701,407.0,97.73955773955774,110.004914004914,32.0,12.706234263051009,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.397069820720344,True,206.80886294345117,5198.808862943449
2702,454.0,169.1123348017621,115.55726872246696,35.0,12.975985434902336,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3707424409972096,True,32633.931753750185,8319.931753750188
2703,477.0,273.7127882599581,112.35010482180293,41.0,11.621029666261947,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.28343974795760846,True,84181.60891308115,7211.608913081143
2704,425.0,226.12941176470588,113.00470588235294,41.0,10.364314611590117,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.25278816125829556,True,54781.64316155028,6703.643161550285
2705,416.0,186.83653846153845,113.42307692307692,34.0,12.235194368618533,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3598586579005451,True,37275.726012246865,6735.726012246868
2706,336.0,243.5,111.54761904761905,32.0,10.493202024031921,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.32791256325099755,True,49146.240240660925,4810.240240660934
2707,405.0,217.8469135802469,114.69135802469135,35.0,11.576186399822388,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.33074818285206825,True,48849.2717186538,7071.271718653801
2708,436.0,192.02981651376146,113.9954128440367,41.0,10.641155657947483,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.25954038190115813,True,41332.09745514335,7309.097455143352
2709,405.0,203.320987654321,111.24938271604938,40.0,10.101433877002572,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2525358469250643,True,42966.2717186538,5677.271718653803
2710,673.0,209.28677563150075,112.36849925705795,54.0,12.462896286362504,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2307943756733797,True,75413.24905346669,10187.249053466689
2711,708.0,212.59463276836158,112.02401129943503,57.0,12.418990641967444,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.21787702880644638,True,81677.14907853553,10473.14907853554
2712,598.0,243.09030100334448,112.18060200668896,50.0,11.921256383803561,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2384251276760712,True,87223.60614260488,8939.606142604871
2713,669.0,180.09865470852017,111.48579970104633,54.0,12.360883446024555,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.22890524900045472,True,55438.174764887386,9536.17476488739
2714,427.0,252.66276346604215,113.87587822014052,38.0,11.232316642521889,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2955872800663655,True,66369.18030583994,7107.180305839938
2715,412.0,230.15776699029126,112.45631067961165,37.0,11.13357195700504,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3009073501893254,True,54765.65172366758,6272.651723667571
2716,359.0,177.44289693593313,114.02785515320335,31.0,11.578490021797968,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3734996781225151,True,28795.917399991886,6029.917399991891
2717,701.0,211.2111269614836,111.61626248216834,63.0,11.122165478827158,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.17654230918773267,True,79899.76907352176,10083.769073521773
2718,384.0,183.70572916666666,114.51041666666667,32.0,11.990650652021777,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.37470783287568055,True,33206.13170361249,6635.1317036124965
2719,421.0,92.87410926365796,108.26365795724466,38.0,11.067143397805934,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2912406157317351,True,-1834.43112702901,4644.568872970993
2721,775.0,181.06709677419354,116.63096774193548,61.0,12.692081975383841,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2080669176292433,True,64972.64341223876,15034.643412238755
2726,495.0,191.24444444444444,112.30909090909091,43.0,11.502488475865595,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2674997319968743,True,46536.443211687976,7463.4432116879825
2727,401.0,161.02992518703243,110.84538653366583,32.0,12.501054451992111,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3906579516247535,True,25583.197430074513,5459.197430074504
2728,462.0,219.83116883116884,112.02164502164503,41.0,11.25544369743823,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.27452301701068854,True,56641.080330908786,6833.080330908786
2729,594.0,136.25084175084174,112.53367003367003,46.0,12.896075949497469,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.28034947716298847,True,23177.531854025572,9089.531854025578
2730,543.0,114.84530386740332,124.19521178637201,41.0,13.229796392604158,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3226779607952234,True,9564.334674639544,14641.334674639547
2731,794.0,203.42317380352645,112.62846347607054,66.0,12.016939837212348,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.1820748460183689,True,84316.24628299043,12225.246282990423
2732,559.0,205.66726296958856,111.67441860465117,44.0,12.69825300054482,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.28859665910329135,True,60615.631828956735,8073.6318289567325
2733,561.0,224.0909090909091,114.23172905525847,45.0,12.444323491093028,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2765405220242895,True,71168.16897324639,9537.16897324638
2734,586.0,168.81569965870307,116.15358361774744,46.0,12.729716739083202,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2767329725887652,True,41948.38327686698,11088.383276866985
2735,414.0,232.85507246376812,111.9927536231884,35.0,11.769633256445216,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3362752358984347,True,56148.188867957215,6111.188867957221
2736,400.0,221.11,111.705,34.0,11.69237489331914,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.34389337921526886,True,49551.428857929684,5789.428857929681
2737,604.0,174.34437086092714,112.97185430463576,48.0,12.556653532994972,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.2615969486040619,True,46576.21757547381,9507.217575473816
2738,405.0,155.05679012345678,112.67407407407407,33.0,12.265466850304744,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3716808136455983,True,23419.2717186538,6254.271718653801
2739,386.0,149.49222797927462,112.77720207253886,31.0,12.425060619465224,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.40080840707952337,True,20172.668847902147,6000.668847902141
2740,400.0,198.4725,110.53,32.0,12.462409924710421,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.38945031014720066,True,40496.42885792968,5319.428857929683
2741,526.0,198.77566539923956,112.06083650190114,42.0,12.521408324524211,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.29812876963152884,True,53412.26894817754,7800.26894817753
2742,490.0,261.365306122449,114.11224489795919,45.0,10.857268297299477,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.24127262882887726,True,80425.60035096387,8271.600350963861
2743,446.0,234.62107623318386,112.27802690582959,38.0,11.72843812222088,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.30864310847949683,True,61275.783176591605,6710.7831765915935
2744,494.0,283.1578947368421,110.8157894736842,40.0,12.33287371144942,97.2314278551758,108.91654341150144,,dilution,4.0,7,0.3083218427862355,True,91847.67463954314,6710.674639543155
2745,439.0,289.8268792710706,111.66514806378132,38.0,11.549078956313295,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.30392313042929725,True,84319.31109155387,6106.311091553879
2746,481.0,228.45945945945945,114.12681912681913,43.0,11.157683570749034,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.25948101327323336,True,62868.57775634946,7874.577756349469
2747,437.0,297.04347826086956,112.47139588100687,37.0,11.77799925927231,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.318324304304657,True,87088.82220275409,6430.822202754093
2748,492.0,204.34146341463415,114.22967479674797,40.0,12.277624152897165,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.3069406038224291,True,52440.26664474831,8105.266644748315
2749,702.0,205.8960113960114,111.25498575498575,54.0,12.965425596295018,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.2401004740054633,True,75914.59996872625,9476.59996872625
2750,761.0,241.41787122207623,112.15505913272011,58.0,13.103321377040135,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.22591933408689888,True,109327.02218832006,10958.02218832006
2751,594.0,206.5252525252525,111.78114478114477,42.0,14.143883308882474,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.33675912640196365,True,64609.19997353759,8331.199973537594
2752,513.0,206.1150097465887,113.42105263157895,38.0,13.478476276482764,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.3546967441179675,True,55588.39997714611,8036.399977146106
2753,517.0,222.7872340425532,113.38878143133462,39.0,13.250943541900009,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.33976778312564127,True,64641.377754745685,8082.377754745686
2754,656.0,193.09756097560975,113.6265243902439,45.0,14.572459853927123,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.3238324411983805,True,62544.355526331085,10411.355526331083
2755,852.0,180.54929577464787,114.68896713615024,63.0,13.523174683383521,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.21465356640291303,True,70540.26662871048,14427.266628710497
2756,630.0,230.26825396825396,114.37142857142857,46.0,13.698392271987018,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.2977911363475439,True,83482.99997193381,10467.999971933812
2757,800.0,144.78,112.03875,58.0,13.796921707549421,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.23787796047499002,True,37619.55551991596,11426.55551991595
2758,531.0,175.88512241054613,116.31450094161958,38.0,13.973177540062824,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.3677151984227059,True,41486.79997634421,9854.799976344215
2759,550.0,176.3018181818182,114.69454545454545,39.0,14.082617039122898,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.3610927445928948,True,43200.44441994223,9316.444419942216
2760,794.0,185.6889168765743,113.8513853904282,56.0,14.174711223190437,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.2531198432712578,True,69819.08885351657,12780.088853516581
2761,455.0,178.27032967032966,112.36703296703297,32.0,14.19972308061584,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.443741346269245,True,36634.222201952194,6648.222201952201
2762,631.0,167.83676703645008,114.54516640253566,43.0,14.660649659624278,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.34094534092149487,True,44221.24441633371,10594.24441633371
2763,686.0,122.49125364431487,119.90816326530613,46.0,14.910527629957024,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.32414190499906576,True,16968.688858327932,15196.688858327938
2764,511.0,152.83365949119374,117.00195694716243,43.0,11.873491855324827,97.75555560010505,109.00400471584724,,dilution,4.0,6,0.27612771756569365,True,28144.911088346318,9834.911088346316
