I_1,I_2,area_1,area_2,bg_val,error_frame,fractional_birth_area,date,run_no,temp,carbon,operator
235.0185185185185,242.23136246786632,378.0,389.0,192.03410984504006,,0.49282920469361147,20181005,2,37,glucose,O2
234.67220902612826,233.78947368421052,421.0,437.0,192.03410984504006,,0.5021834061135371,20181005,2,37,glucose,O2
248.02469135802468,256.8767772511848,486.0,422.0,192.03410984504006,,0.5339925834363412,20181005,2,37,glucose,O2
271.4660633484163,253.22222222222223,442.0,387.0,192.03410984504006,,0.5301914580265096,20181005,2,37,glucose,O2
243.04072398190044,231.36590038314176,442.0,522.0,192.03410984504006,,0.46675712347354137,20181005,2,37,glucose,O2
241.9205298013245,245.73002159827215,453.0,463.0,192.03410984504006,,0.5267993874425727,20181005,2,37,glucose,O2
248.13333333333333,245.54241645244215,345.0,389.0,192.03410984504006,,0.4711388455538221,20181005,2,37,glucose,O2
238.44179104477612,229.18584070796462,335.0,339.0,192.03410984504006,,0.4970326409495549,20181005,2,37,glucose,O2
237.76119402985074,248.22706422018348,536.0,436.0,192.03410984504006,,0.542795232936078,20181005,2,37,glucose,O2
237.84729981378027,256.2307692307692,537.0,377.0,192.03410984504006,,0.5475,20181005,2,37,glucose,O2
264.66856330014224,301.2247619047619,703.0,525.0,192.03410984504006,,0.5548705302096177,20181005,2,37,glucose,O2
410.56591639871385,402.71450381679387,622.0,655.0,192.03410984504006,,0.5144175317185697,20181005,2,37,glucose,O2
236.5942720763723,250.7342995169082,419.0,414.0,192.03410984504006,,0.49595687331536387,20181005,2,37,glucose,O2
246.532981530343,244.5047619047619,379.0,420.0,192.03410984504006,,0.47719298245614034,20181005,2,37,glucose,O2
208.28571428571428,213.8126984126984,672.0,630.0,192.03410984504006,,0.5599051008303677,20181005,2,37,glucose,O2
210.0965909090909,208.61333333333334,528.0,450.0,192.03410984504006,,0.4950276243093923,20181005,2,37,glucose,O2
234.45885286783042,230.21700223713646,401.0,447.0,192.03410984504006,,0.4783783783783784,20181005,2,37,glucose,O2
241.56473214285714,232.49655172413793,448.0,580.0,192.03410984504006,,0.44082519001085774,20181005,2,37,glucose,O2
256.6553524804178,252.3987341772152,383.0,316.0,192.03410984504006,,0.5562043795620438,20181005,2,37,glucose,O2
253.69463869463868,259.70022883295195,429.0,437.0,192.03410984504006,,0.5579078455790785,20181005,2,37,glucose,O2
271.64444444444445,275.2105263157895,495.0,475.0,192.03410984504006,,0.5176470588235295,20181005,2,37,glucose,O2
273.59554140127386,296.59276729559747,628.0,636.0,192.03410984504006,,0.529296875,20181005,2,37,glucose,O2
266.8922261484099,285.6539440203562,566.0,393.0,192.03410984504006,,0.5829596412556054,20181005,2,37,glucose,O2
274.36683417085425,277.88349514563106,398.0,412.0,192.03410984504006,,0.46924177396280403,20181005,2,37,glucose,O2
271.5382513661202,258.86376811594204,366.0,345.0,192.03410984504006,,0.5367316341829086,20181005,2,37,glucose,O2
263.10738255033556,249.02645502645504,298.0,378.0,192.03410984504006,,0.4352409638554217,20181005,2,37,glucose,O2
250.0076923076923,255.54768392370573,390.0,367.0,192.03410984504006,,0.5151915455746368,20181005,2,37,glucose,O2
245.04176904176904,234.57198443579767,407.0,514.0,192.03410984504006,,0.4557823129251701,20181005,2,37,glucose,O2
264.4398826979472,273.619335347432,341.0,331.0,192.03410984504006,,0.5110062893081762,20181005,2,37,glucose,O2
268.02259887005647,290.0290322580645,354.0,310.0,192.03410984504006,,0.5666666666666667,20181005,2,37,glucose,O2
282.96505376344084,276.2853598014888,372.0,403.0,192.03410984504006,,0.512372634643377,20181005,2,37,glucose,O2
310.33269961977186,334.71374045801525,526.0,524.0,192.03410984504006,,0.49301825993555315,20181005,2,37,glucose,O2
254.68421052631578,244.85393258426967,342.0,356.0,192.03410984504006,,0.4899713467048711,20181005,2,37,glucose,O2
239.41019955654102,232.25,451.0,460.0,192.03410984504006,,0.49243306169965073,20181005,2,37,glucose,O2
258.8689024390244,252.19701492537314,328.0,335.0,192.03410984504006,,0.4943820224719101,20181005,2,37,glucose,O2
244.4502487562189,227.64562118126273,402.0,491.0,192.03410984504006,,0.44799054373522457,20181005,2,37,glucose,O2
206.70743801652893,207.50900163666122,605.0,611.0,192.03410984504006,,0.5028312570781427,20181005,2,37,glucose,O2
213.6578449905482,214.65134099616859,529.0,522.0,192.03410984504006,,0.458950201884253,20181005,2,37,glucose,O2
217.84096385542168,212.32678132678132,415.0,407.0,192.03410984504006,,0.5089974293059126,20181005,2,37,glucose,O2
213.64225941422595,208.8294736842105,478.0,475.0,192.03410984504006,,0.48959608323133413,20181005,2,37,glucose,O2
214.94685990338164,213.30735930735932,414.0,462.0,192.03410984504006,,0.4472972972972973,20181005,2,37,glucose,O2
209.7665615141956,212.85121951219512,317.0,410.0,192.03410984504006,,0.42616033755274263,20181005,2,37,glucose,O2
253.33112582781456,255.02201257861634,302.0,318.0,192.03410984504006,,0.4870967741935484,20181005,2,37,glucose,O2
249.0,248.687306501548,357.0,323.0,192.03410984504006,,0.5144157814871017,20181005,2,37,glucose,O2
244.79513888888889,236.6864406779661,288.0,354.0,192.03410984504006,,0.43463497453310695,20181005,2,37,glucose,O2
213.15433403805497,209.25176803394626,473.0,707.0,192.03410984504006,,0.42921348314606744,20181005,2,37,glucose,O2
206.58677685950414,207.05373134328357,726.0,670.0,192.03410984504006,,0.525235243798118,20181005,2,37,glucose,O2
258.4755700325733,257.16413373860183,307.0,329.0,192.03410984504006,,0.4827044025157233,20181005,2,37,glucose,O2
280.4212034383954,277.01466992665036,349.0,409.0,192.03410984504006,,0.4604221635883905,20181005,2,37,glucose,O2
232.38611111111112,227.42367601246107,360.0,321.0,192.03410984504006,,0.5286343612334802,20181005,2,37,glucose,O2
280.44962686567163,272.00585651537335,536.0,683.0,192.03410984504006,,0.46772366930917325,20181005,2,37,glucose,O2
229.13424657534247,214.3765281173594,365.0,409.0,192.03410984504006,,0.4715762273901809,20181005,2,37,glucose,O2
269.7312925170068,271.41616766467064,294.0,334.0,192.03410984504006,,0.4681528662420382,20181005,2,37,glucose,O2
293.5031746031746,259.625,630.0,624.0,192.03410984504006,,0.5023923444976076,20181005,2,37,glucose,O2
