strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,alpha_mode,alpha_hpd_min,alpha_hpd_max,volume,long_axis_death,short_axis_death
dilution,705.0,1934.8212765957446,350.7617021276596,0.040094834581174126,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,6.566886196294202,3.575,0.8319030658534179
dilution,1307.0,2109.9977046671765,470.7398622800306,0.39026713630292353,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,17.845635677559308,4.29,1.2864544878379527
dilution,343.0,2179.5218658892127,550.8454810495626,0.529243800163583,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,2.3609925342403866,2.275,0.6373446595284183
dilution,318.0,1886.006289308176,454.4119496855346,-0.05748482636519199,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,2.1634757051777376,2.08,0.6461956498657287
dilution,769.0,2064.615084525358,386.7854356306892,0.2995486719057371,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.43565792079954,3.77,0.8605171045578027
dilution,539.0,2302.643784786642,436.8589981447124,0.7753607361427247,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,4.743532617490484,2.73,0.8332961508107835
dilution,935.0,2089.1679144385025,402.07379679144384,0.3486290251194845,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,9.497278869594393,4.485,0.8806630980830592
dilution,539.0,2227.447124304267,452.74953617810763,0.6250449204088595,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,4.805084081342024,2.665,0.8543564008522591
dilution,614.0,2235.0097719869705,337.6156351791531,0.6401624209499882,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.631679411702379,3.055,0.8486116541755706
dilution,874.0,2023.1784897025173,441.52974828375284,0.21671819097648293,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,8.104413082421454,4.68,0.7879836098699597
dilution,619.0,2227.0726978998387,371.2035541195477,0.6242964535214615,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.846718212465227,2.9250000000000003,0.8939029456312678
dilution,497.0,2501.887323943662,437.75653923541245,1.173642454053717,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,4.120047854227011,2.73,0.7690687995149478
dilution,742.0,2366.3274932614554,334.311320754717,0.9026625142661429,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.3024017377966475,3.5100000000000002,0.8930275239836487
dilution,754.0,1990.3779840848806,356.026525198939,0.15115098723671147,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.353539989001823,3.64,0.8750917684039163
dilution,625.0,2183.8928,415.1136,0.5379811632614561,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.550370597870652,3.315,0.7966331262952464
dilution,684.0,2143.3304093567253,422.55263157894734,0.4568981896487028,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,6.5109446465996115,3.315,0.8705585074474254
dilution,763.0,2368.343381389253,368.7300131061599,0.9066922127449619,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.670009677612321,3.5100000000000002,0.9178372970947892
dilution,1008.0,1969.7430555555557,442.99007936507934,0.10990239860793177,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,10.194290683094072,4.94,0.8621861403192342
dilution,806.0,1969.424317617866,377.7456575682382,0.10926525125588461,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.947772611431535,3.9000000000000004,0.8732101132328587
dilution,715.0,2245.3132867132867,366.13286713286715,0.6607588305654809,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,6.902425018399472,3.4450000000000003,0.876365963180972
dilution,629.0,1910.1558028616853,330.5930047694754,-0.00921069017236704,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.554405294858576,3.38,0.7868816921847869
dilution,639.0,2046.661971830986,344.414710485133,0.2636609507981083,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.909629883550003,3.185,0.8473137810666447
dilution,784.0,2043.123724489796,356.9451530612245,0.25658810298881196,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.468228398540243,3.9650000000000003,0.8351598715436072
dilution,600.0,2151.9416666666666,401.22,0.4741118286419056,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.7102714270330805,2.665,0.9451015027173242
dilution,789.0,2089.144486692015,362.3295310519645,0.34858219377349825,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.475210473018973,4.03,0.8270514130154388
dilution,705.0,2020.0936170212765,422.8822695035461,0.21055162519362466,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,6.509875277603163,3.64,0.8183122784419243
dilution,481.0,2198.010395010395,353.02079002079,0.5662018022708869,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,4.171858325824558,2.34,0.8683572314878164
dilution,874.0,1957.0240274599541,381.02059496567506,0.08447745192455593,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,8.64446941108828,4.29,0.8604700047530068
dilution,356.0,2288.497191011236,409.5730337078652,0.7470821294923111,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,2.553924768237886,2.21,0.6803156242686386
dilution,460.0,2097.004347826087,385.06739130434784,0.3642938148793293,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,3.8567499801758034,2.34,0.8287257141130994
dilution,434.0,2060.304147465438,426.5437788018433,0.29093124107061236,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,3.4571632915745676,2.4050000000000002,0.7615876229845088
dilution,378.0,2124.2804232804233,443.95238095238096,0.41881785232508867,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,2.754455293774872,2.34,0.6819365759722925
dilution,505.0,2059.4376237623765,368.06336633663364,0.28919908679084977,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,4.471168027005509,2.4050000000000002,0.8856182605619951
dilution,774.0,2177.576227390181,375.6279069767442,0.5253545285359724,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.793408012258702,3.575,0.9146603169796896
dilution,1063.0,2201.5860771401694,427.29256820319847,0.5733494810732993,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,10.72491007898282,5.265000000000001,0.85256819281414
dilution,615.0,2131.1252032520324,349.13658536585365,0.43250035735059317,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.719011782134198,2.99,0.8689936355491374
dilution,832.0,2764.185096153846,459.4026442307692,1.6979676480454209,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,8.060556785630643,4.16,0.844579562090696
dilution,922.0,2558.7559652928417,400.26681127982647,1.2873211222185377,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,9.844619790125918,4.095,0.9515864975573755
dilution,797.0,2853.130489335006,462.95483061480553,1.875766758352044,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,7.433399494455029,4.16,0.8083481875222894
dilution,385.0,2616.7272727272725,424.05194805194805,1.4032039860354437,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,2.925631593335884,2.21,0.7359545881488931
dilution,421.0,2709.995249406176,490.2874109263658,1.58964380804885,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,3.150489794828519,2.535,0.6958462764786958
dilution,340.0,2709.0882352941176,427.31176470588235,1.5878307146845758,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,2.391188959912498,2.145,0.6693710770359271
dilution,846.0,2250.2163120567375,384.07092198581563,0.670559827702014,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,8.678374791047137,3.9000000000000004,0.9164531442227395
dilution,706.0,2041.1076487252124,379.7025495750708,0.25255802942981814,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,6.752857282481858,3.4450000000000003,0.8657486588045511
dilution,882.0,1922.5748299319728,354.07142857142856,0.015614563671568897,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,8.707641177589826,4.355,0.8558014951341414
dilution,612.0,1943.313725490196,374.4640522875817,0.05707097919928299,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.847104991985221,2.795,0.9242352401160471
dilution,525.0,2108.9866666666667,382.27809523809526,0.38824610237921364,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,4.717582072808338,1.885,1.1634480053044545
dilution,824.0,1930.4453883495146,339.20631067961165,0.031347568318645436,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,8.094342620709996,4.03,0.8636548652226725
dilution,260.0,2140.2115384615386,344.1807692307692,0.45066366247992656,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,1.6930564394501804,1.56,0.7026429932333365
dilution,372.0,2163.8548387096776,419.9139784946237,0.49792589381628655,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,2.898822766818569,1.885,0.8330472836378522
dilution,619.0,2131.203554119548,376.1954765751212,0.43265697832935046,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,5.7738107043224876,2.99,0.8737179525694276
dilution,770.0,2505.038961038961,309.67922077922077,1.179942479850581,7.0,20181005,glucose,37,O2,2,1565.0284066839,195.32616534003733,502.2644720841288,448.25805182103403,564.8858549779943,6.985216657763586,4.16,0.7816841427724347
dilution,718.0,2775.5779944289693,447.82869080779943,1.7022091100068388,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,5.86630726824279,4.42,0.6864856088633391
dilution,452.0,3731.798672566372,473.1393805309734,3.6136648892100056,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,3.5713140542544424,2.6,0.7338723102541101
dilution,671.0,2034.043219076006,440.4709388971684,0.21990385951855035,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,6.3788282298403285,3.25,0.8722971910333345
dilution,482.0,3666.3651452282156,472.7136929460581,3.4828652768989703,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,3.889078328714159,2.73,0.7444508724217428
dilution,567.0,2049.8924162257495,395.86772486772486,0.2515859180435956,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,5.062045182205995,2.8600000000000003,0.8365833405269818
dilution,486.0,2000.6358024691358,380.60493827160496,0.15312345934373425,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,3.897800704858584,2.795,0.7335096521093336
dilution,878.0,2029.6082004555808,371.5444191343964,0.21103839345333403,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,8.632032285428652,4.355,0.8517759521397287
dilution,648.0,2343.8503086419755,356.72993827160496,0.8391987203476244,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,6.054884232611924,3.185,0.8589345287209655
dilution,518.0,2399.376447876448,412.11583011583014,0.950193768000548,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,4.439992578238159,2.73,0.802402963062759
dilution,549.0,2366.59927140255,386.5391621129326,0.8846731985028957,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,4.894725854522185,2.73,0.8484445562654196
dilution,782.0,2381.1393861892584,470.88874680306907,0.9137384415736352,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,7.515315174029115,3.9000000000000004,0.8468841669559161
dilution,760.0,2062.103947368421,338.30526315789473,0.2759963938984429,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,7.037839117623571,3.9650000000000003,0.8086435311436782
dilution,890.0,1940.8359550561797,363.01460674157306,0.03358540024673409,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,8.832813044856966,4.355,0.8624346141312113
dilution,858.0,1936.3088578088577,408.0862470862471,0.02453587183320512,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,8.440475567290953,4.2250000000000005,0.8575637154828087
dilution,570.0,2231.084210526316,348.9614035087719,0.6137827521830079,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,5.063112406619847,2.9250000000000003,0.8236008256876304
dilution,432.0,2269.550925925926,376.2916666666667,0.6906765353218232,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,3.392009166047131,2.47,0.7389401156057802
dilution,447.0,2319.469798657718,479.7248322147651,0.7904628293814253,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,3.4065112467897487,2.73,0.6912706127807197
dilution,500.0,2158.04,444.372,0.4677696178301479,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,4.003761793935081,2.9250000000000003,0.7221862779922941
dilution,968.0,2478.095041322314,566.900826446281,1.1075498196035487,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,9.825110365644653,4.68,0.87363546286068
dilution,475.0,2148.593684210526,347.8442105263158,0.44888672257302054,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,4.079780266887255,2.34,0.8568579447297642
dilution,502.0,1967.7529880478087,357.06573705179284,0.08739172283230189,7.0,20181005,glucose,37,O2,2,1574.2994804956122,194.21485263880118,502.2644720841288,448.25805182103403,564.8858549779943,4.2934991843788355,2.6,0.8151972065524083
dilution,677.0,1936.871491875923,370.40915805022155,0.06618458937211383,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,6.3401810095116895,3.38,0.8466263230272901
dilution,563.0,2026.2770870337479,302.1438721136767,0.24490362930168788,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,5.166151144119767,2.665,0.8910978794693026
dilution,1095.0,2072.917808219178,410.4657534246575,0.33813699906080047,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,12.57618145020516,4.55,1.0167711904016208
dilution,539.0,2091.0371057513917,413.8126159554731,0.37435691855732794,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,4.570342878103575,2.9250000000000003,0.7774821161210277
dilution,659.0,1973.2215477996965,381.31259484066766,0.13884723520110412,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,6.177128042597887,3.25,0.8567310217748801
dilution,1045.0,2027.090909090909,337.8870813397129,0.24653043460925952,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,11.118718065706211,4.8100000000000005,0.9182018565583489
dilution,811.0,1923.944512946979,374.56596794081383,0.04034395535706802,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,8.009092207269854,3.9000000000000004,0.8768970633841779
dilution,1374.0,2304.367540029112,313.86098981077146,0.800797907340752,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,16.704755176632645,5.525,1.0497580227133312
dilution,634.0,2105.916403785489,428.9432176656151,0.4041001785265238,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,5.95998120760804,3.055,0.8762448563970208
dilution,929.0,2075.1108719052745,337.20990312163616,0.34252086604129217,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,9.112571169641978,4.68,0.8389996417772392
dilution,859.0,2010.9674039580907,391.73341094295694,0.214300042847423,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,8.520897749634429,4.16,0.8704512979160453
dilution,665.0,1955.3022556390977,394.66766917293234,0.10302712030218235,7.0,20181005,glucose,37,O2,2,1554.0270184218657,193.47351177620254,502.2644720841288,448.25805182103403,564.8858549779943,6.276441422483149,3.25,0.8644178466652538
dilution,882.0,1874.455782312925,348.41950113378687,-0.17507156097398624,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,8.985718232231044,4.16,0.8960131891847903
dilution,1067.0,1927.5135895032802,351.5923149015932,-0.06901063329837855,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,11.000135577843063,5.135,0.8772220531095694
dilution,673.0,2421.824665676077,324.851411589896,0.9191020324045692,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,6.114460661214385,3.5100000000000002,0.8094686198849715
dilution,603.0,2446.5373134328356,375.1475953565506,0.968501856581223,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,5.449622051741201,3.055,0.8330479133631248
dilution,642.0,2662.2694704049845,345.7507788161994,1.399743815296871,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,5.887834793642173,3.25,0.8340814287007233
dilution,902.0,3213.6873614190686,358.0376940133038,2.502011250663332,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,8.980456457681663,4.42,0.8622145564401565
dilution,721.0,1986.0818307905686,326.70457697642166,0.048065482964259276,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,6.773166351123032,3.64,0.8363204166716655
dilution,807.0,2138.4262701363073,431.091697645601,0.35259734017539884,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,8.141964850072032,3.77,0.9046313811603733
dilution,526.0,2205.916349809886,332.67300380228136,0.4875079374678861,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,4.747199594335118,2.47,0.8987188469412769
dilution,917.0,2189.1199563794985,341.87568157033803,0.45393246265717413,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,9.55485446431585,4.2250000000000005,0.9174469535187082
dilution,772.0,2366.490932642487,396.6088082901554,0.8084915988402552,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,7.342948811911014,3.9000000000000004,0.8362257900686061
dilution,920.0,2238.7195652173914,294.78478260869565,0.5530805579944135,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,9.221458169259304,4.485,0.8667500969921311
dilution,1026.0,2119.5604288499026,308.77485380116957,0.31488510263346375,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,11.041675169815846,4.615,0.9386362635791201
dilution,950.0,2302.4852631578947,377.95684210526315,0.6805462305426329,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,9.765268639120789,4.485,0.8940237892061722
dilution,864.0,1987.8090277777778,371.03819444444446,0.05151809671598682,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,8.46468156881643,4.29,0.8507322340985705
dilution,637.0,2751.0800627943486,378.70800627943487,1.5772734629591376,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,5.9210381671702255,3.12,0.8603113250521407
dilution,910.0,2024.1923076923076,382.26593406593406,0.12424715628250804,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,9.384920814743719,4.2250000000000005,0.908502618540379
dilution,772.0,2282.0466321243525,384.26683937823833,0.6396900345815039,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,7.669782268087601,3.64,0.8957286901331653
dilution,543.0,1855.6629834254143,363.1491712707182,-0.212637789002966,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,4.814072176555526,2.73,0.8403825311761951
dilution,458.0,2208.117903930131,316.5655021834061,0.4919087765655804,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,3.662114182364032,2.6,0.7443791990811732
dilution,113.0,1797.5221238938052,207.2212389380531,-0.3288595822568079,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,0.48079297177286884,0.9750000000000001,0.4844800399975019
dilution,67.0,1923.865671641791,220.16417910447763,-0.07630270911081961,7.0,20181005,glucose,37,O2,2,1612.3015817904952,194.4345702033258,502.2644720841288,448.25805182103403,564.8858549779943,0.20359037837373994,0.9750000000000001,0.28764526708859334
dilution,682.0,1894.9706744868035,423.7096774193548,-0.042735075701987535,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,5.906273031033972,3.835,0.7508829338598813
dilution,818.0,1889.5012224938876,413.01833740831296,-0.05366834232125561,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,7.149757440606264,4.68,0.7371177821988796
dilution,564.0,2677.8067375886526,363.6400709219858,1.5221301810287058,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,4.841961596796232,3.055,0.7797041741147839
dilution,680.0,2388.1485294117647,405.6029411764706,0.9431123155169251,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,6.377751565931049,3.38,0.8494111739380301
dilution,255.0,2105.6117647058823,480.98823529411766,0.3783299968722516,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,1.6057916449458194,1.69,0.6352893263641247
dilution,688.0,2185.2311046511627,454.11337209302326,0.5374866130742695,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,5.5352546413103205,4.29,0.6775219173136693
dilution,713.0,2204.729312762973,378.27068723702666,0.5764629324862524,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,6.128254514732714,4.095,0.7356421667018896
dilution,266.0,2148.6315789473683,462.4323308270677,0.46432528481384877,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,1.702134465199486,1.7550000000000001,0.6384022416195991
dilution,602.0,2711.9169435215945,326.9202657807309,1.5903154354903992,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,4.985383551116734,3.5100000000000002,0.7240102607522824
dilution,517.0,2734.375241779497,498.5512572533849,1.635208884228357,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,4.360943027800041,2.795,0.7812786349545353
dilution,659.0,2828.6464339908953,495.19271623672233,1.8236541032920641,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,5.949881663366748,3.4450000000000003,0.8071703392673069
dilution,758.0,2353.0026385224273,408.6055408970976,0.8728567586233786,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,6.77162012719463,4.16,0.768728254704195
dilution,565.0,1901.0743362831859,355.5008849557522,-0.030534043156108935,7.0,20181005,glucose,37,O2,2,1566.614113927636,193.84599353317734,502.2644720841288,448.25805182103403,564.8858549779943,4.970027179240597,2.9250000000000003,0.815013445716755
