value,parameter,carbon,temp
-15.686641393466278,epRA,glucose,32
-15.664940166637178,epRA,glucose,32
-15.66448176909222,epRA,glucose,32
-15.80555006913812,epRA,glucose,32
-15.748661644541954,epRA,glucose,32
-15.732389743632016,epRA,glucose,32
-15.894539065469532,epRA,glucose,32
-15.744541073616162,epRA,glucose,32
-15.912111266579563,epRA,glucose,32
-15.788428337836681,epRA,glucose,32
-16.061028854168132,epRA,glucose,32
-16.07674903160718,epRA,glucose,32
-15.899040256322928,epRA,glucose,32
-15.732816952605999,epRA,glucose,32
-15.697671345713152,epRA,glucose,32
-15.63105899305709,epRA,glucose,32
-15.605575010272068,epRA,glucose,32
-15.687622892875707,epRA,glucose,32
-15.794127499790623,epRA,glucose,32
-15.78242247071273,epRA,glucose,32
-15.880431923728574,epRA,glucose,32
-15.894052357971534,epRA,glucose,32
-15.808121307346232,epRA,glucose,32
-15.690102145450133,epRA,glucose,32
-15.7856954980445,epRA,glucose,32
-15.685304958076257,epRA,glucose,32
-15.731505180074958,epRA,glucose,32
-15.808924020954326,epRA,glucose,32
-15.814160088842142,epRA,glucose,32
-15.631333220248772,epRA,glucose,32
-15.675280510135158,epRA,glucose,32
-15.845538487230844,epRA,glucose,32
-15.867972223628371,epRA,glucose,32
-16.068914025968496,epRA,glucose,32
-15.500595206680407,epRA,glucose,32
-15.62118215183352,epRA,glucose,32
-15.62231702275697,epRA,glucose,32
-15.955416516562815,epRA,glucose,32
-15.866413656063386,epRA,glucose,32
-15.872189382598522,epRA,glucose,32
-15.778616322594774,epRA,glucose,32
-15.979879350802705,epRA,glucose,32
-15.884521555925971,epRA,glucose,32
-15.887798455569156,epRA,glucose,32
-15.555724621168423,epRA,glucose,32
-15.92162559336505,epRA,glucose,32
-15.832253489190798,epRA,glucose,32
-15.981987150382341,epRA,glucose,32
-15.744849758019482,epRA,glucose,32
-15.9166756753158,epRA,glucose,32
-15.881635874732998,epRA,glucose,32
-15.780449327005938,epRA,glucose,32
-15.592232944559505,epRA,glucose,32
-15.533850670200398,epRA,glucose,32
-15.848943709122203,epRA,glucose,32
-15.86948206842635,epRA,glucose,32
-15.837036451299634,epRA,glucose,32
-15.888202483841585,epRA,glucose,32
-15.889698411571905,epRA,glucose,32
-15.691473698964213,epRA,glucose,32
-15.826460526389072,epRA,glucose,32
-15.731939625929918,epRA,glucose,32
-16.051655440015164,epRA,glucose,32
-16.06128155667542,epRA,glucose,32
-15.58088184167227,epRA,glucose,32
-15.926812877539746,epRA,glucose,32
-15.743471641439093,epRA,glucose,32
-15.801979430332054,epRA,glucose,32
-15.694309817782841,epRA,glucose,32
-15.903019651021609,epRA,glucose,32
-15.950776563778696,epRA,glucose,32
-15.808583148467893,epRA,glucose,32
-15.800002378992682,epRA,glucose,32
-15.873735282500649,epRA,glucose,32
-15.764426816517279,epRA,glucose,32
-15.77870196739176,epRA,glucose,32
-15.822621813199904,epRA,glucose,32
-15.728742751806724,epRA,glucose,32
-15.702959851237843,epRA,glucose,32
-15.67639342222911,epRA,glucose,32
-15.439079805963402,epRA,glucose,32
-15.830714530090065,epRA,glucose,32
-15.863816831963941,epRA,glucose,32
-15.712822769165163,epRA,glucose,32
-15.88071934792087,epRA,glucose,32
-15.612073816069065,epRA,glucose,32
-15.646829604962862,epRA,glucose,32
-15.90133466464735,epRA,glucose,32
-15.72065493783812,epRA,glucose,32
-15.751708264568906,epRA,glucose,32
-15.65180548071443,epRA,glucose,32
-15.758166355177307,epRA,glucose,32
-15.801235155988158,epRA,glucose,32
-15.853824033839244,epRA,glucose,32
-15.686743633702447,epRA,glucose,32
-15.905051501115869,epRA,glucose,32
-16.08551372819935,epRA,glucose,32
-15.648962581864136,epRA,glucose,32
-15.846758377112014,epRA,glucose,32
-15.963483208906295,epRA,glucose,32
-15.98557381056866,epRA,glucose,32
-15.596704643722113,epRA,glucose,32
-15.828178846020883,epRA,glucose,32
-15.662819719379069,epRA,glucose,32
-15.80212790464934,epRA,glucose,32
-15.842023056184619,epRA,glucose,32
-15.611530578654065,epRA,glucose,32
-15.559857571158826,epRA,glucose,32
-15.569664284974893,epRA,glucose,32
-15.556206928320636,epRA,glucose,32
-15.526249238416947,epRA,glucose,32
-15.5535068655017,epRA,glucose,32
-15.537786647859216,epRA,glucose,32
-15.626550237554344,epRA,glucose,32
-15.763039991049258,epRA,glucose,32
-15.77112732736433,epRA,glucose,32
-15.716169705941539,epRA,glucose,32
-15.667494180079284,epRA,glucose,32
-15.827289014484942,epRA,glucose,32
-15.763908959503638,epRA,glucose,32
-15.597395136318404,epRA,glucose,32
-15.981942089401327,epRA,glucose,32
-15.665577201350684,epRA,glucose,32
-15.786525828871312,epRA,glucose,32
-15.80701729274554,epRA,glucose,32
-15.750487593176643,epRA,glucose,32
-15.684267996140342,epRA,glucose,32
-15.641355677662382,epRA,glucose,32
-16.059221935648843,epRA,glucose,32
-15.661461720031653,epRA,glucose,32
-15.661461720031653,epRA,glucose,32
-15.950279742743419,epRA,glucose,32
-15.741078047859352,epRA,glucose,32
-15.62165211914844,epRA,glucose,32
-15.663904074948599,epRA,glucose,32
-15.787963123927371,epRA,glucose,32
-15.858018853036898,epRA,glucose,32
-16.06858877599388,epRA,glucose,32
-15.763865309890825,epRA,glucose,32
-15.598387554784972,epRA,glucose,32
-15.901584016250897,epRA,glucose,32
-15.858379333098517,epRA,glucose,32
-15.738474979302474,epRA,glucose,32
-15.934829584976493,epRA,glucose,32
-16.037707301132432,epRA,glucose,32
-15.968066141313436,epRA,glucose,32
-15.518823640167028,epRA,glucose,32
-15.94430438673804,epRA,glucose,32
-15.898051139124664,epRA,glucose,32
-15.84298857113835,epRA,glucose,32
-15.779498264730554,epRA,glucose,32
-15.622659511186622,epRA,glucose,32
-16.03655801433912,epRA,glucose,32
-16.023839337226377,epRA,glucose,32
-15.971285126093372,epRA,glucose,32
-15.947572124423882,epRA,glucose,32
-16.051090375355187,epRA,glucose,32
-15.825540354399363,epRA,glucose,32
-15.743492470516495,epRA,glucose,32
-15.699929505872925,epRA,glucose,32
-15.698757133743126,epRA,glucose,32
-15.742003623209383,epRA,glucose,32
-15.83032403086525,epRA,glucose,32
-15.789545459046446,epRA,glucose,32
-15.54620166452093,epRA,glucose,32
-15.586201858059358,epRA,glucose,32
-15.724216821249913,epRA,glucose,32
-15.962508176118995,epRA,glucose,32
-15.84294374858134,epRA,glucose,32
-15.940621692759956,epRA,glucose,32
-15.77180021332796,epRA,glucose,32
-15.796698656442725,epRA,glucose,32
-15.850913309149812,epRA,glucose,32
-15.886477420449948,epRA,glucose,32
-15.868815643673118,epRA,glucose,32
-15.821481979144338,epRA,glucose,32
-15.822219089939752,epRA,glucose,32
-15.97095424993305,epRA,glucose,32
-15.725836810712988,epRA,glucose,32
-15.617487905054842,epRA,glucose,32
-15.626109777180355,epRA,glucose,32
-16.09621009232816,epRA,glucose,32
-15.540867684470967,epRA,glucose,32
-16.102555703837137,epRA,glucose,32
-15.955049305591302,epRA,glucose,32
-15.97958560187149,epRA,glucose,32
-16.04727903703506,epRA,glucose,32
-15.946098078707253,epRA,glucose,32
-15.872772246570639,epRA,glucose,32
-15.858394843731187,epRA,glucose,32
-15.785934602139264,epRA,glucose,32
-15.746725558679405,epRA,glucose,32
-15.874153261079677,epRA,glucose,32
-15.756231627655087,epRA,glucose,32
-15.68788993496609,epRA,glucose,32
-15.936965477995772,epRA,glucose,32
-15.656960906735828,epRA,glucose,32
-15.79389975014197,epRA,glucose,32
-15.707922710615755,epRA,glucose,32
-15.695948010924885,epRA,glucose,32
-15.911245486263955,epRA,glucose,32
-15.644274115000886,epRA,glucose,32
-15.571042955585291,epRA,glucose,32
-15.53350090374139,epRA,glucose,32
-15.707406299158365,epRA,glucose,32
-15.966314517583923,epRA,glucose,32
-15.821605884196769,epRA,glucose,32
-15.79446239555156,epRA,glucose,32
-15.971013604061303,epRA,glucose,32
-15.688992266427643,epRA,glucose,32
-15.747785399530681,epRA,glucose,32
-15.733525703292933,epRA,glucose,32
-15.732571695716722,epRA,glucose,32
-15.98265947040693,epRA,glucose,32
-15.65861038968621,epRA,glucose,32
-16.017428473548694,epRA,glucose,32
-15.736135422244582,epRA,glucose,32
-15.898261448934349,epRA,glucose,32
-15.697869360900754,epRA,glucose,32
-15.716363885156923,epRA,glucose,32
-15.633563350773919,epRA,glucose,32
-15.578737416138056,epRA,glucose,32
-15.664976748531092,epRA,glucose,32
-15.905253935834532,epRA,glucose,32
-15.8115319848841,epRA,glucose,32
-15.683021213754698,epRA,glucose,32
-15.684131649191057,epRA,glucose,32
-15.729474623447263,epRA,glucose,32
-15.889667264019478,epRA,glucose,32
-15.830062280797822,epRA,glucose,32
-15.854782365845724,epRA,glucose,32
-15.99337141016499,epRA,glucose,32
-16.003089676195668,epRA,glucose,32
-15.829023695579654,epRA,glucose,32
-15.83805110213822,epRA,glucose,32
-15.80517145893449,epRA,glucose,32
-15.84599776402346,epRA,glucose,32
-15.810485919142936,epRA,glucose,32
-15.497692208371067,epRA,glucose,32
-15.534556635260053,epRA,glucose,32
-15.930333795016656,epRA,glucose,32
-15.880779081941874,epRA,glucose,32
-15.665472860596735,epRA,glucose,32
-15.786389777763373,epRA,glucose,32
-15.7006956839835,epRA,glucose,32
-15.783072507885402,epRA,glucose,32
-15.793582010736959,epRA,glucose,32
-15.644614408298215,epRA,glucose,32
-15.54107434581174,epRA,glucose,32
-15.943764598444913,epRA,glucose,32
-16.096034453294475,epRA,glucose,32
-15.891755184992343,epRA,glucose,32
-15.751392027220298,epRA,glucose,32
-15.729308307280734,epRA,glucose,32
-15.756689452019844,epRA,glucose,32
-15.951369135429715,epRA,glucose,32
-15.859374430695881,epRA,glucose,32
-15.790375465033625,epRA,glucose,32
-15.808479148159496,epRA,glucose,32
-15.81962544288551,epRA,glucose,32
-15.786045871068676,epRA,glucose,32
-15.859096512369293,epRA,glucose,32
-15.87520073853735,epRA,glucose,32
-15.639288073266599,epRA,glucose,32
-15.637326171947043,epRA,glucose,32
-15.767114577858194,epRA,glucose,32
-15.797178527065812,epRA,glucose,32
-15.78494821202457,epRA,glucose,32
-15.711397368158625,epRA,glucose,32
-15.917346961568935,epRA,glucose,32
-15.79032618725846,epRA,glucose,32
-15.64883078046743,epRA,glucose,32
-15.764732083663684,epRA,glucose,32
-15.836313471997784,epRA,glucose,32
-15.896411388828314,epRA,glucose,32
-15.995132715144448,epRA,glucose,32
-15.660650988475153,epRA,glucose,32
-15.734232805334102,epRA,glucose,32
-15.84621183517796,epRA,glucose,32
-15.757362986342176,epRA,glucose,32
-15.871229869785436,epRA,glucose,32
-15.784318384108872,epRA,glucose,32
-15.706562784373586,epRA,glucose,32
-15.974917594209616,epRA,glucose,32
-15.983488818759692,epRA,glucose,32
-16.034987807388067,epRA,glucose,32
-15.902819750559889,epRA,glucose,32
-15.71396154331791,epRA,glucose,32
-15.739063654718281,epRA,glucose,32
-15.64522730032793,epRA,glucose,32
-15.973424540352198,epRA,glucose,32
-15.813206807490296,epRA,glucose,32
-15.698505203492328,epRA,glucose,32
-15.600996544070497,epRA,glucose,32
-15.634009547122986,epRA,glucose,32
-15.780338837904385,epRA,glucose,32
-15.76198096215435,epRA,glucose,32
-15.774046995647181,epRA,glucose,32
-15.681394227019908,epRA,glucose,32
-15.952873484415464,epRA,glucose,32
-15.616801700442224,epRA,glucose,32
-15.607638741646404,epRA,glucose,32
-15.736216464716952,epRA,glucose,32
-15.77062637312082,epRA,glucose,32
-15.805408369789022,epRA,glucose,32
-15.958395037099377,epRA,glucose,32
-15.814234942664417,epRA,glucose,32
-15.762107985563995,epRA,glucose,32
-15.842297749692722,epRA,glucose,32
-15.895970929073084,epRA,glucose,32
-15.892590756218633,epRA,glucose,32
-15.922007857207312,epRA,glucose,32
-15.848670613137676,epRA,glucose,32
-15.789782925991293,epRA,glucose,32
-15.794209957668855,epRA,glucose,32
-15.744489231297296,epRA,glucose,32
-15.73303672289557,epRA,glucose,32
-15.88452431627757,epRA,glucose,32
-15.65130140669445,epRA,glucose,32
-15.685029493473667,epRA,glucose,32
-15.834851392025943,epRA,glucose,32
-15.862160943854729,epRA,glucose,32
-15.847680476538851,epRA,glucose,32
-15.68976996099248,epRA,glucose,32
-15.679623116501817,epRA,glucose,32
-15.57376238822409,epRA,glucose,32
-15.529804615012095,epRA,glucose,32
-15.808525307431777,epRA,glucose,32
-15.785508767979534,epRA,glucose,32
-15.673544721674643,epRA,glucose,32
-15.685569668217079,epRA,glucose,32
-15.646011770155274,epRA,glucose,32
-16.10344946769545,epRA,glucose,32
-15.486257645649298,epRA,glucose,32
-15.99320918486314,epRA,glucose,32
-16.09410118766808,epRA,glucose,32
-15.918067223136916,epRA,glucose,32
-15.914249891250307,epRA,glucose,32
-15.84172237575451,epRA,glucose,32
-15.778782309713264,epRA,glucose,32
-15.8873967280817,epRA,glucose,32
-15.57787492527129,epRA,glucose,32
-15.963152348787675,epRA,glucose,32
-15.926294357151026,epRA,glucose,32
-15.911129238217482,epRA,glucose,32
-15.681124042476668,epRA,glucose,32
-15.818577228699,epRA,glucose,32
-16.02187253024332,epRA,glucose,32
-15.853684105697257,epRA,glucose,32
-15.58257045773016,epRA,glucose,32
-15.69028359835285,epRA,glucose,32
-15.655288608983385,epRA,glucose,32
-15.524129088098654,epRA,glucose,32
-15.524872009463408,epRA,glucose,32
-15.654160740539929,epRA,glucose,32
-15.728263534082563,epRA,glucose,32
-15.742817004072009,epRA,glucose,32
-15.767065284204225,epRA,glucose,32
-15.748522581550894,epRA,glucose,32
-15.745715098275857,epRA,glucose,32
-15.848976862589142,epRA,glucose,32
-15.709636608739403,epRA,glucose,32
-15.959168973775915,epRA,glucose,32
-15.989431057827689,epRA,glucose,32
-16.01210248147656,epRA,glucose,32
-16.015877069412685,epRA,glucose,32
-15.789155944627652,epRA,glucose,32
-15.723815562243807,epRA,glucose,32
-15.72309753906352,epRA,glucose,32
-15.74903142146099,epRA,glucose,32
-15.603352194162401,epRA,glucose,32
-15.56768256628975,epRA,glucose,32
-15.77431753964897,epRA,glucose,32
-15.981110835584463,epRA,glucose,32
-15.555727794984824,epRA,glucose,32
-15.81452894907696,epRA,glucose,32
-15.829872388086095,epRA,glucose,32
-15.941357298550221,epRA,glucose,32
-16.1078800868013,epRA,glucose,32
-15.455154293128606,epRA,glucose,32
-15.913839739728477,epRA,glucose,32
-15.63890413864592,epRA,glucose,32
-15.753813890289123,epRA,glucose,32
-15.961808960860976,epRA,glucose,32
-16.146079831273198,epRA,glucose,32
-16.16405365645962,epRA,glucose,32
-15.860615383559617,epRA,glucose,32
-15.882353734289953,epRA,glucose,32
-16.140704882571313,epRA,glucose,32
-15.775699024329699,epRA,glucose,32
-15.604515828991977,epRA,glucose,32
-15.91542000167682,epRA,glucose,32
-15.561092811761753,epRA,glucose,32
-15.75093570078925,epRA,glucose,32
-15.791233849581921,epRA,glucose,32
-15.857286434777293,epRA,glucose,32
-15.933631510499808,epRA,glucose,32
-15.799174211731067,epRA,glucose,32
-15.7969229649423,epRA,glucose,32
-15.818853771415311,epRA,glucose,32
-15.929092845400378,epRA,glucose,32
-15.722948538682529,epRA,glucose,32
-15.84134357228658,epRA,glucose,32
-15.919070335713178,epRA,glucose,32
-15.934002925426675,epRA,glucose,32
-16.130761514235164,epRA,glucose,32
-15.855800182609594,epRA,glucose,32
-15.82661585946534,epRA,glucose,32
-15.71948484905781,epRA,glucose,32
-15.922464303496067,epRA,glucose,32
-15.97508677969173,epRA,glucose,32
-15.642855691942064,epRA,glucose,32
-15.872834629133825,epRA,glucose,32
-15.800489047091645,epRA,glucose,32
-15.550280940357135,epRA,glucose,32
-15.828252734586883,epRA,glucose,32
-15.686695101762236,epRA,glucose,32
-15.941189996640063,epRA,glucose,32
-15.868598404513909,epRA,glucose,32
-15.965248814684536,epRA,glucose,32
-15.545314990492493,epRA,glucose,32
-15.977522346313695,epRA,glucose,32
-15.618774993421198,epRA,glucose,32
-15.905795819285204,epRA,glucose,32
-15.986847094740323,epRA,glucose,32
-15.765383981713951,epRA,glucose,32
-15.787502297473944,epRA,glucose,32
-15.73093737547993,epRA,glucose,32
-15.831966116687093,epRA,glucose,32
-15.916121853768445,epRA,glucose,32
-15.774775805485108,epRA,glucose,32
-15.752276586463156,epRA,glucose,32
-15.710511058705853,epRA,glucose,32
-15.799790541149104,epRA,glucose,32
-15.902270245742496,epRA,glucose,32
-15.971485704921374,epRA,glucose,32
-15.868657684427038,epRA,glucose,32
-15.783590044076954,epRA,glucose,32
-15.819063114449335,epRA,glucose,32
-15.673520621992065,epRA,glucose,32
-15.364544551326896,epRA,glucose,32
-15.457473517137734,epRA,glucose,32
-15.42671541045724,epRA,glucose,32
-15.515684130582864,epRA,glucose,32
-16.012229171952132,epRA,glucose,32
-15.425501648834123,epRA,glucose,32
-15.880799631738492,epRA,glucose,32
-15.804252887926797,epRA,glucose,32
-15.843225318483784,epRA,glucose,32
-15.862959543718068,epRA,glucose,32
-15.576434895918098,epRA,glucose,32
-15.920322414163323,epRA,glucose,32
-15.714810139390853,epRA,glucose,32
-15.921533477766603,epRA,glucose,32
-16.218783812180412,epRA,glucose,32
-15.803779129295147,epRA,glucose,32
-15.808466543430503,epRA,glucose,32
-15.98486949174825,epRA,glucose,32
-15.649550288421988,epRA,glucose,32
-15.601641524968121,epRA,glucose,32
-16.18613361316261,epRA,glucose,32
-16.13383923347919,epRA,glucose,32
-15.80306432693604,epRA,glucose,32
-15.690990669259683,epRA,glucose,32
-15.696150415511651,epRA,glucose,32
-15.56581570464812,epRA,glucose,32
-15.795935068095995,epRA,glucose,32
-15.84034305144312,epRA,glucose,32
-15.84058936107657,epRA,glucose,32
-15.580585956285748,epRA,glucose,32
-15.553986668405926,epRA,glucose,32
-15.920187994376876,epRA,glucose,32
-15.916242490383084,epRA,glucose,32
-15.867659945589393,epRA,glucose,32
-15.755359967441011,epRA,glucose,32
-15.79432938980868,epRA,glucose,32
-15.901065162333012,epRA,glucose,32
-15.834620112937701,epRA,glucose,32
-15.867384074784018,epRA,glucose,32
-15.772540620605,epRA,glucose,32
-15.710341448100314,epRA,glucose,32
-15.907352930653996,epRA,glucose,32
-15.840343243482275,epRA,glucose,32
-15.800872959634452,epRA,glucose,32
-15.76177994917628,epRA,glucose,32
-15.841209813763358,epRA,glucose,32
-15.694824753482884,epRA,glucose,32
-15.735094956874953,epRA,glucose,32
-15.831331288850619,epRA,glucose,32
-15.56265777945571,epRA,glucose,32
-15.831323416512511,epRA,glucose,32
-15.723376449541824,epRA,glucose,32
-16.001688737996535,epRA,glucose,32
-15.644123356939422,epRA,glucose,32
-15.65387516428956,epRA,glucose,32
-15.726728110854097,epRA,glucose,32
-15.702909237163013,epRA,glucose,32
-15.723918303933635,epRA,glucose,32
-15.768622197042045,epRA,glucose,32
-15.84525493412869,epRA,glucose,32
-16.027488662526554,epRA,glucose,32
-15.565927163814061,epRA,glucose,32
-15.787826493615084,epRA,glucose,32
-15.804942537463743,epRA,glucose,32
-15.636184843946536,epRA,glucose,32
-15.631525660635473,epRA,glucose,32
-15.636553775735013,epRA,glucose,32
-15.768690035376336,epRA,glucose,32
-15.869798028466342,epRA,glucose,32
-15.696966442968522,epRA,glucose,32
-15.977433230666728,epRA,glucose,32
-15.874807814065706,epRA,glucose,32
-15.92681013172293,epRA,glucose,32
-15.740477790225635,epRA,glucose,32
-15.736149089224345,epRA,glucose,32
-15.693659972429263,epRA,glucose,32
-15.944527114755054,epRA,glucose,32
-15.935136954002164,epRA,glucose,32
-15.84157809358282,epRA,glucose,32
-16.054242214757878,epRA,glucose,32
-15.953040350215378,epRA,glucose,32
-15.849178909038862,epRA,glucose,32
