strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,IPTGuM
dilution,264.0,204.31439393939397,430.5189393939394,0.0269081426913352,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,668.0,192.69760479041915,433.6497005988023,0.015337202550622547,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,777.0,211.70012870012866,439.8712998713,0.03426472752004275,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,695.0,237.2244604316547,378.99424460431646,0.05968832011604371,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,568.0,243.98943661971833,425.125,0.06642659637479277,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,440.0,197.29090909090908,401.51818181818186,0.019912378051138328,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,778.0,194.34961439588693,424.1619537275064,0.016982692023799106,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,432.0,191.52546296296296,379.20833333333326,0.014169686918894132,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,459.0,195.3442265795207,392.2657952069717,0.01797337868363796,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,527.0,197.0037950664137,373.3074003795066,0.019626397204934462,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,684.0,192.7558479532164,455.4663742690058,0.015395215839982454,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,311.0,195.07073954983926,491.41157556270105,0.01770097104938347,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,344.0,196.13372093023256,411.8459302325582,0.0187597570672315,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,700.0,201.49285714285716,454.74,0.024097741903400888,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,598.0,200.64214046822744,432.59531772575247,0.023250382827445286,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,796.0,191.7286432160804,420.5,0.014372065262552391,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,664.0,185.3222891566265,425.0045180722892,0.007990995726768107,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,826.0,203.23970944309931,477.0326876513317,0.02583769974730752,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,626.0,196.6789137380192,435.8258785942492,0.01930279811438717,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,550.0,200.33090909090907,423.2890909090909,0.02294037981450605,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,260.0,189.86153846153846,349.8807692307692,0.012512329575333566,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,553.0,185.26220614828208,392.0705244122966,0.00793114985334202,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,848.0,189.8820754716981,383.07193396226415,0.012532785530260441,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,829.0,194.63570566948133,457.11821471652587,0.017267654155683296,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,315.0,207.4031746031746,414.09523809523813,0.02998473259152726,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,546.0,192.37912087912088,396.5934065934066,0.01501997562792011,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,476.0,200.93907563025206,401.98739495798316,0.02354614604922704,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,558.0,187.47491039426527,372.8028673835125,0.010135121023949959,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,553.0,189.37070524412297,474.61121157323686,0.012023433572750169,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,533.0,195.64540337711068,387.90243902439016,0.018273366800147142,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,516.0,187.3294573643411,441.4186046511628,0.009990242066352104,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,499.0,187.73346693386773,425.6633266533067,0.010392657095610026,7.0,20181011,glucose,37,O2,1,171.40516506475075,202.6054472185505,0
dilution,945.0,180.1989417989418,521.2825396825397,0.0028878691368291074,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,622.0,190.7700964630225,386.7090032154341,0.013417301690667616,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,560.0,187.09642857142856,383.85357142857146,0.009758132988768356,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,362.0,187.8646408839779,361.71546961325964,0.01052331332989999,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,810.0,190.4259259259259,373.27160493827165,0.013074489521842736,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,344.0,188.64244186046508,388.203488372093,0.011298044490542229,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,563.0,193.348134991119,350.16341030195383,0.015985165246294612,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,594.0,199.97811447811452,366.3989898989899,0.022588977607384764,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,751.0,190.54061251664447,476.577896138482,0.013188723468859312,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,943.0,189.85896076352068,474.54612937433717,0.012509762050944341,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,505.0,203.78019801980201,434.7841584158416,0.0263760551299838,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,873.0,212.98969072164948,494.60137457044675,0.03554919991317992,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,484.0,203.9669421487603,430.3574380165289,0.02656206221938656,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,633.0,193.61611374407585,446.4565560821485,0.01625208634382696,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,619.0,204.9967689822294,429.13570274636515,0.02758782454429044,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,854.0,204.86768149882903,459.6428571428572,0.027459246541867717,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,666.0,198.38438438438442,454.66666666666674,0.02100153762904696,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,764.0,190.4934554973822,655.4594240837696,0.013141752568372037,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,709.0,218.21720733427364,389.1537376586742,0.04075608462405489,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,586.0,202.0563139931741,473.31399317406135,0.0246589749087763,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,650.0,260.6569230769231,425.8646153846154,0.08302829979035968,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,382.0,233.7303664921466,434.17801047120423,0.0562080166258454,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,692.0,216.8294797687861,413.4826589595377,0.03937383412557785,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,484.0,239.12396694214883,406.6363636363636,0.061580329676341264,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,523.0,182.19120458891015,380.1835564053537,0.004872268887196193,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,944.0,190.40889830508476,404.8877118644068,0.01305752910541738,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,615.0,183.82764227642278,359.17560975609763,0.006502247901482244,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,572.0,186.73601398601397,411.32692307692315,0.009399140883446377,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,596.0,212.73657718120805,511.97986577181206,0.03529708535831515,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,664.0,217.67319277108436,476.4578313253012,0.04021421717121445,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,663.0,228.815987933635,480.3770739064857,0.051313034079454097,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,516.0,209.56395348837208,466.8042635658914,0.03213698333975943,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,532.0,219.8984962406015,476.68233082706774,0.04243073783888756,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,348.0,221.2816091954023,464.1436781609195,0.04380839193956964,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,741.0,206.0080971659919,469.23616734143053,0.028595161229743163,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,465.0,192.76989247311832,399.458064516129,0.015409204929136612,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,527.0,223.22960151802658,404.7172675521821,0.045748695948758134,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,577.0,209.59098786828426,405.88561525129984,0.032163911020695435,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,636.0,195.94968553459117,441.12421383647796,0.01857644802034857,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,412.0,205.34223300970874,436.4101941747573,0.027931925098365267,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,457.0,194.96280087527356,399.9409190371992,0.017593458385922772,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,863.0,188.58516801854,393.5353418308227,0.011240996696350073,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,562.0,193.9857651245552,381.6120996441282,0.016620278788538403,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,432.0,192.78240740740745,393.45601851851853,0.01542167046962869,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,389.0,200.59897172236504,416.26735218509003,0.023207384459486825,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,494.0,185.1821862348178,402.93724696356276,0.007851445761541223,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,745.0,210.76241610738253,456.9959731543624,0.033330715880448225,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,664.0,189.42921686746988,374.5,0.012081714263102776,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,568.0,222.44894366197187,508.306338028169,0.044971119184047434,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,608.0,202.75986842105263,405.9226973684209,0.025359752556224156,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,479.0,207.6033402922756,449.2881002087682,0.03018410826901524,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,437.0,202.32723112128147,438.0274599542334,0.02492882278431438,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,752.0,207.1382978723404,444.9574468085106,0.029720901273092737,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,519.0,210.2177263969172,389.111753371869,0.0327881759449951,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,518.0,195.15637065637063,402.3899613899614,0.017786264188059873,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,397.0,200.99496221662469,423.91939546599497,0.023601812063070732,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,444.0,192.85585585585582,394.7837837837838,0.015494829032595291,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,474.0,195.19198312236287,385.66877637130796,0.01782173609918563,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,690.0,192.12753623188405,463.2,0.014769383932042031,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,722.0,190.25761772853187,403.7908587257618,0.012906845601284038,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,576.0,189.87326388888889,455.50347222222223,0.012524008724903744,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,699.0,241.0185979971388,450.38483547925614,0.06346748302352577,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,508.0,252.92913385826768,487.04724409448824,0.07533101052028653,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,541.0,187.724584103512,385.72088724584097,0.0103838093239058,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,814.0,203.8943488943489,531.4262899262899,0.026489755475187088,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,513.0,187.48343079922032,381.94152046783626,0.01014360780066986,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,765.0,211.58431372549018,373.559477124183,0.034149369642598765,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,543.0,200.95948434622468,482.9963167587477,0.023566474216316868,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,626.0,209.9233226837061,392.9408945686901,0.03249493418093418,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,753.0,195.24701195219123,379.68658698539184,0.01787654774186864,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,340.0,222.6,523.7264705882353,0.045121579334678065,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,564.0,205.66666666666663,482.53723404255317,0.028255078284340405,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,602.0,200.93023255813952,385.3936877076412,0.0235373378788486,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,425.0,198.5647058823529,507.5976470588236,0.02118114743622521,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,338.0,224.19526627218934,508.69526627218943,0.04671054942850384,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,562.0,198.88078291814946,389.38078291814946,0.021495976982854128,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,403.0,196.62282878411912,483.5434243176178,0.019246934515930656,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,412.0,198.3640776699029,483.99271844660194,0.020981311060869947,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,436.0,192.0940366972477,429.72477064220186,0.01473601661297925,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,387.0,212.29457364341084,400.9431524547804,0.0348568263149386,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,825.0,209.2157575757576,378.52606060606064,0.031790161682721856,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,895.0,216.7564245810056,372.69608938547486,0.03930106727116251,7.0,20181011,glucose,37,O2,1,169.03728027063698,202.79865249500872,0
dilution,783.0,174.67049808429118,374.57088122605364,-0.002618754980487068,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,700.0,196.98714285714286,487.77714285714285,0.01960981071840948,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,758.0,220.17678100263856,479.92612137203173,0.04270792426986338,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,845.0,187.5207100591716,373.0698224852071,0.0101807399272717,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,260.0,202.23461538461535,517.4769230769232,0.024836572582360262,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,520.0,182.5653846153846,397.22307692307686,0.005244972104295433,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,479.0,183.1732776617954,382.20459290187887,0.00585046592550295,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,804.0,182.48134328358208,391.1902985074626,0.005161262465843521,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,360.0,178.35555555555558,459.9305555555555,0.0010517583488220922,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,572.0,184.7867132867133,381.53671328671334,0.007457533661467298,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,624.0,192.08653846153842,383.66987179487177,0.014728547971219462,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,764.0,171.065445026178,383.1492146596858,-0.0062095796571320855,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,480.0,173.37291666666667,380.7458333333333,-0.00391121511886871,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,495.0,174.9454545454545,391.98181818181814,-0.002344883714285757,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,695.0,214.9539568345324,379.6906474820144,0.037505713483420966,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,922.0,177.89045553145337,330.9674620390456,0.0005884939760840077,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,719.0,177.68984700973576,356.50069541029205,0.00038867721374600856,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,613.0,177.45187601957585,370.07830342577483,0.00015164544472148178,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,474.0,190.53586497890296,435.1877637130802,0.01318399466864453,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,553.0,184.3996383363472,398.45388788426766,0.00707198641401206,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,467.0,184.85224839400428,446.7708779443255,0.007522810115559285,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,545.0,185.49357798165138,456.7449541284404,0.008161608511051166,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,353.0,218.3767705382436,397.55240793201136,0.04091501806582781,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,716.0,196.30726256983243,427.6284916201117,0.018932613774707174,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,824.0,178.2754854368932,370.20145631067965,0.0009720042499725356,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,378.0,186.08201058201058,415.2380952380952,0.008747718692469156,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,390.0,196.89743589743588,442.1307692307692,0.01952045781308741,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,791.0,182.3615676359039,368.84323640960815,0.0050419595472981395,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,456.0,196.77412280701756,459.9934210526316,0.01939763141333969,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,397.0,188.44584382871537,427.80352644836273,0.011102222389616952,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,420.0,195.02857142857144,441.2976190476191,0.017658969356766106,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,930.0,188.98279569892472,396.76989247311826,0.01163705502443192,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,560.0,190.01785714285717,409.6589285714286,0.012668031299899449,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,388.0,181.0979381443299,421.8840206185567,0.003783317333900254,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,791.0,192.00632111251582,401.3299620733249,0.014648647223096669,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,399.0,463.50626566416037,404.2355889724311,0.28507703895224584,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,269.0,199.92936802973975,452.7806691449814,0.022540423550925368,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,815.0,188.62699386503067,412.7374233128834,0.011282657465076444,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,482.0,202.62033195020743,472.9107883817428,0.02522076680629873,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,266.0,187.04135338345864,356.1804511278196,0.009703275170909563,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,558.0,203.17741935483872,465.6164874551972,0.02577565550484261,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,677.0,202.01033973412112,473.48005908419503,0.024613182100394117,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,631.0,189.44374009508718,477.01901743264665,0.012096180170614257,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,602.0,200.51162790697674,442.843853820598,0.023120385371652938,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,516.0,190.60077519379848,480.07751937984494,0.013248648696659043,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,492.0,182.8109756097561,466.60569105691064,0.005489593802987578,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,583.0,183.8662092624357,427.87993138936537,0.006540662671763479,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,932.0,195.45386266094417,362.2156652360515,0.018082582054650825,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,516.0,188.7558139534884,384.5096899224806,0.011410969127907728,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,456.0,189.13157894736838,407.3289473684209,0.011785251056881614,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,869.0,194.60069044879168,414.57077100115083,0.017232777132659357,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,366.0,207.87704918032787,461.65846994535525,0.030456736886012543,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,618.0,187.9514563106796,406.8673139158576,0.010609786114485624,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,531.0,198.39359698681733,368.0828625235405,0.0210107138712878,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,543.0,188.51933701657455,374.96316758747696,0.01117542551541735,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,828.0,179.16666666666663,387.28985507246375,0.00185966817603642,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,737.0,180.46540027137038,394.02035278154676,0.0031532759540587444,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,379.0,178.27968337730874,387.66754617414256,0.0009761856220056514,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,359.0,180.4066852367688,394.77437325905294,0.0030947926552725943,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,429.0,179.6410256410256,382.2913752913753,0.002332154955914144,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,537.0,188.88081936685288,445.4841713221602,0.011535481171361092,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,613.0,194.8205546492659,447.515497553018,0.017451773575665054,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,532.0,179.1954887218045,419.83834586466173,0.0018883764766223726,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,886.0,183.57336343115125,444.7291196388262,0.006248972640998953,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,564.0,177.79255319148936,427.17198581560285,0.0004909780359363624,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,517.0,178.5106382978723,402.18375241779495,0.0012062290123757452,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,550.0,181.42545454545456,403.7690909090909,0.004109541097103312,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,614.0,187.67100977198697,444.47557003257333,0.010330446438929143,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,667.0,179.53073463268365,421.7721139430285,0.0022222992428407415,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,671.0,188.54545454545453,408.65722801788377,0.011201439963938171,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,680.0,180.13676470588234,425.9,0.002825937443597159,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,708.0,179.9590395480226,439.4180790960452,0.002648913729322771,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,494.0,188.08097165991902,465.6356275303644,0.010738790294051441,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,445.0,197.19550561797752,428.28539325842695,0.019817351115523792,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,446.0,191.82511210762334,460.06950672645735,0.01446815341179649,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,557.0,195.79353680430881,449.6552962298025,0.018420915576058187,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,642.0,187.93457943925236,416.1526479750778,0.01059297585249814,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,563.0,186.0515097690941,499.1971580817051,0.00871733825980628,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,828.0,177.93478260869563,395.91183574879227,0.0006326461037335405,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,667.0,179.14542728635686,406.4077961019489,0.001838512623065703,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,577.0,180.02426343154247,447.96187175043326,0.002713880187977993,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,476.0,181.09873949579838,476.1449579831933,0.003784115522604026,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,605.0,179.01652892561984,485.93719008264463,0.0017101229968792446,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,569.0,184.83655536028118,468.47803163444644,0.007507179018919111,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,896.0,181.14285714285717,399.75334821428567,0.003828059046646696,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
dilution,546.0,191.96520146520146,542.1282051282051,0.014607689866327963,3.0,20181011,glucose,37,O2,1,163.58909710587616,200.385756942238,0
