strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number
delta,507.0,1505.2662721893491,174.80473372781066,1.581179668767069,0.0,20181004,glucose,37,O2,1
delta,309.0,1525.0161812297736,174.9061488673139,1.6044686307432106,0.0,20181004,glucose,37,O2,1
delta,509.0,1036.033398821218,180.59724950884086,1.0278633712864755,0.0,20181004,glucose,37,O2,1
delta,549.0,1294.0837887067396,180.21311475409837,1.3321546824855126,0.0,20181004,glucose,37,O2,1
delta,430.0,1208.9953488372093,175.36279069767443,1.2318189575626939,0.0,20181004,glucose,37,O2,1
delta,316.0,162.83544303797467,188.06012658227849,-0.0018058767215470332,0.0,20181004,glucose,37,O2,1
delta,351.0,1796.002849002849,174.77777777777777,1.924014315176038,0.0,20181004,glucose,37,O2,1
delta,312.0,1571.1891025641025,175.01602564102564,1.6589154338693208,0.0,20181004,glucose,37,O2,1
delta,343.0,1286.2215743440233,174.2274052478134,1.3228836113647902,0.0,20181004,glucose,37,O2,1
delta,419.0,1601.3174224343675,174.84486873508354,1.6944425491804582,0.0,20181004,glucose,37,O2,1
delta,483.0,1565.3540372670807,176.04347826086956,1.652034763505093,0.0,20181004,glucose,37,O2,1
delta,517.0,691.8568665377176,186.16247582205028,0.6220126832137108,0.0,20181004,glucose,37,O2,1
delta,769.0,1051.5760728218465,184.97659297789338,1.0461911895598313,0.0,20181004,glucose,37,O2,1
delta,601.0,1131.7004991680533,184.27454242928454,1.1406733826027253,0.0,20181004,glucose,37,O2,1
delta,589.0,1011.4550084889644,182.38709677419354,0.9988806961404271,0.0,20181004,glucose,37,O2,1
delta,889.0,1018.7604049493814,177.64791901012373,1.0074951712774547,0.0,20181004,glucose,37,O2,1
delta,458.0,947.735807860262,173.6768558951965,0.9237434366444659,0.0,20181004,glucose,37,O2,1
delta,791.0,782.6245259165613,180.74841972187104,0.729045306179748,0.0,20181004,glucose,37,O2,1
delta,741.0,989.1484480431849,188.9055330634278,0.9725769477547027,0.0,20181004,glucose,37,O2,1
delta,621.0,1299.9645732689212,177.9452495974235,1.3390892647045092,0.0,20181004,glucose,37,O2,1
delta,751.0,844.7217043941412,182.0972037283622,0.8022698878945288,0.0,20181004,glucose,37,O2,1
delta,459.0,888.9368191721132,176.8235294117647,0.8544080584920379,0.0,20181004,glucose,37,O2,1
delta,838.0,952.9558472553699,181.49761336515513,0.9298988725372491,0.0,20181004,glucose,37,O2,1
delta,728.0,846.0769230769231,193.42032967032966,0.8038679527923501,0.0,20181004,glucose,37,O2,1
delta,517.0,880.642166344294,189.40618955512574,0.844627058796445,0.0,20181004,glucose,37,O2,1
delta,634.0,1116.6451104100947,192.29022082018926,1.122920167861206,0.0,20181004,glucose,37,O2,1
delta,590.0,914.4220338983051,182.59152542372883,0.8844600549593257,0.0,20181004,glucose,37,O2,1
delta,701.0,572.2168330955777,193.79885877318117,0.48093394791648514,0.0,20181004,glucose,37,O2,1
delta,625.0,704.6096,190.9904,0.6370506220764705,0.0,20181004,glucose,37,O2,1
delta,658.0,920.3844984802431,180.54407294832828,0.891490953716815,0.0,20181004,glucose,37,O2,1
delta,833.0,845.6890756302521,196.01320528211284,0.8034106056511772,0.0,20181004,glucose,37,O2,1
delta,681.0,1323.6167400881056,191.23054331864904,1.3669797432164807,0.0,20181004,glucose,37,O2,1
delta,759.0,1969.3214756258235,186.89986824769434,2.1283904921456522,0.0,20181004,glucose,37,O2,1
delta,733.0,1091.9386084583903,184.16780354706685,1.0937864243417292,0.0,20181004,glucose,37,O2,1
delta,578.0,1420.1782006920416,183.5847750865052,1.4808443782263363,0.0,20181004,glucose,37,O2,1
delta,498.0,640.8654618473896,180.66465863453814,0.5618839564174286,0.0,20181004,glucose,37,O2,1
delta,848.0,702.3396226415094,184.3183962264151,0.634373879804879,0.0,20181004,glucose,37,O2,1
delta,419.0,966.8496420047733,193.43675417661098,0.9462823433148045,0.0,20181004,glucose,37,O2,1
delta,724.0,985.9019337016574,186.707182320442,0.9687486795383744,0.0,20181004,glucose,37,O2,1
delta,521.0,1128.1285988483685,181.40307101727447,1.1364614213953372,0.0,20181004,glucose,37,O2,1
delta,509.0,884.4007858546169,195.51866404715128,0.8490591980371639,0.0,20181004,glucose,37,O2,1
delta,656.0,711.25,192.9496951219512,0.6448809377903219,0.0,20181004,glucose,37,O2,1
delta,308.0,1210.6688311688313,180.17857142857142,1.233792316848001,0.0,20181004,glucose,37,O2,1
delta,699.0,785.4892703862661,190.45207439198856,0.7324233938909248,0.0,20181004,glucose,37,O2,1
delta,290.0,1358.7241379310344,180.2,1.408378154306463,0.0,20181004,glucose,37,O2,1
delta,515.0,1140.1980582524272,180.40970873786407,1.1506936480126033,0.0,20181004,glucose,37,O2,1
delta,597.0,1171.0318257956449,180.05527638190955,1.187052622548911,0.0,20181004,glucose,37,O2,1
delta,388.0,1053.3170103092784,180.65721649484536,1.048244091518248,0.0,20181004,glucose,37,O2,1
delta,652.0,1168.1656441717791,189.89723926380367,1.1836728401550634,0.0,20181004,glucose,37,O2,1
delta,507.0,903.6883629191321,185.42011834319527,0.8718029812084177,0.0,20181004,glucose,37,O2,1
delta,671.0,899.2175856929955,188.61251862891208,0.8665310703044139,0.0,20181004,glucose,37,O2,1
delta,665.0,1026.2406015037593,184.3669172932331,1.016315769527928,0.0,20181004,glucose,37,O2,1
delta,565.0,859.7911504424778,195.90973451327434,0.8200396788997886,0.0,20181004,glucose,37,O2,1
delta,247.0,1260.8542510121458,180.75303643724698,1.2929706316491179,0.0,20181004,glucose,37,O2,1
delta,442.0,747.0339366515838,198.7601809954751,0.6870771189641006,0.0,20181004,glucose,37,O2,1
delta,691.0,928.1128798842258,193.61939218523878,0.900604209898708,0.0,20181004,glucose,37,O2,1
delta,294.0,1145.312925170068,181.74489795918367,1.156725065216305,0.0,20181004,glucose,37,O2,1
delta,450.0,826.3355555555555,191.8111111111111,0.7805890629189267,0.0,20181004,glucose,37,O2,1
delta,559.0,966.0805008944544,188.65295169946333,0.9453753772100069,0.0,20181004,glucose,37,O2,1
delta,529.0,804.4064272211721,190.4366729678639,0.7547303799799792,0.0,20181004,glucose,37,O2,1
delta,443.0,906.5959367945824,190.36117381489842,0.8752315730712756,0.0,20181004,glucose,37,O2,1
delta,761.0,777.9671484888305,196.06307490144548,0.723553357553506,0.0,20181004,glucose,37,O2,1
delta,674.0,1090.980712166172,199.15430267062314,1.0926568793761855,0.0,20181004,glucose,37,O2,1
delta,750.0,807.2666666666667,191.92,0.7581031553964351,0.0,20181004,glucose,37,O2,1
delta,633.0,995.6255924170616,198.4139020537125,0.9802147535151465,0.0,20181004,glucose,37,O2,1
delta,902.0,1320.8658536585365,191.80931263858093,1.3637359161523768,0.0,20181004,glucose,37,O2,1
delta,550.0,911.2054545454546,195.53636363636363,0.8806670858834454,0.0,20181004,glucose,37,O2,1
delta,639.0,1595.5164319248827,192.2018779342723,1.6876020595800847,0.0,20181004,glucose,37,O2,1
delta,551.0,900.442831215971,190.54990925589837,0.8679758717127449,0.0,20181004,glucose,37,O2,1
delta,422.0,1551.367298578199,191.39099526066352,1.6355416938494873,0.0,20181004,glucose,37,O2,1
delta,553.0,1211.9258589511753,197.13019891500903,1.2352745956861486,0.0,20181004,glucose,37,O2,1
delta,761.0,1352.6425755584758,199.70696452036793,1.4012068162228215,0.0,20181004,glucose,37,O2,1
delta,460.0,1453.6760869565217,198.90869565217392,1.5203448639196027,0.0,20181004,glucose,37,O2,1
delta,510.0,997.756862745098,197.48823529411766,0.9827279333748069,0.0,20181004,glucose,37,O2,1
delta,900.0,1093.8444444444444,195.99,1.096033773517927,0.0,20181004,glucose,37,O2,1
delta,423.0,1040.3451536643026,196.1631205673759,1.0329477640492728,0.0,20181004,glucose,37,O2,1
delta,436.0,1387.7912844036698,197.04128440366972,1.4426539409731545,0.0,20181004,glucose,37,O2,1
delta,505.0,1238.7762376237624,196.22574257425742,1.2669363844402628,0.0,20181004,glucose,37,O2,1
delta,544.0,959.5404411764706,196.78492647058823,0.937663382092355,0.0,20181004,glucose,37,O2,1
delta,354.0,1460.364406779661,196.11864406779662,1.5282316863716225,0.0,20181004,glucose,37,O2,1
delta,586.0,1058.5324232081912,193.41467576791808,1.05439407187735,0.0,20181004,glucose,37,O2,1
delta,358.0,1128.8603351955308,194.42737430167597,1.137324280051078,0.0,20181004,glucose,37,O2,1
delta,604.0,1415.658940397351,193.41059602649005,1.4755152964089004,0.0,20181004,glucose,37,O2,1
delta,471.0,1071.031847133758,195.1104033970276,1.0691333098115792,0.0,20181004,glucose,37,O2,1
delta,601.0,1353.7920133111481,196.459234608985,1.402562225610335,0.0,20181004,glucose,37,O2,1
delta,466.0,915.0858369098712,194.57725321888412,0.8852428070755187,0.0,20181004,glucose,37,O2,1
delta,372.0,1212.491935483871,195.76612903225808,1.2359421093855054,0.0,20181004,glucose,37,O2,1
delta,353.0,1420.5099150141643,196.09065155807366,1.4812355335587,0.0,20181004,glucose,37,O2,1
delta,346.0,1155.563583815029,193.38439306358381,1.1688125740207393,0.0,20181004,glucose,37,O2,1
delta,592.0,1097.7905405405406,195.46621621621622,1.1006869839073057,0.0,20181004,glucose,37,O2,1
delta,456.0,1088.7719298245613,193.9188596491228,1.090052297863326,0.0,20181004,glucose,37,O2,1
delta,459.0,1160.851851851852,196.13289760348584,1.1750484646760904,0.0,20181004,glucose,37,O2,1
delta,340.0,1596.1088235294117,191.25294117647059,1.688300603837915,0.0,20181004,glucose,37,O2,1
delta,494.0,1046.9493927125507,196.7672064777328,1.0407354390082404,0.0,20181004,glucose,37,O2,1
delta,331.0,1548.1963746223564,192.75226586102718,1.6318025613154739,0.0,20181004,glucose,37,O2,1
delta,589.0,1105.4125636672327,196.0169779286927,1.1096748231128168,0.0,20181004,glucose,37,O2,1
delta,439.0,793.9863325740318,199.88154897494306,0.7424430733636125,0.0,20181004,glucose,37,O2,1
delta,389.0,900.1748071979434,196.76863753213368,0.8676598195652763,0.0,20181004,glucose,37,O2,1
delta,742.0,858.667115902965,197.81805929919136,0.8187142248130379,0.0,20181004,glucose,37,O2,1
delta,579.0,859.0725388601036,193.49740932642487,0.8191922968797867,0.0,20181004,glucose,37,O2,1
delta,402.0,1862.9278606965174,192.87313432835822,2.002931845854103,0.0,20181004,glucose,37,O2,1
delta,571.0,1103.9912434325745,199.4781085814361,1.107998811702682,0.0,20181004,glucose,37,O2,1
delta,449.0,1031.641425389755,198.21380846325167,1.0226843852953902,0.0,20181004,glucose,37,O2,1
delta,493.0,2355.0081135902637,192.4442190669371,2.583189621998595,0.0,20181004,glucose,37,O2,1
delta,636.0,902.7295597484276,195.80974842767296,0.8706723668577675,0.0,20181004,glucose,37,O2,1
delta,482.0,1137.5477178423237,191.96058091286307,1.147568384148937,0.0,20181004,glucose,37,O2,1
delta,552.0,1674.248188405797,191.33876811594203,1.7804420255387057,0.0,20181004,glucose,37,O2,1
delta,439.0,967.9453302961275,193.1002277904328,0.9475743716934074,0.0,20181004,glucose,37,O2,1
delta,448.0,1068.5,193.34821428571428,1.0661477724348345,0.0,20181004,glucose,37,O2,1
delta,567.0,903.5396825396825,193.310405643739,0.8716276582893849,0.0,20181004,glucose,37,O2,1
delta,659.0,839.7617602427921,194.350531107739,0.7964211545910932,0.0,20181004,glucose,37,O2,1
delta,530.0,1122.8716981132075,192.80377358490566,1.1302625188544229,0.0,20181004,glucose,37,O2,1
delta,629.0,968.341812400636,195.08267090620032,0.9480419007659321,0.0,20181004,glucose,37,O2,1
delta,656.0,1300.1707317073171,190.95731707317074,1.3393323653700888,0.0,20181004,glucose,37,O2,1
delta,659.0,798.3338391502276,194.80576631259484,0.7475696243333821,0.0,20181004,glucose,37,O2,1
delta,479.0,1050.759916492693,191.22338204592901,1.0452287834202718,0.0,20181004,glucose,37,O2,1
delta,432.0,919.4907407407408,193.58564814814815,0.8904370405079719,0.0,20181004,glucose,37,O2,1
delta,636.0,765.746855345912,193.74842767295598,0.7091432687900482,0.0,20181004,glucose,37,O2,1
delta,773.0,847.3622250970246,189.58861578266493,0.8053835724244576,0.0,20181004,glucose,37,O2,1
delta,535.0,876.8392523364486,195.94766355140186,0.8401426877775218,0.0,20181004,glucose,37,O2,1
delta,687.0,707.9068413391558,195.4759825327511,0.6409387072325382,0.0,20181004,glucose,37,O2,1
delta,794.0,869.3261964735516,192.80478589420656,0.8312833420480046,0.0,20181004,glucose,37,O2,1
delta,778.0,960.9614395886889,188.75964010282777,0.9393390140115995,0.0,20181004,glucose,37,O2,1
delta,498.0,1115.3032128514055,188.3855421686747,1.1213378111447154,0.0,20181004,glucose,37,O2,1
delta,525.0,962.9828571428571,188.88571428571427,0.9417226562076507,0.0,20181004,glucose,37,O2,1
delta,821.0,940.1181485992691,184.8392204628502,0.9147607432804942,0.0,20181004,glucose,37,O2,1
delta,453.0,1194.103752759382,177.39514348785872,1.2142588860651125,0.0,20181004,glucose,37,O2,1
delta,590.0,909.7881355932203,188.58305084745763,0.8789957927590524,0.0,20181004,glucose,37,O2,1
delta,407.0,1206.5135135135135,176.992628992629,1.228892393781246,0.0,20181004,glucose,37,O2,1
delta,535.0,1141.4710280373831,188.50280373831777,1.1521947255546787,0.0,20181004,glucose,37,O2,1
delta,700.0,1107.3185714285714,177.8957142857143,1.1119223748452927,0.0,20181004,glucose,37,O2,1
delta,507.0,747.7968441814596,185.20907297830374,0.6879767344721126,0.0,20181004,glucose,37,O2,1
delta,706.0,739.7322946175638,183.69971671388103,0.6784670710218222,0.0,20181004,glucose,37,O2,1
delta,805.0,965.2111801242236,176.94782608695652,0.9443502799135314,0.0,20181004,glucose,37,O2,1
delta,522.0,1031.4080459770114,182.71264367816093,1.02240918583709,0.0,20181004,glucose,37,O2,1
delta,711.0,955.9282700421941,178.8523206751055,0.9334039338070339,0.0,20181004,glucose,37,O2,1
delta,557.0,912.5134649910233,180.72172351885098,0.882209483140511,0.0,20181004,glucose,37,O2,1
delta,572.0,773.333916083916,190.0734265734266,0.7180898805783047,0.0,20181004,glucose,37,O2,1
delta,608.0,953.5542763157895,188.10197368421052,0.9306045361230916,0.0,20181004,glucose,37,O2,1
delta,446.0,984.5582959641256,187.7443946188341,0.9671642708145145,0.0,20181004,glucose,37,O2,1
delta,669.0,1064.0403587443946,178.31988041853512,1.0608889929935497,0.0,20181004,glucose,37,O2,1
delta,587.0,778.8909710391823,176.70868824531516,0.7246427229882435,0.0,20181004,glucose,37,O2,1
delta,409.0,1305.0122249388753,183.47432762836186,1.3450414221331717,0.0,20181004,glucose,37,O2,1
delta,760.0,1298.275,184.3407894736842,1.3370969310924774,0.0,20181004,glucose,37,O2,1
delta,353.0,1681.470254957507,184.59490084985836,1.788958238599114,0.0,20181004,glucose,37,O2,1
delta,547.0,1212.8427787934186,181.2614259597806,1.2363558214931873,0.0,20181004,glucose,37,O2,1
delta,573.0,1094.7556719022687,181.3804537521815,1.097108286902948,0.0,20181004,glucose,37,O2,1
delta,362.0,1173.5,181.4696132596685,1.189963077228883,0.0,20181004,glucose,37,O2,1
delta,894.0,1011.5234899328859,181.02796420581655,0.9989614490056831,0.0,20181004,glucose,37,O2,1
delta,581.0,865.7211703958692,178.77969018932873,0.8270323191661119,0.0,20181004,glucose,37,O2,1
delta,458.0,845.0,175.42576419213975,0.8025980522303598,0.0,20181004,glucose,37,O2,1
delta,587.0,827.4514480408859,191.53321976149914,0.781904915949294,0.0,20181004,glucose,37,O2,1
delta,523.0,904.0688336520077,183.49521988527724,0.8722516297775245,0.0,20181004,glucose,37,O2,1
delta,640.0,468.0984375,171.11875,0.35815822519902063,0.0,20181004,glucose,37,O2,1
delta,787.0,1000.1321473951715,181.0889453621347,0.9855288533073924,0.0,20181004,glucose,37,O2,1
delta,843.0,814.44128113879,181.3629893238434,0.7665634132787755,0.0,20181004,glucose,37,O2,1
delta,556.0,164.36690647482015,198.00179856115108,1.4823347869038509e-08,0.0,20181004,glucose,37,O2,1
delta,282.0,162.75177304964538,188.79432624113474,-0.0019045398178051819,0.0,20181004,glucose,37,O2,1
delta,936.0,887.0192307692307,192.84722222222223,0.852146850943729,0.0,20181004,glucose,37,O2,1
delta,622.0,765.8408360128617,184.68488745980707,0.7092540901702684,0.0,20181004,glucose,37,O2,1
delta,711.0,816.7623066104079,192.9803094233474,0.7693003511473767,0.0,20181004,glucose,37,O2,1
delta,614.0,1113.2671009771987,188.28501628664495,1.118936841503766,0.0,20181004,glucose,37,O2,1
delta,612.0,747.8235294117648,198.49183006535947,0.6880082015190052,0.0,20181004,glucose,37,O2,1
delta,781.0,699.2266325224072,196.19846350832267,0.6307030624675695,0.0,20181004,glucose,37,O2,1
delta,523.0,1431.7112810707456,189.07265774378584,1.4944441102482744,0.0,20181004,glucose,37,O2,1
delta,416.0,1359.3389423076924,189.20192307692307,1.4091031275567927,0.0,20181004,glucose,37,O2,1
delta,652.0,911.9831288343559,184.11656441717793,0.8815841142559293,0.0,20181004,glucose,37,O2,1
delta,476.0,1285.810924369748,196.17436974789916,1.3223993756340418,0.0,20181004,glucose,37,O2,1
delta,868.0,896.0357142857143,185.73041474654377,0.8627790286081474,0.0,20181004,glucose,37,O2,1
delta,609.0,937.336617405583,212.21018062397374,0.9114807801134427,0.0,20181004,glucose,37,O2,1
delta,559.0,1015.567084078712,199.37209302325581,1.0037296284497677,0.0,20181004,glucose,37,O2,1
delta,559.0,685.5348837209302,200.262969588551,0.6145578429340607,0.0,20181004,glucose,37,O2,1
delta,777.0,1051.2882882882882,196.76576576576576,1.0458518359432831,0.0,20181004,glucose,37,O2,1
delta,400.0,1240.105,196.86,1.2685032522365745,0.0,20181004,glucose,37,O2,1
delta,772.0,929.0945595854922,196.74222797927462,0.9017618001027312,0.0,20181004,glucose,37,O2,1
delta,571.0,875.861646234676,196.06830122591944,0.8389899011350503,0.0,20181004,glucose,37,O2,1
delta,525.0,912.3085714285714,195.59238095238095,0.8819678740082699,0.0,20181004,glucose,37,O2,1
delta,784.0,1173.358418367347,190.56505102040816,1.189796125105072,0.0,20181004,glucose,37,O2,1
delta,940.0,993.263829787234,194.83085106382978,0.9774297786593057,0.0,20181004,glucose,37,O2,1
delta,694.0,740.2031700288185,192.84293948126802,0.6790223241891035,0.0,20181004,glucose,37,O2,1
delta,649.0,784.7380585516179,191.1617873651772,0.7315375698692881,0.0,20181004,glucose,37,O2,1
delta,774.0,931.5568475452196,195.43540051679585,0.9046653137620109,0.0,20181004,glucose,37,O2,1
delta,733.0,756.9181446111869,186.61527967257845,0.6987325115466342,0.0,20181004,glucose,37,O2,1
delta,411.0,1147.4257907542578,182.80048661800487,1.1592165423238796,0.0,20181004,glucose,37,O2,1
delta,521.0,980.4433781190019,183.5662188099808,0.9623119869364529,0.0,20181004,glucose,37,O2,1
delta,476.0,1036.1827731092437,182.8613445378151,1.0280395124579067,0.0,20181004,glucose,37,O2,1
delta,729.0,1750.1632373113855,183.94924554183814,1.8699605485739488,0.0,20181004,glucose,37,O2,1
delta,664.0,898.1415662650602,183.85843373493975,0.865262235319327,0.0,20181004,glucose,37,O2,1
delta,429.0,840.6130536130536,176.45687645687644,0.7974249940968844,0.0,20181004,glucose,37,O2,1
delta,528.0,1118.5132575757575,173.5,1.125123074629936,0.0,20181004,glucose,37,O2,1
delta,460.0,724.4217391304347,176.95652173913044,0.6604129653627264,0.0,20181004,glucose,37,O2,1
delta,813.0,750.3776137761378,176.60516605166052,0.6910199608908582,0.0,20181004,glucose,37,O2,1
delta,627.0,967.622009569378,184.19776714513557,0.9471931140331338,0.0,20181004,glucose,37,O2,1
delta,711.0,999.2180028129395,186.0295358649789,0.9844509000685839,0.0,20181004,glucose,37,O2,1
delta,770.0,833.3272727272728,195.6038961038961,0.788833649515593,0.0,20181004,glucose,37,O2,1
