,alpha,log_prob
7167,475.98512069104976,-6273.211222642679
7168,485.86172793674194,-6273.0769713876525
7169,470.81439977941994,-6273.348951028738
7170,454.15376023204567,-6274.136884557404
7171,451.30342151902903,-6274.3280372871595
7172,456.4588872474974,-6273.994822919442
7173,496.0372338696114,-6273.103847474626
7174,473.4664104376931,-6273.272323594562
7175,497.07139135830533,-6273.11544230304
7176,529.1900992315226,-6274.202215294477
7177,510.45000004434854,-6273.403508531187
7178,512.9661664818766,-6273.485065667116
7179,509.7216286466728,-6273.381463640167
7180,493.1910274198891,-6273.0802143073815
7181,455.69140415330315,-6274.040893061085
7182,444.7647938466412,-6274.833430095525
7183,452.99719672866155,-6274.212362188651
7184,506.09156122117645,-6273.282258667271
7185,461.16906053452726,-6273.738424636253
7186,456.57323656463774,-6273.988063088227
7187,444.97973087041146,-6274.815297009858
7188,464.2765721559553,-6273.593483898434
7189,457.0246871666104,-6273.961638470946
7190,507.9561835465748,-6273.330983166133
7191,481.8676661371896,-6273.111504451566
7192,497.9853352564167,-6273.127006790333
7193,453.67794837354324,-6274.167593682736
7194,469.6239835175827,-6273.387519658351
7195,433.37535556682207,-6275.94986968792
7196,465.46249964861187,-6273.543119472263
7197,465.46249964861187,-6273.543119472263
7198,449.4108851241767,-6274.464608464889
7199,489.5545338464014,-6273.068049343285
7200,469.3619667874331,-6273.396359910793
7201,477.9056434424812,-6273.172128622524
7202,480.8851468680731,-6273.12405633085
7203,506.4850185807365,-6273.292144060802
7204,492.0987047847591,-6273.074412202102
7205,491.87291476606003,-6273.073441474119
7206,505.5586578849264,-6273.269209693562
7207,505.5586578849264,-6273.269209693562
7208,487.5048707957294,-6273.070313320108
7209,486.4059836239718,-6273.0742846126395
7210,537.1046450613931,-6274.664199847832
7211,533.8442405612125,-6274.465454430272
7212,475.5736115021735,-6273.2204381363745
7213,477.30957830862997,-6273.183575271535
7214,466.535548535967,-6273.499870318734
7215,459.6445429680603,-6273.8165078750235
7216,508.10585578831353,-6273.335099652875
7217,515.5368174365092,-6273.57691141551
7218,482.6154233992666,-6273.103034664193
7219,489.65607178215305,-6273.068109752653
7220,466.506948135563,-6273.500994623429
7221,504.6976134568615,-6273.248956056983
7222,492.102118672591,-6273.0744274820545
7223,492.4822134040787,-6273.07624083021
7224,511.5242985615253,-6273.437309776564
7225,511.5242985615253,-6273.437309776564
7226,452.88201413353835,-6274.220034262368
7227,503.8080677236468,-6273.229115915228
7228,486.2785799995034,-6273.074870661333
7229,483.5581394295643,-6273.0936808511315
7230,478.13329871068373,-6273.167918987016
7231,465.81755782269386,-6273.528565771584
7232,451.8357149191258,-6274.291022322008
7233,514.4942696952387,-6273.538635349872
7234,518.7552745196747,-6273.703783575233
7235,514.2032391580626,-6273.5281999172075
7236,526.1211505807983,-6274.04218329558
7237,509.0506304365364,-6273.361783070106
7238,516.695088863212,-6273.621063896703
7239,480.2010625416739,-6273.133756214802
7240,479.1665588105142,-6273.1499338061185
7241,491.8994686519322,-6273.073551558111
7242,499.86324392465957,-6273.1546087908755
7243,518.1781023964114,-6273.680072459462
7244,506.5552883495591,-6273.293931927602
7245,480.9254165031343,-6273.123509972105
7246,480.9254165031343,-6273.123509972105
7247,489.39116976656936,-6273.067986165871
7248,496.3238724630232,-6273.106901969874
7249,496.3238724630232,-6273.106901969874
7250,458.87259211350465,-6273.857823853668
7251,497.07060807987904,-6273.115432920622
7252,492.6543469657863,-6273.077135041152
7253,493.76052760782255,-6273.083962605288
7254,510.7024108394273,-6273.41131281242
7255,446.998769013528,-6274.650066881005
7256,465.03569961708155,-6273.560933393505
7257,471.799682014641,-6273.318993083529
7258,468.82018720272356,-6273.415043136523
7259,494.5402548634242,-6273.089893304209
7260,494.5402548634242,-6273.089893304209
7261,505.550223623608,-6273.269006319123
7262,512.0244575434054,-6273.453566521805
7263,457.39778108616497,-6273.940116398076
7264,443.2559594428205,-6274.963697772254
7265,456.9029412361692,-6273.968723283062
7266,474.6466447009447,-6273.24229121975
7267,482.2941653520093,-6273.1065592817895
7268,482.63705741458466,-6273.1028034834435
7269,500.9957538636217,-6273.173725856359
7270,500.987800418339,-6273.173585169041
7271,498.6575198884236,-6273.136295627263
7272,509.25265815324246,-6273.367645047318
7273,479.0182149330199,-6273.152403298517
7274,486.0160756926834,-6273.076160794319
7275,466.2357044002287,-6273.51173467854
7276,462.0315605652975,-6273.696295548201
7277,502.90610084521757,-6273.210131418952
7278,464.11131567125494,-6273.600717366178
7279,478.6295572066085,-6273.1590521240205
7280,473.7329197261793,-6273.265324623239
7281,484.44573971615523,-6273.086214474325
7282,505.43164025520974,-6273.266157346335
7283,504.71968888135603,-6273.249462458904
7284,493.2186923294971,-6273.080384969142
7285,486.9165137923158,-6273.072198493002
7286,487.8813385582156,-6273.069397461053
7287,465.79732588428254,-6273.529388597819
7288,489.94802662459495,-6273.068373612704
7289,496.55990540110616,-6273.109509017684
7290,519.2708951459514,-6273.725317020764
7291,447.4028843912123,-6274.618095763456
7292,479.256141164113,-6273.148460750801
7293,473.504031543302,-6273.271327892865
7294,471.43012483107975,-6273.330022144066
7295,486.27303930779715,-6273.074896742418
7296,518.3251366363504,-6273.686073361131
7297,508.5580750139632,-6273.347721422508
7298,501.5965974249201,-6273.184615892342
7299,493.9114212252177,-6273.085038417439
7300,497.4575058991217,-6273.120177725484
7301,488.3895109225896,-6273.068519176261
7302,491.6008940066078,-6273.072376447985
7303,500.3433933158939,-6273.1624882299575
7304,500.3433933158939,-6273.1624882299575
7305,503.1477831168758,-6273.21510599908
7306,489.4028686399872,-6273.06798929457
7307,495.16027856036845,-6273.095264736452
7308,472.77480544997803,-6273.291080744721
7309,496.3785889159252,-6273.107498950728
7310,496.3785889159252,-6273.107498950728
7311,509.605716348442,-6273.378020780163
7312,535.4349009240564,-6274.5609649296575
7313,508.9099947348707,-6273.357734820727
7314,523.1248018433674,-6273.896618729912
7315,541.6404034882255,-6274.959710960438
7316,519.6547043366298,-6273.741559918691
7317,515.2735904150194,-6273.567115827624
7318,510.3996650070144,-6273.401962350957
7319,457.29446156959557,-6273.946047842068
7320,471.37980078981855,-6273.331543251995
7321,494.15808903672746,-6273.086871449529
7322,502.3919134388665,-6273.199822418973
7323,484.73329987769193,-6273.08407280875
7324,481.55213701359025,-6273.115358734476
7325,549.5006370013098,-6275.52216845222
7326,526.5231038528755,-6274.062518862727
7327,451.3794009879363,-6274.322716461866
7328,459.0533594110899,-6273.848041100865
7329,501.87573048981676,-6273.189850448125
7330,527.8936884385613,-6274.133279335347
7331,544.1931787600842,-6275.135506382698
7332,497.19377952802915,-6273.11691946396
7333,491.3569762424478,-6273.0715187239675
7334,491.9321711444615,-6273.0736886266
7335,471.94633544910795,-6273.31468517706
7336,489.9815272172438,-6273.0684124367
7337,496.879662221068,-6273.113172791542
7338,489.14734702557865,-6273.06797001629
7339,479.8889473451405,-6273.138445193086
7340,479.8889473451405,-6273.138445193086
7341,475.6846187583036,-6273.21792286164
7342,478.97193459600834,-6273.153181440645
7343,478.97193459600834,-6273.153181440645
7344,492.8915324236408,-6273.078441586794
7345,473.08917019481675,-6273.282448219715
7346,476.5856372660302,-6273.1983075930575
7347,476.5856372660302,-6273.1983075930575
7348,519.130451854414,-6273.719419064331
7349,503.12094212401826,-6273.214549460914
7350,508.2490166193465,-6273.339065452354
7351,449.54899477845765,-6274.454378109614
7352,449.54899477845765,-6274.454378109614
7353,449.54899477845765,-6274.454378109614
7354,464.36570101633356,-6273.5896045522395
7355,464.36570101633356,-6273.5896045522395
7356,467.3008198705299,-6273.470362206957
7357,551.5340767052805,-6275.677693841595
7358,499.4530993560442,-6273.148142245818
7359,509.3895389563899,-6273.371647885851
7360,490.1439883346297,-6273.068625638228
7361,487.258152752263,-6273.071036336246
7362,488.86356380827243,-6273.068069287314
7363,488.86356380827243,-6273.068069287314
7364,490.82667374464603,-6273.069972185228
7365,496.65188321250935,-6273.110547355231
7366,519.2299720461613,-6273.723595916186
7367,493.6610365624921,-6273.083272194723
7368,493.6610365624921,-6273.083272194723
7369,495.5793886182934,-6273.099222916055
7370,492.42689747101963,-6273.075963124976
7371,500.8006457329286,-6273.170300807598
7372,490.87745349263645,-6273.070101364898
7373,484.4422704145993,-6273.086241139083
7374,505.98638633037734,-6273.279652277919
7375,486.01559958899554,-6273.076163235416
7376,517.2297195972267,-6273.642017432113
7377,543.3112008240628,-6275.07400986283
7378,525.9247331650197,-6274.032315222884
7379,480.90323223106986,-6273.1238106192195
7380,469.77784426663754,-6273.382387711523
7381,493.9692336395473,-6273.085459754354
7382,493.5821944746011,-6273.08273576502
7383,514.7656317495406,-6273.548463821155
7384,512.3513697193747,-6273.464369836123
7385,533.1869367230115,-6274.426802826392
7386,531.1911255193786,-6274.312398860672
7387,541.7410951996177,-6274.966517249506
7388,479.4556455590604,-6273.145229451048
7389,533.2595220693916,-6274.4310475126285
7390,556.0965101885508,-6276.041085950506
7391,523.7140799792011,-6273.924400606427
7392,525.1704622860087,-6273.994843200221
7393,525.1704622860087,-6273.994843200221
7394,466.78274016170764,-6273.490217669258
7395,478.8984593332858,-6273.1544243661265
7396,485.4918880483975,-6273.079070761261
7397,458.095945177805,-6273.900607794346
7398,458.095945177805,-6273.900607794346
7399,497.2654120455003,-6273.117794302955
7400,512.1358751398508,-6273.457232738326
7401,512.1358751398508,-6273.457232738326
7402,478.94769250332996,-6273.153590503285
7403,472.65822072292553,-6273.2943274404015
7404,495.1941836085735,-6273.095575145582
7405,474.5526450415426,-6273.244592217817
7406,480.1485402225086,-6273.134533697047
7407,469.27064033353065,-6273.399471096562
7408,474.46746104725753,-6273.246690974407
7409,473.9592005973573,-6273.25948182904
7410,473.9592005973573,-6273.25948182904
7411,493.08303763735415,-6273.079559312534
7412,480.8460651259241,-6273.124589187804
7413,485.1098736993968,-6273.08147252348
7414,503.6820299330821,-6273.226394349115
7415,482.37494076429863,-6273.105656896003
7416,476.30861646042683,-6273.204186901233
7417,462.38784127869246,-6273.679321294921
7418,486.7916565788406,-6273.0726699557235
7419,467.1621677649153,-6273.475626369171
7420,457.81194289119713,-6273.916559191528
7421,487.4999579619593,-6273.070326767495
7422,503.16857370150484,-6273.215537782052
7423,496.6474071868439,-6273.110496534605
7424,475.0744116377644,-6273.232017888467
7425,518.2449706823797,-6273.682798200108
7426,528.5323492913318,-6274.166997466568
7427,507.7264595066831,-6273.324724109281
7428,461.1453161379699,-6273.739605271251
7429,482.8183234010161,-6273.100897037347
7430,504.06759841758515,-6273.234790143714
7431,457.10773912380495,-6273.956822869501
7432,475.90675037478337,-6273.212954751062
7433,475.38059012444575,-6273.224863434415
7434,472.37789882479285,-6273.3022343609755
7435,453.12623753023854,-6274.203800541376
7436,426.4216006008741,-6276.789925469209
7437,457.85839778609966,-6273.913938733505
7438,502.9247830040945,-6273.21051301721
7439,499.66446228630514,-6273.15144425816
7440,471.1601591732778,-6273.338236278661
7441,472.12516431963155,-6273.309484934982
7442,492.5330061922598,-6273.076499964363
7443,476.5549283908023,-6273.198952726165
7444,476.5549283908023,-6273.198952726165
7445,489.93306632286215,-6273.0683568430595
7446,479.7469065986308,-6273.140633917388
7447,439.60180016943184,-6275.301103228186
7448,499.9079928598598,-6273.155329064233
7449,488.6183902693861,-6273.068257530542
7450,488.46590545285653,-6273.0684226112835
7451,488.241694935882,-6273.068732317372
7452,458.4040962043527,-6273.883485821437
7453,508.0433305877846,-6273.333376307843
7454,499.820208952443,-6273.153918837956
7455,469.878312454792,-6273.379060253829
7456,491.07569597340415,-6273.070644046889
7457,491.07569597340415,-6273.070644046889
7458,480.3580862024328,-6273.131459702728
7459,480.3580862024328,-6273.131459702728
7460,504.83628646322575,-6273.252148412163
7461,413.4684599673146,-6278.705590920694
7462,465.9947853123912,-6273.521391379837
7463,459.8237569476839,-6273.807087674078
7464,507.62994378550854,-6273.322115829782
7465,515.0650327018783,-6273.559417642995
7466,494.0093086103201,-6273.0857547959595
7467,494.0093086103201,-6273.0857547959595
7468,473.5080419437363,-6273.271221900891
7469,494.78218388913456,-6273.091920306111
7470,531.990743876768,-6274.357698040972
7471,531.990743876768,-6274.357698040972
7472,466.38450657199166,-6273.505825457325
7473,453.16551756589973,-6274.201201395931
7474,503.3607544609876,-6273.219557852334
7475,523.2770064666205,-6273.903754554321
7476,508.00560698317827,-6273.332339117321
7477,508.756368704166,-6273.353343068777
7478,508.756368704166,-6273.353343068777
7479,481.5122213218509,-6273.115858206164
7480,491.10067875985703,-6273.070716767597
7481,483.0120151317058,-6273.09892018462
7482,474.0501737558569,-6273.25715857993
7483,474.0501737558569,-6273.25715857993
7484,457.39562131056334,-6273.940240164265
7485,488.1889654115027,-6273.068816746945
7486,509.6594683892154,-6273.379615102976
7487,478.80623589464557,-6273.155997537271
7488,478.2580070076371,-6273.165650878627
7489,521.5789061387444,-6273.825727816264
7490,483.6103042380759,-6273.09320618334
7491,460.7578488862979,-6273.759029475137
7492,490.23096777170997,-6273.068756756424
7493,492.67686514008017,-6273.0772553809875
7494,462.8257300853514,-6273.658800499117
7495,476.46283430410665,-6273.20089732374
7496,519.7873340693856,-6273.747215224439
7497,519.7873340693856,-6273.747215224439
7498,508.4181674197785,-6273.343786960406
7499,520.5125961721993,-6273.778524010829
7500,498.7554044175737,-6273.13770342058
7501,483.77526709316464,-6273.09173465236
7502,544.8047974705805,-6275.178618996003
7503,534.2853798697744,-6274.491663225486
7504,490.42590407155933,-6273.0690935561215
7505,488.08577950416054,-6273.068994752045
7506,485.41356292833296,-6273.079543856118
7507,476.1012146523595,-6273.2086765952745
7508,476.1012146523595,-6273.2086765952745
7509,464.97891676118144,-6273.56332977133
7510,480.43130897668715,-6273.13040308107
7511,478.5101521113164,-6273.161146871982
7512,494.8569021537964,-6273.092564167041
7513,481.451426593048,-6273.116624077395
7514,482.37498578134665,-6273.105656396126
7515,502.7071085369829,-6273.206097434955
7516,475.51107531523985,-6273.221864678653
7517,494.1219073589858,-6273.086596805773
7518,531.4763925199201,-6274.328476845626
7519,533.2669401032445,-6274.43148163858
7520,488.1793812008118,-6273.068832567522
7521,536.1975265233111,-6274.607739765061
7522,505.8415033850368,-6273.27608682485
7523,482.54237488877635,-6273.103821010547
7524,492.2184840458048,-6273.074959040184
7525,491.4840151369674,-6273.071953960793
7526,483.5755902516159,-6273.093521559636
7527,500.279898025907,-6273.161427156074
7528,464.5603837526764,-6273.581184327933
7529,449.34613348030155,-6274.469419275905
7530,503.6854151025057,-6273.226467154717
7531,464.17740198473035,-6273.597818350169
7532,513.1730256025339,-6273.492140048625
7533,481.1895009875795,-6273.119994712783
7534,493.99299235944676,-6273.0856343778405
7535,493.6472299566986,-6273.083177573825
7536,482.8968929259383,-6273.100087640462
7537,492.1530426265375,-6273.074657538652
7538,488.83286503514404,-6273.068087650506
7539,479.63531894045866,-6273.142377471456
7540,482.3899012954116,-6273.105490957158
7541,449.0528119256636,-6274.49132720418
7542,452.0990345897584,-6274.27293645351
7543,478.67122438703683,-6273.15832691384
7544,474.3948354592695,-6273.248490503352
7545,497.51410621614616,-6273.120890383281
7546,483.5300323883837,-6273.093938469328
7547,475.42511832972707,-6273.22383673136
7548,494.75407653086074,-6273.0916802771835
7549,510.0259657711908,-6273.390588639256
7550,481.46133024376326,-6273.116498891642
7551,494.2941230110209,-6273.087921775978
7552,518.436794128141,-6273.690648484047
7553,507.1715367225175,-6273.309900787101
7554,538.2048923347699,-6274.733871880907
7555,502.6603424505479,-6273.205157513805
7556,483.2587836222311,-6273.096491683051
7557,503.09702905395227,-6273.214054487544
7558,483.0939480175548,-6273.098102683268
7559,552.4369622611573,-6275.748034029367
7560,556.4159092617039,-6276.0672607418865
7561,545.7399844340003,-6275.24527475001
7562,545.7399844340003,-6275.24527475001
7563,488.8851571438805,-6273.068057263129
7564,485.78593557117296,-6273.077383550228
7565,474.8943391526026,-6273.236303034771
7566,474.8943391526026,-6273.236303034771
7567,479.75187257665914,-6273.140556816876
7568,530.7974417898882,-6274.290361457826
7569,416.610430167952,-6278.196870453784
7570,429.0844050674612,-6276.4533996386235
7571,488.9406706436944,-6273.068029732497
7572,478.25272168162206,-6273.165746460516
7573,498.09097194840143,-6273.1284227139995
7574,499.78003493534766,-6273.153277171858
7575,467.870446675446,-6273.449115328007
7576,514.2085213809108,-6273.528388347449
7577,529.4326301255328,-6274.215326547602
7578,538.6367341932503,-6274.761572486694
7579,524.4724236181787,-6273.960765066679
7580,457.1061667838116,-6273.956913906925
7581,467.6882047155361,-6273.45584649741
7582,508.0447320053547,-6273.333414876234
7583,510.6902784240976,-6273.410935754826
7584,504.7760123542086,-6273.250757570621
7585,500.9696278422789,-6273.173264057406
7586,482.6398019844802,-6273.102774210636
7587,481.7603772714601,-6273.112796307161
7588,433.47469222076097,-6275.938767856361
7589,428.13832576034844,-6276.57082321299
7590,506.166654751224,-6273.284128914499
7591,478.94935679815376,-6273.153562387678
7592,496.0613162429194,-6273.104099390329
7593,480.3857773895752,-6273.131059045025
7594,496.2195684104364,-6273.105776311125
7595,486.8592322304513,-6273.072411679835
7596,452.82160775234024,-6274.224069088204
7597,452.82160775234024,-6274.224069088204
7598,460.2981876511112,-6273.7824606498325
7599,466.0150473224307,-6273.520574964036
7600,450.9881389792061,-6274.3502495401635
7601,450.88137649105533,-6274.357819840553
7602,505.98966030465476,-6273.2797331820775
7603,507.1700319666865,-6273.309861162014
7604,438.48653784066386,-6275.410371921831
7605,512.8761421484634,-6273.482004337834
7606,525.011873677201,-6273.987050152497
7607,496.58562800064976,-6273.109798134656
7608,489.5627987286151,-6273.068053654781
7609,499.23299919117557,-6273.14477265815
7610,496.9712798557973,-6273.114250485999
7611,499.74530622137894,-6273.1527243619485
7612,473.38484285664026,-6273.274491121467
7613,478.06436430520097,-6273.169184228454
7614,505.818306268964,-6273.275518650629
7615,456.53084990846736,-6273.990565654863
7616,447.6791080792144,-6274.596452154178
7617,479.58578277730214,-6273.143158270616
7618,489.1995096545552,-6273.067965594815
7619,481.50593418375604,-6273.11593712184
7620,476.4969744933203,-6273.200174712953
7621,473.4741034090668,-6273.2721197816945
7622,453.60405993660663,-6274.172405349496
7623,486.24307380887336,-6273.07503865442
7624,480.86599234982026,-6273.124317169728
7625,502.80815281697375,-6273.20813881781
7626,474.7985825097597,-6273.238605120956
7627,500.27805640976635,-6273.161396467443
7628,474.45313307384953,-6273.247045252808
7629,484.63572046385264,-6273.084784387014
7630,511.8130484796459,-6273.446654897591
7631,515.4355495906665,-6273.573132402653
7632,512.3293757414664,-6273.46363861471
7633,526.8140286306312,-6274.077355446501
7634,540.7455105139438,-6274.899685600201
7635,564.5989531578316,-6276.769589872699
7636,458.0205554642259,-6273.904826137235
7637,497.0174598259753,-6273.1147984106665
7638,480.3592744341002,-6273.131442483797
7639,516.9427902281262,-6273.63072704992
7640,497.55406327053015,-6273.121396328795
7641,487.2950967825228,-6273.070921870421
7642,487.02901304358465,-6273.071795132758
7643,449.30995623927146,-6274.472111115158
7644,435.9928877783771,-6275.665557383277
7645,447.4109361590265,-6274.617462459807
7646,509.49644945702244,-6273.374791773568
7647,490.9718885083878,-6273.07035226137
7648,487.68154674562163,-6273.069855346114
7649,489.7906467512609,-6273.06821476576
7650,505.14602202421105,-6273.259375268517
7651,504.9249500223389,-6273.25420352801
7652,532.9411425493599,-6274.412472695636
7653,519.4652333824747,-6273.733518658472
7654,516.0711941667882,-6273.597069469578
7655,525.2686904950637,-6273.999685078576
7656,463.70638711834783,-6273.6186652564875
7657,491.2157616108959,-6273.07106426199
7658,491.2740915019474,-6273.07124823452
7659,476.90272015863053,-6273.191742547305
7660,484.8927210442972,-6273.082943738034
7661,527.0631978880178,-6274.09014127129
7662,479.71260799734205,-6273.14116757503
7663,479.6360929969947,-6273.142365303797
7664,487.4078690272995,-6273.07058597247
7665,490.4714256238151,-6273.06918075098
7666,477.4023473096699,-6273.181753302591
7667,516.0236104316377,-6273.5952597340265
7668,492.3705966051887,-6273.0756853004395
7669,511.0028439156788,-6273.420712097258
7670,514.1674829852542,-6273.526925351385
7671,497.8672638535874,-6273.125443592133
7672,491.6741444378933,-6273.072651996429
7673,467.6779191347388,-6273.456228259202
7674,556.7628200884685,-6276.095797644832
7675,483.6257053302365,-6273.093066901099
7676,479.80807969475063,-6273.139687085269
7677,477.42936958571255,-6273.18122539811
7678,493.0808869451658,-6273.079546448734
7679,476.9371813818474,-6273.191039606231
7680,501.4742786324682,-6273.182357077365
7681,476.55841823125024,-6273.198879328497
7682,473.1302697206154,-6273.281332759458
7683,475.57810869231866,-6273.220335814396
7684,495.827692829326,-6273.101692085014
7685,499.8261857996532,-6273.154014500777
7686,473.9790270885236,-6273.258974246711
7687,499.86511685459,-6273.154638879243
7688,538.2766141110196,-6274.73845868896
7689,445.841539713226,-6274.743644591058
7690,462.90382404345326,-6273.655180254454
7691,484.5293634516613,-6273.085577713719
7692,475.02961693893775,-6273.233078496348
7693,477.1795981913065,-6273.186153201627
7694,473.9251052279364,-6273.260356352856
7695,506.0585195956444,-6273.281438205786
7696,472.9600953490634,-6273.285971119657
7697,446.8012012927047,-6274.665830075629
7698,438.3854290976882,-6275.420425633774
7699,519.3715337388126,-6273.729558417308
7700,539.9823424837248,-6274.849159493143
7701,548.5316094015143,-6275.44947667987
7702,522.7038156765487,-6273.8770269064735
7703,518.6684590660306,-6273.700190506032
7704,490.92334347935616,-6273.070221554689
7705,499.43157357129246,-6273.147809596151
7706,496.7092863121026,-6273.111201743898
7707,481.5688381599994,-6273.115150543288
7708,500.0517024156112,-6273.1576617745295
7709,501.77645041005405,-6273.187975935191
7710,497.5838927076654,-6273.121775570034
7711,497.5838927076654,-6273.121775570034
7712,486.8299144648875,-6273.072522831939
7713,485.489184705991,-6273.079086923764
7714,493.2798418053713,-6273.080766336852
7715,483.68633810577757,-6273.092522359897
7716,491.7232019819324,-6273.072841173398
7717,479.7021337194914,-6273.141330945277
7718,492.44682847026814,-6273.076062644095
7719,479.7720505422124,-6273.140243970677
7720,460.854167326575,-6273.754173029771
7721,461.4096598392072,-6273.726524466811
7722,462.05689182755066,-6273.69508044266
7723,515.8709416076147,-6273.589472792229
7724,504.69067591102805,-6273.248797052379
7725,476.9396547787183,-6273.190989233374
7726,494.286614274971,-6273.08786307031
7727,505.945493371662,-6273.278643004074
7728,514.8711709371025,-6273.55231192203
7729,517.3443054418367,-6273.646555280599
7730,463.2291636051139,-6273.6402265892975
7731,517.205307821847,-6273.6410528108745
7732,485.0094448341719,-6273.0821433729925
7733,496.5357901721359,-6273.109238859933
7734,495.81523460790964,-6273.101566002047
7735,486.9970697660277,-6273.071907598907
7736,496.79307023968784,-6273.112165646122
7737,461.10341814663514,-6273.74169128136
7738,488.6453291451393,-6273.068232195092
7739,487.2244643426979,-6273.071142620055
7740,514.7878748758728,-6273.54927364525
7741,478.418349278609,-6273.162774056494
7742,481.699594374149,-6273.113536740389
7743,484.4689410198529,-6273.086036657909
7744,581.5808251806304,-6278.409898259159
7745,526.1156262148802,-6274.041905129461
7746,521.165202669368,-6273.807248750267
7747,460.2552218876956,-6273.784672385119
7748,516.1311995484032,-6273.599355739407
7749,530.4570485881483,-6274.2714487282
7750,524.7432463974876,-6273.973917869807
7751,533.5004558272875,-6274.445178954436
7752,495.8460444098487,-6273.101878233936
7753,473.2227179310633,-6273.278834764301
7754,478.35171079846117,-6273.163964292119
7755,477.7543030811448,-6273.174976645079
7756,497.3159145857438,-6273.118415640054
7757,478.4651833177207,-6273.16194212236
7758,440.716474084801,-6275.194853519103
7759,436.62424305806763,-6275.599516078137
7760,490.65477131184514,-6273.069564664339
7761,503.5541277288105,-6273.223655313433
7762,504.7909102313988,-6273.251100873099
7763,476.69699601130054,-6273.195981979317
7764,478.47947622118227,-6273.161688982561
7765,471.9713406154768,-6273.313954552863
7766,518.2877279950756,-6273.684544040198
7767,491.7277084955194,-6273.072858737963
7768,461.0500602412189,-6273.744352902132
7769,448.84722179230783,-6274.506795238448
7770,447.9677515725077,-6274.574016656025
7771,453.3505347324801,-6274.189002902904
7772,462.734887185576,-6273.66302677326
7773,461.0698192323953,-6273.743366616802
7774,460.2978305211997,-6273.782479018488
7775,494.3456274798515,-6273.088326752943
7776,493.6072874417601,-6273.082905468026
7777,503.8202674410965,-6273.229380529303
7778,490.5447504849022,-6273.069327999474
7779,458.60482943383585,-6273.872436132664
7780,449.26000349548787,-6274.475832665821
7781,476.7527140268189,-6273.194826489921
7782,485.55498820035785,-6273.07869687552
7783,479.2773314082768,-6273.148114313318
7784,477.04645999724795,-6273.188824214596
7785,471.4398090950817,-6273.329729954532
7786,455.80047210296624,-6274.034271552608
7787,459.64352497845897,-6273.816561568918
7788,521.4618064622815,-6273.820476091081
7789,487.40603281551887,-6273.070591278778
7790,487.40603281551887,-6273.070591278778
7791,516.9701982728744,-6273.631801039375
7792,462.43279294596243,-6273.677197397392
7793,494.46153042248324,-6273.089252759826
7794,481.4760707497817,-6273.116312871144
7795,513.9554017072215,-6273.519399447671
7796,489.27097550098813,-6273.067966500157
7797,495.5409874243957,-6273.098849287382
7798,526.9713861511949,-6274.085421623121
7799,511.84127399095553,-6273.447574279012
7800,477.9696267568898,-6273.170936448739
7801,472.22667019054654,-6273.306558989108
7802,472.0021277939871,-6273.313056542696
7803,516.4070771959774,-6273.609925852405
7804,470.13952479726566,-6273.370496189698
7805,468.9879112281864,-6273.409200884844
7806,473.46923709231373,-6273.272248694583
7807,515.4674803227932,-6273.5743225472115
7808,498.2805815008391,-6273.131005250157
7809,472.9443521870691,-6273.286402855976
7810,477.26599192145227,-6273.184436460924
7811,500.6358113625182,-6273.167449797227
7812,481.2329965298386,-6273.119426998157
7813,517.0913879887695,-6273.636561252182
7814,505.3320181737087,-6273.263778960306
7815,507.7067967903693,-6273.324191709121
7816,478.6895318804551,-6273.158009217833
7817,496.2472970662362,-6273.106073980385
7818,496.4767819449485,-6273.108581447679
7819,478.3149305232817,-6273.164624502009
7820,473.24591006587207,-6273.278210510172
7821,508.68649543001123,-6273.3513561029995
7822,486.75699928799077,-6273.072805263988
7823,513.8029221181819,-6273.514024511915
7824,524.0643487566713,-6273.941111492263
7825,502.53976253996444,-6273.202748333405
7826,486.05939083393395,-6273.075940240986
7827,479.82946891097924,-6273.139357527134
7828,493.321693648609,-6273.081030639666
7829,482.30513590396345,-6273.106436085627
7830,475.2669636255837,-6273.22749921656
7831,495.6838113396002,-6273.100250071733
7832,455.2638659356888,-6274.067087445472
7833,450.0906674771302,-6274.4146566441605
7834,456.18666611864563,-6274.01102411587
7835,456.18666611864563,-6274.01102411587
7836,481.4616392627639,-6273.116494988174
7837,488.0962063766624,-6273.068975995799
7838,486.26782497043524,-6273.07492133255
7839,469.2052249741561,-6273.401709089104
7840,478.1275526471126,-6273.168024138694
7841,450.6617064450449,-6274.373473787194
7842,481.5665225919985,-6273.11517938049
7843,498.5524998037503,-6273.134800773084
7844,482.79803151593427,-6273.1011077423855
7845,524.016363656125,-6273.938813509242
7846,518.296467361073,-6273.684901161899
7847,529.3534352656754,-6274.211037846569
7848,518.2305022502911,-6273.682207951721
7849,485.4113888998368,-6273.079557129759
7850,456.9451355375572,-6273.966264401957
7851,466.3965347667849,-6273.505349633187
7852,475.4994233818558,-6273.222131237949
7853,477.22808987208776,-6273.185188020456
7854,505.823723815186,-6273.275651277843
7855,469.51080592278436,-6273.391322590457
7856,455.9292646429917,-6274.026484361994
7857,465.1746636057699,-6273.5550948972395
7858,468.44926783684696,-6273.428149329947
7859,484.6122029789529,-6273.0849582122155
7860,490.0894132445798,-6273.068549410175
7861,494.8815331743059,-6273.092778259926
7862,505.28053144941634,-6273.2625551488145
7863,511.180945728868,-6273.426340593132
7864,502.3334889739072,-6273.198674747655
