area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number
647.0,174.34775888717155,374.78825347758885,-0.002940220394298292,4.0,20181011,glucose,37,O2,1
749.0,176.237650200267,377.6595460614152,-0.001057788082250147,4.0,20181011,glucose,37,O2,1
716.0,174.71648044692736,398.77653631284915,-0.0025729541005047756,4.0,20181011,glucose,37,O2,1
680.0,174.23529411764707,347.50588235294117,-0.003052241289178839,4.0,20181011,glucose,37,O2,1
529.0,172.81285444234405,363.43100189035914,-0.004469066896120202,4.0,20181011,glucose,37,O2,1
528.0,172.4715909090909,368.07575757575756,-0.004808983534430597,4.0,20181011,glucose,37,O2,1
799.0,189.82978723404256,417.0250312891114,0.012480703663212947,4.0,20181011,glucose,37,O2,1
335.0,199.3582089552239,457.82686567164177,0.021971518720399853,4.0,20181011,glucose,37,O2,1
571.0,204.05429071803852,502.2784588441331,0.02664906604234775,4.0,20181011,glucose,37,O2,1
484.0,178.42768595041323,342.4710743801653,0.0011236040602765215,4.0,20181011,glucose,37,O2,1
457.0,186.2516411378556,451.1203501094092,0.008916679752409853,4.0,20181011,glucose,37,O2,1
431.0,195.55452436194895,386.89327146171695,0.01818284646522516,4.0,20181011,glucose,37,O2,1
733.0,217.19781718963165,376.3055934515689,0.03974071779657607,4.0,20181011,glucose,37,O2,1
297.0,179.32323232323233,357.030303030303,0.002015615901090264,4.0,20181011,glucose,37,O2,1
322.0,200.6832298136646,449.55900621118013,0.023291310001931926,4.0,20181011,glucose,37,O2,1
807.0,209.363073110285,360.6679058240397,0.03193689579401149,4.0,20181011,glucose,37,O2,1
486.0,185.80246913580248,439.53909465020575,0.008469280537188735,4.0,20181011,glucose,37,O2,1
780.0,181.85641025641024,387.43461538461537,0.004538795917072786,4.0,20181011,glucose,37,O2,1
931.0,181.30397422126745,389.6552094522019,0.003988540230046394,4.0,20181011,glucose,37,O2,1
372.0,181.11559139784947,417.2096774193548,0.0038009009137642117,4.0,20181011,glucose,37,O2,1
645.0,199.75813953488372,407.6015503875969,0.02236987085870073,4.0,20181011,glucose,37,O2,1
612.0,177.28758169934642,407.4019607843137,-1.200044059628583e-05,4.0,20181011,glucose,37,O2,1
663.0,180.66214177978884,433.6365007541478,0.003349240965380658,4.0,20181011,glucose,37,O2,1
855.0,184.8982456140351,359.37894736842105,0.0075686257942972155,4.0,20181011,glucose,37,O2,1
632.0,184.3227848101266,380.1724683544304,0.006995436212394608,4.0,20181011,glucose,37,O2,1
516.0,177.6375968992248,407.27906976744185,0.00033663332336333543,4.0,20181011,glucose,37,O2,1
660.0,178.76818181818183,476.43030303030304,0.001462756062915575,4.0,20181011,glucose,37,O2,1
945.0,187.74603174603175,423.56825396825394,0.010405172317119573,4.0,20181011,glucose,37,O2,1
835.0,182.64550898203592,417.2922155688623,0.005324780237028628,4.0,20181011,glucose,37,O2,1
748.0,183.2620320855615,399.07754010695186,0.005938870054341899,4.0,20181011,glucose,37,O2,1
507.0,206.70216962524654,500.21499013806704,0.02928649433189053,4.0,20181011,glucose,37,O2,1
487.0,230.83367556468173,524.9856262833675,0.05332275832443262,4.0,20181011,glucose,37,O2,1
579.0,195.58031088082902,444.91364421416233,0.018208531210172515,4.0,20181011,glucose,37,O2,1
454.0,367.01982378854626,535.5308370044053,0.18897140864289222,4.0,20181011,glucose,37,O2,1
691.0,212.0217076700434,447.67727930535455,0.034585037285820304,4.0,20181011,glucose,37,O2,1
548.0,212.18795620437956,414.257299270073,0.034750629672375286,4.0,20181011,glucose,37,O2,1
878.0,207.73348519362187,377.5740318906606,0.03031373951597904,4.0,20181011,glucose,37,O2,1
410.0,198.49268292682927,356.3048780487805,0.02110940874006448,4.0,20181011,glucose,37,O2,1
448.0,179.359375,388.05357142857144,0.002051615930361753,4.0,20181011,glucose,37,O2,1
621.0,190.12238325281803,360.0338164251208,0.01277214486742561,4.0,20181011,glucose,37,O2,1
848.0,178.97877358490567,448.6686320754717,0.001672516668504555,4.0,20181011,glucose,37,O2,1
631.0,181.83201267828844,328.7147385103011,0.004514494631028466,4.0,20181011,glucose,37,O2,1
837.0,180.0848267622461,307.9115890083632,0.0027742044880326175,4.0,20181011,glucose,37,O2,1
292.0,177.1027397260274,341.49657534246575,-0.00019611288176547262,4.0,20181011,glucose,37,O2,1
307.0,180.8925081433225,368.5602605863192,0.0035786981216308195,4.0,20181011,glucose,37,O2,1
557.0,177.64991023339317,358.3662477558348,0.00034889805940766276,4.0,20181011,glucose,37,O2,1
568.0,183.96302816901408,383.9577464788732,0.006637099454607789,4.0,20181011,glucose,37,O2,1
505.0,186.04950495049505,454.15049504950497,0.008715341353801915,4.0,20181011,glucose,37,O2,1
562.0,186.8932384341637,375.3914590747331,0.009555744799973304,4.0,20181011,glucose,37,O2,1
739.0,180.5169147496617,399.01894451962113,0.003204587115606445,4.0,20181011,glucose,37,O2,1
334.0,192.04790419161677,453.96407185628743,0.014690066182584827,4.0,20181011,glucose,37,O2,1
733.0,192.4120054570259,378.3287858117326,0.015052730417355652,4.0,20181011,glucose,37,O2,1
642.0,197.49532710280374,393.40031152647975,0.020115989268401864,4.0,20181011,glucose,37,O2,1
688.0,196.53633720930233,438.7005813953488,0.019160784305055127,4.0,20181011,glucose,37,O2,1
898.0,211.29398663697106,417.7906458797327,0.03386018841365489,4.0,20181011,glucose,37,O2,1
594.0,199.2138047138047,359.8097643097643,0.02182768441196069,4.0,20181011,glucose,37,O2,1
573.0,188.4415357766143,369.75392670157066,0.011097931340485798,4.0,20181011,glucose,37,O2,1
495.0,182.15959595959595,349.04646464646464,0.004840785010452453,4.0,20181011,glucose,37,O2,1
290.0,195.78620689655173,387.57241379310346,0.01841361459789579,4.0,20181011,glucose,37,O2,1
654.0,190.92354740061162,413.48623853211006,0.01357014698988153,4.0,20181011,glucose,37,O2,1
813.0,195.2460024600246,375.2927429274293,0.017875542233953958,4.0,20181011,glucose,37,O2,1
639.0,207.0532081377152,396.08763693270737,0.029636147369642186,4.0,20181011,glucose,37,O2,1
789.0,195.0785804816223,396.8390367553866,0.017708781034668206,4.0,20181011,glucose,37,O2,1
830.0,215.31927710843374,364.19156626506026,0.037869591915515484,4.0,20181011,glucose,37,O2,1
617.0,199.3841166936791,419.05186385737437,0.021997324206494334,4.0,20181011,glucose,37,O2,1
646.0,182.02167182662538,408.23065015479875,0.004703405234845269,4.0,20181011,glucose,37,O2,1
379.0,187.2137203166227,430.41424802110816,0.009874961808267144,4.0,20181011,glucose,37,O2,1
791.0,204.76991150442478,528.1592920353983,0.02736186242493992,4.0,20181011,glucose,37,O2,1
684.0,187.43713450292398,429.58479532163744,0.010097494226057161,4.0,20181011,glucose,37,O2,1
575.0,180.6904347826087,425.48,0.0033774223017061433,4.0,20181011,glucose,37,O2,1
600.0,186.34,429.38,0.009004689880825135,4.0,20181011,glucose,37,O2,1
379.0,203.91029023746702,357.4379947229551,0.02650563390119766,4.0,20181011,glucose,37,O2,1
379.0,199.0580474934037,384.99208443271766,0.021672541932345073,4.0,20181011,glucose,37,O2,1
394.0,196.09137055837564,437.93401015228426,0.018717573843329526,4.0,20181011,glucose,37,O2,1
603.0,209.09618573797678,386.29684908789386,0.0316710617696793,4.0,20181011,glucose,37,O2,1
612.0,190.30065359477123,427.12908496732024,0.012949711614067213,4.0,20181011,glucose,37,O2,1
666.0,197.4099099099099,412.41291291291293,0.020030909199091194,4.0,20181011,glucose,37,O2,1
745.0,197.03892617449665,412.5275167785235,0.019661389657968795,4.0,20181011,glucose,37,O2,1
543.0,213.67034990791896,417.0147329650092,0.03622717268169189,4.0,20181011,glucose,37,O2,1
531.0,201.89077212806026,432.2693032015066,0.024494086402369806,4.0,20181011,glucose,37,O2,1
482.0,208.17842323651453,464.46058091286307,0.030756921482580468,4.0,20181011,glucose,37,O2,1
618.0,204.52588996763754,425.21035598705504,0.027118803989515095,4.0,20181011,glucose,37,O2,1
516.0,213.30426356589146,479.63953488372096,0.035862531204980015,4.0,20181011,glucose,37,O2,1
860.0,195.61976744186046,376.1767441860465,0.01824783204450792,4.0,20181011,glucose,37,O2,1
633.0,214.92101105845182,442.84518167456554,0.03747289773734617,4.0,20181011,glucose,37,O2,1
658.0,199.12462006079028,435.57142857142856,0.021738851751897194,4.0,20181011,glucose,37,O2,1
528.0,195.45833333333334,448.3181818181818,0.018087035082242194,4.0,20181011,glucose,37,O2,1
837.0,197.12066905615293,396.27120669056154,0.019742809917770762,4.0,20181011,glucose,37,O2,1
374.0,206.77540106951872,482.28877005347596,0.029359436747150438,4.0,20181011,glucose,37,O2,1
455.0,183.26373626373626,349.54945054945057,0.005940567506486081,4.0,20181011,glucose,37,O2,1
566.0,190.1077738515901,420.96643109540634,0.012757593126412493,4.0,20181011,glucose,37,O2,1
721.0,190.08460471567267,352.9833564493759,0.012734515434171137,4.0,20181011,glucose,37,O2,1
724.0,188.36325966850828,339.3508287292818,0.011019964171612573,4.0,20181011,glucose,37,O2,1
924.0,179.78246753246754,410.44805194805195,0.0024730386061444522,4.0,20181011,glucose,37,O2,1
389.0,183.80719794344472,390.8586118251928,0.00648188425795976,4.0,20181011,glucose,37,O2,1
588.0,208.37585034013605,435.86394557823127,0.030953569383206307,4.0,20181011,glucose,37,O2,1
562.0,192.36832740213524,395.61921708185054,0.015009224750503862,4.0,20181011,glucose,37,O2,1
539.0,204.14285714285714,445.7847866419295,0.026737282914231292,4.0,20181011,glucose,37,O2,1
612.0,199.8545751633987,398.87254901960785,0.022465925876199014,4.0,20181011,glucose,37,O2,1
400.0,221.1675,405.235,0.04369473310901219,4.0,20181011,glucose,37,O2,1
551.0,187.02177858439202,416.07803992740475,0.009683777629432167,4.0,20181011,glucose,37,O2,1
329.0,229.82978723404256,452.25227963525833,0.05232283212857746,4.0,20181011,glucose,37,O2,1
540.0,197.1648148148148,393.47962962962964,0.019786781442465942,4.0,20181011,glucose,37,O2,1
891.0,226.83052749719417,421.2278338945006,0.04933540983516474,4.0,20181011,glucose,37,O2,1
440.0,190.43636363636364,361.3272727272727,0.013084886036846327,4.0,20181011,glucose,37,O2,1
546.0,184.75091575091574,367.96336996337,0.00742187741096757,4.0,20181011,glucose,37,O2,1
831.0,192.0072202166065,383.8303249097473,0.014649542778613807,4.0,20181011,glucose,37,O2,1
524.0,182.64312977099237,370.0648854961832,0.005322410416227548,4.0,20181011,glucose,37,O2,1
531.0,181.90207156308853,362.77212806026364,0.0045842770082371006,4.0,20181011,glucose,37,O2,1
514.0,181.0214007782101,348.7976653696498,0.003707082044566617,4.0,20181011,glucose,37,O2,1
559.0,182.74239713774597,373.56708407871196,0.005421285995692927,4.0,20181011,glucose,37,O2,1
556.0,185.96942446043167,373.9586330935252,0.00863557692448505,4.0,20181011,glucose,37,O2,1
671.0,193.35469448584203,411.5871833084948,0.01599169885208019,4.0,20181011,glucose,37,O2,1
636.0,186.54559748427673,389.2798742138365,0.009209475915342859,4.0,20181011,glucose,37,O2,1
612.0,198.34313725490196,422.37091503267976,0.0209604532932553,4.0,20181011,glucose,37,O2,1
667.0,188.6086956521739,404.83658170914543,0.0112644314713933,4.0,20181011,glucose,37,O2,1
368.0,183.79347826086956,436.64402173913044,0.006468218724068174,4.0,20181011,glucose,37,O2,1
354.0,179.22598870056498,355.5734463276836,0.0019187560784215151,4.0,20181011,glucose,37,O2,1
697.0,200.76901004304162,403.34863701578195,0.023376751674897604,4.0,20181011,glucose,37,O2,1
442.0,184.92760180995475,402.5565610859729,0.007597866127524354,4.0,20181011,glucose,37,O2,1
620.0,230.98225806451612,372.5274193548387,0.05347075440058528,4.0,20181011,glucose,37,O2,1
405.0,190.45925925925926,417.01234567901236,0.01310769129556387,4.0,20181011,glucose,37,O2,1
491.0,189.969450101833,369.9246435845214,0.01261981531122164,4.0,20181011,glucose,37,O2,1
834.0,198.7398081534772,325.1163069544364,0.021355558615742967,4.0,20181011,glucose,37,O2,1
532.0,188.0375939849624,386.79887218045116,0.010695583821597682,4.0,20181011,glucose,37,O2,1
617.0,188.08589951377633,352.43922204213936,0.010743698698712478,4.0,20181011,glucose,37,O2,1
389.0,193.81233933161954,386.71979434447303,0.016447537470504675,4.0,20181011,glucose,37,O2,1
516.0,191.6918604651163,381.9011627906977,0.014335427685321853,4.0,20181011,glucose,37,O2,1
533.0,191.65853658536585,361.25515947467164,0.014302235327872316,4.0,20181011,glucose,37,O2,1
799.0,214.73341677096371,432.0100125156446,0.03728604384480942,4.0,20181011,glucose,37,O2,1
476.0,174.39495798319328,351.71638655462186,-0.002893207583119622,4.0,20181011,glucose,37,O2,1
597.0,197.30150753768845,360.0854271356784,0.01992293466809125,4.0,20181011,glucose,37,O2,1
556.0,230.51258992805757,378.86870503597123,0.053002939944863534,4.0,20181011,glucose,37,O2,1
634.0,197.95268138801262,382.6940063091483,0.020571538473038792,4.0,20181011,glucose,37,O2,1
853.0,201.28604923798358,369.39038686987107,0.023891750225560258,4.0,20181011,glucose,37,O2,1
676.0,196.52958579881656,372.4437869822485,0.01915405954095771,4.0,20181011,glucose,37,O2,1
443.0,189.80812641083523,340.4920993227991,0.01245912833069065,4.0,20181011,glucose,37,O2,1
627.0,208.6347687400319,377.18979266347685,0.031211465886973717,4.0,20181011,glucose,37,O2,1
446.0,179.2219730941704,397.2152466367713,0.0019147563207755408,4.0,20181011,glucose,37,O2,1
403.0,182.42183622828784,408.545905707196,0.005101990272302811,4.0,20181011,glucose,37,O2,1
516.0,177.41472868217053,349.73643410852713,0.00011464471999526149,4.0,20181011,glucose,37,O2,1
498.0,173.50602409638554,357.3614457831325,-0.0037786330360048614,4.0,20181011,glucose,37,O2,1
613.0,214.9004893964111,413.20554649265904,0.03745245706996243,4.0,20181011,glucose,37,O2,1
609.0,174.1543513957307,431.2413793103448,-0.0031328645473020344,4.0,20181011,glucose,37,O2,1
819.0,201.16483516483515,370.93772893772893,0.02377101455870552,4.0,20181011,glucose,37,O2,1
725.0,205.8289655172414,414.95862068965516,0.028416736575699895,4.0,20181011,glucose,37,O2,1
773.0,203.64941785252265,416.248382923674,0.026245791124347162,4.0,20181011,glucose,37,O2,1
717.0,189.87726638772665,448.4714086471409,0.012527995426725658,4.0,20181011,glucose,37,O2,1
550.0,246.50545454545454,471.5254545454545,0.06893268411025136,4.0,20181011,glucose,37,O2,1
416.0,185.8653846153846,369.1754807692308,0.008531947702688017,4.0,20181011,glucose,37,O2,1
410.0,185.01707317073172,359.9219512195122,0.007686984363775529,4.0,20181011,glucose,37,O2,1
401.0,200.5860349127182,478.9551122194514,0.023194498708689785,4.0,20181011,glucose,37,O2,1
479.0,172.65135699373695,408.06471816283926,-0.0046299269484760125,4.0,20181011,glucose,37,O2,1
506.0,232.12450592885375,505.8814229249012,0.05460849405434099,4.0,20181011,glucose,37,O2,1
557.0,173.9281867145422,396.5709156193896,-0.0033581366043580665,4.0,20181011,glucose,37,O2,1
794.0,178.94962216624685,426.60327455919395,0.0016434803043257537,4.0,20181011,glucose,37,O2,1
881.0,192.92395005675368,424.0329171396141,0.015562654480093236,4.0,20181011,glucose,37,O2,1
581.0,174.01549053356283,452.8037865748709,-0.0032711773550346416,4.0,20181011,glucose,37,O2,1
306.0,178.65032679738562,450.2483660130719,0.0013453661909443018,4.0,20181011,glucose,37,O2,1
516.0,175.14922480620154,461.33527131782944,-0.0021419176916331805,4.0,20181011,glucose,37,O2,1
692.0,185.0101156069364,447.0476878612717,0.00768005426001206,4.0,20181011,glucose,37,O2,1
269.0,179.364312267658,491.2825278810409,0.002056533711669195,4.0,20181011,glucose,37,O2,1
599.0,182.79799666110185,434.8263772954925,0.005476666079496877,4.0,20181011,glucose,37,O2,1
561.0,182.0,399.68270944741533,0.004681818942333082,4.0,20181011,glucose,37,O2,1
398.0,181.41959798994975,384.8542713567839,0.004103707656183637,4.0,20181011,glucose,37,O2,1
721.0,191.94313453536753,342.08044382801666,0.014585710029995976,4.0,20181011,glucose,37,O2,1
843.0,192.80901542111508,337.6666666666667,0.015448173467137408,4.0,20181011,glucose,37,O2,1
643.0,187.88335925349924,442.9673405909798,0.010541957821978273,4.0,20181011,glucose,37,O2,1
900.0,175.83444444444444,381.9144444444444,-0.0014594024702865764,4.0,20181011,glucose,37,O2,1
292.0,190.1095890410959,539.986301369863,0.012759401151749446,4.0,20181011,glucose,37,O2,1
626.0,188.3594249201278,413.54153354632587,0.011016144558172382,4.0,20181011,glucose,37,O2,1
772.0,187.66062176165804,405.21243523316065,0.010320099427878518,4.0,20181011,glucose,37,O2,1
687.0,200.32896652110625,451.42503639010187,0.022938444911615098,4.0,20181011,glucose,37,O2,1
552.0,183.3713768115942,428.981884057971,0.006047783219882024,4.0,20181011,glucose,37,O2,1
424.0,183.0754716981132,458.6132075471698,0.0057530459812603334,4.0,20181011,glucose,37,O2,1
720.0,206.61666666666667,450.7597222222222,0.029201328835392833,4.0,20181011,glucose,37,O2,1
600.0,194.61666666666667,466.5966666666667,0.01724869029578348,4.0,20181011,glucose,37,O2,1
618.0,209.57766990291262,436.05016181229774,0.032150645618514606,4.0,20181011,glucose,37,O2,1
481.0,188.26819126819126,485.09147609147607,0.010925270986151888,4.0,20181011,glucose,37,O2,1
492.0,178.41056910569105,426.5142276422764,0.00110655477211795,4.0,20181011,glucose,37,O2,1
433.0,196.6027713625866,455.31177829099306,0.01922695625679611,4.0,20181011,glucose,37,O2,1
449.0,187.46102449888642,449.1314031180401,0.01012128993326147,4.0,20181011,glucose,37,O2,1
504.0,202.1706349206349,444.6984126984127,0.024772844635730675,4.0,20181011,glucose,37,O2,1
453.0,191.02869757174392,440.5253863134658,0.013674882155541728,4.0,20181011,glucose,37,O2,1
756.0,183.08862433862433,409.28306878306876,0.005766146711082906,4.0,20181011,glucose,37,O2,1
697.0,195.49497847919656,416.7647058823529,0.018123535597470052,4.0,20181011,glucose,37,O2,1
386.0,178.5699481865285,429.9896373056995,0.0012653048174533885,4.0,20181011,glucose,37,O2,1
808.0,191.9529702970297,420.1819306930693,0.014595506971988453,4.0,20181011,glucose,37,O2,1
407.0,174.38820638820638,393.05159705159707,-0.0028999325309899716,4.0,20181011,glucose,37,O2,1
633.0,178.2827804107425,412.31437598736176,0.0009792704321039155,4.0,20181011,glucose,37,O2,1
532.0,181.1015037593985,428.05827067669173,0.003786868876240779,4.0,20181011,glucose,37,O2,1
570.0,183.09473684210528,415.159649122807,0.005772235089806231,4.0,20181011,glucose,37,O2,1
585.0,186.5162393162393,365.565811965812,0.009180233617781494,4.0,20181011,glucose,37,O2,1
567.0,193.16754850088182,399.9488536155203,0.01580529149271614,4.0,20181011,glucose,37,O2,1
788.0,191.80964467005077,326.86928934010155,0.014452747020926611,4.0,20181011,glucose,37,O2,1
544.0,195.99264705882354,387.1139705882353,0.01861923998453689,4.0,20181011,glucose,37,O2,1
635.0,183.26771653543307,374.41259842519685,0.005944532068892859,4.0,20181011,glucose,37,O2,1
645.0,180.3798449612403,404.8666666666667,0.0030680583126313017,4.0,20181011,glucose,37,O2,1
653.0,195.95558958652373,400.2251148545176,0.018582328770237622,4.0,20181011,glucose,37,O2,1
541.0,182.6709796672828,427.2902033271719,0.0053501503948713116,4.0,20181011,glucose,37,O2,1
496.0,181.70564516129033,424.570564516129,0.004388625859876279,4.0,20181011,glucose,37,O2,1
417.0,180.9568345323741,398.0,0.0036427706280385062,4.0,20181011,glucose,37,O2,1
602.0,196.08970099667775,433.6146179401993,0.018715910871038313,4.0,20181011,glucose,37,O2,1
583.0,194.43739279588337,450.60891938250427,0.01707012398102769,4.0,20181011,glucose,37,O2,1
397.0,185.2418136020151,424.7103274559194,0.007910837792139374,4.0,20181011,glucose,37,O2,1
659.0,196.46433990895295,423.3171471927162,0.01908907116281314,10.0,20181011,glucose,37,O2,1
844.0,178.91350710900474,398.74763033175356,0.0016075077855713963,10.0,20181011,glucose,37,O2,1
630.0,202.57142857142858,364.6460317460317,0.025172056438806274,10.0,20181011,glucose,37,O2,1
632.0,191.0632911392405,363.2246835443038,0.013709339189548584,10.0,20181011,glucose,37,O2,1
415.0,192.61204819277108,465.6481927710843,0.015251983626758704,10.0,20181011,glucose,37,O2,1
818.0,179.69682151589242,347.0513447432763,0.0023877306162711437,10.0,20181011,glucose,37,O2,1
516.0,194.03875968992247,436.1608527131783,0.016673064195571657,10.0,20181011,glucose,37,O2,1
586.0,213.05119453924914,486.3668941979522,0.035610460988227816,10.0,20181011,glucose,37,O2,1
362.0,218.0303867403315,490.8232044198895,0.04057000137145942,10.0,20181011,glucose,37,O2,1
468.0,200.45726495726495,455.5192307692308,0.023066236980998606,10.0,20181011,glucose,37,O2,1
622.0,201.10450160771705,473.0594855305466,0.023710919125368726,10.0,20181011,glucose,37,O2,1
581.0,179.4199655765921,384.8726333907057,0.002111967368771068,10.0,20181011,glucose,37,O2,1
523.0,190.51242829827916,428.39388145315485,0.013160650487639147,10.0,20181011,glucose,37,O2,1
575.0,178.7982608695652,390.5773913043478,0.0014927163986489,10.0,20181011,glucose,37,O2,1
841.0,232.92271105826399,418.64328180737215,0.05540354883703288,10.0,20181011,glucose,37,O2,1
658.0,233.61398176291794,429.1793313069909,0.05609209124251203,10.0,20181011,glucose,37,O2,1
464.0,213.42241379310346,361.2090517241379,0.03598021511824983,10.0,20181011,glucose,37,O2,1
650.0,230.1169230769231,428.39076923076925,0.05260883470705388,10.0,20181011,glucose,37,O2,1
497.0,202.17505030181087,458.0020120724346,0.024777242590331577,10.0,20181011,glucose,37,O2,1
577.0,205.71230502599653,433.05025996533794,0.02830053651872464,10.0,20181011,glucose,37,O2,1
616.0,205.69967532467533,443.97402597402595,0.028287956664161677,10.0,20181011,glucose,37,O2,1
846.0,197.73286052009456,417.01891252955085,0.02035258519156481,10.0,20181011,glucose,37,O2,1
456.0,183.44298245614036,391.9122807017544,0.006119106252103365,10.0,20181011,glucose,37,O2,1
857.0,191.29521586931156,412.30455075845975,0.013940348561793235,10.0,20181011,glucose,37,O2,1
379.0,181.79683377308706,433.6569920844327,0.004479454569520863,10.0,20181011,glucose,37,O2,1
315.0,183.44126984126984,458.04761904761904,0.006117400396561298,10.0,20181011,glucose,37,O2,1
299.0,180.40133779264215,413.18060200668896,0.0030894663163762185,10.0,20181011,glucose,37,O2,1
495.0,186.6929292929293,394.0767676767677,0.009356226236527125,10.0,20181011,glucose,37,O2,1
557.0,186.4649910233393,371.229802513465,0.009129187591047685,10.0,20181011,glucose,37,O2,1
564.0,190.32269503546098,362.07801418439715,0.01297166606185528,10.0,20181011,glucose,37,O2,1
750.0,205.57733333333334,354.676,0.02816609753076778,10.0,20181011,glucose,37,O2,1
863.0,185.33371958285053,359.11819235225954,0.008002381039518893,10.0,20181011,glucose,37,O2,1
511.0,191.23874755381604,462.440313111546,0.013884103114788353,10.0,20181011,glucose,37,O2,1
433.0,212.19399538106236,407.01847575057735,0.03475664501370582,10.0,20181011,glucose,37,O2,1
944.0,196.59851694915255,442.5974576271187,0.019222718634631514,10.0,20181011,glucose,37,O2,1
404.0,177.51237623762376,424.21534653465346,0.00021190688121266283,10.0,20181011,glucose,37,O2,1
506.0,176.74505928853756,382.9703557312253,-0.0005523816302659295,10.0,20181011,glucose,37,O2,1
307.0,182.62540716612378,411.2540716612378,0.005304757758729662,10.0,20181011,glucose,37,O2,1
422.0,184.93364928909952,403.4265402843602,0.0076038897385487915,10.0,20181011,glucose,37,O2,1
782.0,195.51023017902813,389.5473145780051,0.018138727102070165,10.0,20181011,glucose,37,O2,1
320.0,197.415625,389.884375,0.020036601732930207,10.0,20181011,glucose,37,O2,1
356.0,194.8061797752809,369.0477528089888,0.01743745543626544,10.0,20181011,glucose,37,O2,1
391.0,208.90537084398977,493.4194373401535,0.031480999981695915,10.0,20181011,glucose,37,O2,1
482.0,194.26348547717842,441.3008298755187,0.016896903037704948,10.0,20181011,glucose,37,O2,1
451.0,189.60532150776052,457.3636363636364,0.012257123855647943,10.0,20181011,glucose,37,O2,1
506.0,210.71343873517787,480.34189723320156,0.03328193181156634,10.0,20181011,glucose,37,O2,1
387.0,200.0077519379845,463.7596899224806,0.022618498094472958,10.0,20181011,glucose,37,O2,1
867.0,191.8950403690888,383.118800461361,0.014537805681213182,10.0,20181011,glucose,37,O2,1
688.0,183.1831395348837,396.55232558139534,0.00586028887586529,10.0,20181011,glucose,37,O2,1
502.0,191.8784860557769,409.9203187250996,0.014521316704272468,10.0,20181011,glucose,37,O2,1
450.0,215.85333333333332,397.28444444444443,0.038401540333519904,10.0,20181011,glucose,37,O2,1
525.0,182.3657142857143,354.6171428571429,0.005046089831159277,10.0,20181011,glucose,37,O2,1
406.0,230.11576354679804,381.89408866995075,0.05260767975334884,10.0,20181011,glucose,37,O2,1
600.0,194.81,427.32666666666665,0.01744126058336607,10.0,20181011,glucose,37,O2,1
614.0,210.69218241042344,472.6123778501629,0.033260759381027155,10.0,20181011,glucose,37,O2,1
640.0,197.3875,439.7734375,0.020008587736352983,10.0,20181011,glucose,37,O2,1
634.0,194.58832807570977,432.1041009463722,0.017220463551247667,10.0,20181011,glucose,37,O2,1
861.0,189.13472706155633,409.5900116144019,0.011788386746129085,10.0,20181011,glucose,37,O2,1
696.0,186.04885057471265,431.8735632183908,0.008714689560702236,10.0,20181011,glucose,37,O2,1
412.0,181.1893203883495,444.50485436893206,0.003874338911542307,10.0,20181011,glucose,37,O2,1
681.0,180.38913362701908,369.2819383259912,0.00307731031801204,10.0,20181011,glucose,37,O2,1
432.0,180.01157407407408,429.09722222222223,0.0027012409127180315,10.0,20181011,glucose,37,O2,1
692.0,180.76445086705203,367.12138728323697,0.0034511462603285174,10.0,20181011,glucose,37,O2,1
846.0,191.41843971631207,380.0768321513002,0.014063086070347997,10.0,20181011,glucose,37,O2,1
735.0,181.94965986394558,356.8843537414966,0.004631677488141983,10.0,20181011,glucose,37,O2,1
522.0,325.1168582375479,437.07471264367814,0.1472338252288267,10.0,20181011,glucose,37,O2,1
558.0,225.47670250896059,405.96774193548384,0.04798692810764416,10.0,20181011,glucose,37,O2,1
682.0,218.85043988269794,457.42815249266863,0.041386817937624165,10.0,20181011,glucose,37,O2,1
520.0,227.95576923076922,401.7980769230769,0.050456210477756905,10.0,20181011,glucose,37,O2,1
718.0,207.56267409470752,487.53621169916437,0.030143602572322643,10.0,20181011,glucose,37,O2,1
358.0,200.43296089385476,432.47486033519556,0.02304202884058312,10.0,20181011,glucose,37,O2,1
321.0,207.53894080996884,455.9906542056075,0.030119962957836054,10.0,20181011,glucose,37,O2,1
663.0,201.54751131221718,446.0980392156863,0.02415218036432116,10.0,20181011,glucose,37,O2,1
756.0,200.89285714285714,437.05820105820106,0.023500109976420425,10.0,20181011,glucose,37,O2,1
580.0,194.16724137931035,344.7551724137931,0.016801038794922635,10.0,20181011,glucose,37,O2,1
493.0,182.05476673427992,363.2312373225152,0.004736369523903312,10.0,20181011,glucose,37,O2,1
436.0,207.75229357798165,373.7775229357798,0.03033247366762624,10.0,20181011,glucose,37,O2,1
431.0,200.538283062645,393.0951276102088,0.023146935325062918,10.0,20181011,glucose,37,O2,1
485.0,188.77113402061855,390.1814432989691,0.01142622872997519,10.0,20181011,glucose,37,O2,1
512.0,180.236328125,352.05859375,0.0029251079069705747,10.0,20181011,glucose,37,O2,1
543.0,193.9355432780847,372.9447513812155,0.016570255157067303,10.0,20181011,glucose,37,O2,1
581.0,195.65748709122204,407.5938037865749,0.01828540282239623,10.0,20181011,glucose,37,O2,1
799.0,184.35544430538172,379.75344180225284,0.007027966807533831,10.0,20181011,glucose,37,O2,1
719.0,174.9819193324061,404.0904033379694,-0.002308562846131093,10.0,20181011,glucose,37,O2,1
624.0,181.19871794871796,352.81570512820514,0.0038836993817288326,10.0,20181011,glucose,37,O2,1
