time_min,temp_C,well_id,od_600nm,strain,carbon,ab_conc,date,run_number
783.1666666666666,37.1,51,0.6409999999999999,delta,glucose,0.0,20190611,1
790.1666666666666,37.1,51,0.649,delta,glucose,0.0,20190611,1
797.1666666666666,37.1,51,0.657,delta,glucose,0.0,20190611,1
804.1666666666666,37,51,0.665,delta,glucose,0.0,20190611,1
811.1666666666666,37,51,0.6729999999999999,delta,glucose,0.0,20190611,1
818.1666666666666,37,51,0.6779999999999999,delta,glucose,0.0,20190611,1
825.1666666666666,37,51,0.685,delta,glucose,0.0,20190611,1
832.1666666666666,37,51,0.691,delta,glucose,0.0,20190611,1
839.1666666666666,37,51,0.698,delta,glucose,0.0,20190611,1
846.1666666666666,37,51,0.7070000000000001,delta,glucose,0.0,20190611,1
853.1666666666666,37.1,51,0.713,delta,glucose,0.0,20190611,1
860.1666666666666,37,51,0.718,delta,glucose,0.0,20190611,1
867.1666666666666,37,51,0.723,delta,glucose,0.0,20190611,1
874.1666666666666,37.1,51,0.73,delta,glucose,0.0,20190611,1
881.1666666666666,37.1,51,0.735,delta,glucose,0.0,20190611,1
888.1666666666666,37,51,0.742,delta,glucose,0.0,20190611,1
895.1666666666666,37.1,51,0.747,delta,glucose,0.0,20190611,1
902.1666666666666,37.1,51,0.7509999999999999,delta,glucose,0.0,20190611,1
909.1666666666666,37.1,51,0.7559999999999999,delta,glucose,0.0,20190611,1
916.1666666666666,37,51,0.7609999999999999,delta,glucose,0.0,20190611,1
923.1666666666666,37,51,0.767,delta,glucose,0.0,20190611,1
930.1666666666666,37.1,51,0.772,delta,glucose,0.0,20190611,1
937.1666666666666,37,51,0.777,delta,glucose,0.0,20190611,1
944.1666666666666,37.1,51,0.7809999999999999,delta,glucose,0.0,20190611,1
951.1666666666666,37,51,0.784,delta,glucose,0.0,20190611,1
958.1666666666666,37.1,51,0.789,delta,glucose,0.0,20190611,1
965.1666666666666,37.1,51,0.7929999999999999,delta,glucose,0.0,20190611,1
972.1666666666666,37.1,51,0.797,delta,glucose,0.0,20190611,1
979.1666666666666,37,51,0.802,delta,glucose,0.0,20190611,1
986.1666666666666,37,51,0.804,delta,glucose,0.0,20190611,1
6.166666666666667,37.1,52,0.08,delta,glucose,0.0,20190611,1
13.166666666666666,37,52,0.08,delta,glucose,0.0,20190611,1
20.166666666666668,37.1,52,0.08,delta,glucose,0.0,20190611,1
27.166666666666668,37.1,52,0.08,delta,glucose,0.0,20190611,1
34.166666666666664,37.1,52,0.08,delta,glucose,0.0,20190611,1
41.166666666666664,37,52,0.08,delta,glucose,0.0,20190611,1
48.166666666666664,37.1,52,0.08,delta,glucose,0.0,20190611,1
55.166666666666664,37.1,52,0.081,delta,glucose,0.0,20190611,1
62.166666666666664,37,52,0.081,delta,glucose,0.0,20190611,1
69.16666666666667,37,52,0.081,delta,glucose,0.0,20190611,1
76.16666666666667,37,52,0.081,delta,glucose,0.0,20190611,1
83.16666666666667,37,52,0.081,delta,glucose,0.0,20190611,1
90.16666666666667,37.1,52,0.081,delta,glucose,0.0,20190611,1
97.16666666666667,37,52,0.081,delta,glucose,0.0,20190611,1
104.16666666666667,37,52,0.081,delta,glucose,0.0,20190611,1
111.16666666666667,37.1,52,0.081,delta,glucose,0.0,20190611,1
118.16666666666667,37,52,0.08199999999999999,delta,glucose,0.0,20190611,1
125.16666666666667,37,52,0.08199999999999999,delta,glucose,0.0,20190611,1
132.16666666666666,37.1,52,0.08199999999999999,delta,glucose,0.0,20190611,1
139.16666666666666,37,52,0.08199999999999999,delta,glucose,0.0,20190611,1
146.16666666666666,37,52,0.08199999999999999,delta,glucose,0.0,20190611,1
153.16666666666666,37.1,52,0.08199999999999999,delta,glucose,0.0,20190611,1
160.16666666666666,37,52,0.083,delta,glucose,0.0,20190611,1
167.16666666666666,37,52,0.083,delta,glucose,0.0,20190611,1
174.16666666666666,37,52,0.083,delta,glucose,0.0,20190611,1
181.16666666666666,37,52,0.083,delta,glucose,0.0,20190611,1
188.16666666666666,37.1,52,0.083,delta,glucose,0.0,20190611,1
195.16666666666666,37,52,0.083,delta,glucose,0.0,20190611,1
202.16666666666666,37,52,0.084,delta,glucose,0.0,20190611,1
209.16666666666666,37.1,52,0.084,delta,glucose,0.0,20190611,1
216.16666666666666,37,52,0.084,delta,glucose,0.0,20190611,1
223.16666666666666,37,52,0.085,delta,glucose,0.0,20190611,1
230.16666666666666,37,52,0.085,delta,glucose,0.0,20190611,1
237.16666666666666,37.1,52,0.086,delta,glucose,0.0,20190611,1
244.16666666666666,37,52,0.086,delta,glucose,0.0,20190611,1
251.16666666666666,37,52,0.087,delta,glucose,0.0,20190611,1
258.1666666666667,37,52,0.087,delta,glucose,0.0,20190611,1
265.1666666666667,37,52,0.087,delta,glucose,0.0,20190611,1
272.1666666666667,36.9,52,0.08800000000000001,delta,glucose,0.0,20190611,1
279.1666666666667,37,52,0.08900000000000001,delta,glucose,0.0,20190611,1
286.1666666666667,37,52,0.08900000000000001,delta,glucose,0.0,20190611,1
293.1666666666667,37.1,52,0.09,delta,glucose,0.0,20190611,1
300.1666666666667,37.1,52,0.091,delta,glucose,0.0,20190611,1
307.1666666666667,37,52,0.092,delta,glucose,0.0,20190611,1
314.1666666666667,37,52,0.09300000000000001,delta,glucose,0.0,20190611,1
321.1666666666667,37.1,52,0.09300000000000001,delta,glucose,0.0,20190611,1
328.1666666666667,37,52,0.095,delta,glucose,0.0,20190611,1
335.1666666666667,37,52,0.095,delta,glucose,0.0,20190611,1
342.1666666666667,37.1,52,0.096,delta,glucose,0.0,20190611,1
349.1666666666667,37,52,0.098,delta,glucose,0.0,20190611,1
356.1666666666667,37,52,0.099,delta,glucose,0.0,20190611,1
363.1666666666667,37,52,0.10099999999999999,delta,glucose,0.0,20190611,1
370.1666666666667,37,52,0.10300000000000001,delta,glucose,0.0,20190611,1
377.1666666666667,37,52,0.10400000000000001,delta,glucose,0.0,20190611,1
384.1666666666667,37.1,52,0.10800000000000001,delta,glucose,0.0,20190611,1
391.1666666666667,37.1,52,0.11,delta,glucose,0.0,20190611,1
398.1666666666667,37.1,52,0.11199999999999999,delta,glucose,0.0,20190611,1
405.1666666666667,37.1,52,0.11599999999999999,delta,glucose,0.0,20190611,1
412.1666666666667,37,52,0.11900000000000001,delta,glucose,0.0,20190611,1
419.1666666666667,37.1,52,0.122,delta,glucose,0.0,20190611,1
426.1666666666667,37,52,0.126,delta,glucose,0.0,20190611,1
433.1666666666667,37,52,0.13,delta,glucose,0.0,20190611,1
440.1666666666667,37.1,52,0.134,delta,glucose,0.0,20190611,1
447.1666666666667,37,52,0.139,delta,glucose,0.0,20190611,1
454.1666666666667,37,52,0.14300000000000002,delta,glucose,0.0,20190611,1
461.1666666666667,37.1,52,0.14800000000000002,delta,glucose,0.0,20190611,1
468.1666666666667,37.1,52,0.153,delta,glucose,0.0,20190611,1
475.1666666666667,37.1,52,0.159,delta,glucose,0.0,20190611,1
482.1666666666667,37.1,52,0.166,delta,glucose,0.0,20190611,1
489.1666666666667,37.1,52,0.17300000000000001,delta,glucose,0.0,20190611,1
496.1666666666667,37,52,0.18100000000000002,delta,glucose,0.0,20190611,1
503.1666666666667,37.1,52,0.19,delta,glucose,0.0,20190611,1
510.1666666666667,37,52,0.198,delta,glucose,0.0,20190611,1
517.1666666666666,37.1,52,0.20800000000000002,delta,glucose,0.0,20190611,1
524.1666666666666,37.1,52,0.218,delta,glucose,0.0,20190611,1
531.1666666666666,37,52,0.228,delta,glucose,0.0,20190611,1
538.1666666666666,37,52,0.239,delta,glucose,0.0,20190611,1
545.1666666666666,37,52,0.25,delta,glucose,0.0,20190611,1
552.1666666666666,37,52,0.262,delta,glucose,0.0,20190611,1
559.1666666666666,37,52,0.278,delta,glucose,0.0,20190611,1
566.1666666666666,37,52,0.287,delta,glucose,0.0,20190611,1
573.1666666666666,37.1,52,0.3,delta,glucose,0.0,20190611,1
580.1666666666666,37,52,0.315,delta,glucose,0.0,20190611,1
587.1666666666666,37,52,0.332,delta,glucose,0.0,20190611,1
594.1666666666666,37.1,52,0.35100000000000003,delta,glucose,0.0,20190611,1
601.1666666666666,37.1,52,0.364,delta,glucose,0.0,20190611,1
608.1666666666666,37,52,0.376,delta,glucose,0.0,20190611,1
615.1666666666666,37,52,0.391,delta,glucose,0.0,20190611,1
622.1666666666666,37.1,52,0.405,delta,glucose,0.0,20190611,1
629.1666666666666,37,52,0.41700000000000004,delta,glucose,0.0,20190611,1
636.1666666666666,37,52,0.43,delta,glucose,0.0,20190611,1
643.1666666666666,37,52,0.44299999999999995,delta,glucose,0.0,20190611,1
650.1666666666666,37.1,52,0.45399999999999996,delta,glucose,0.0,20190611,1
657.1666666666666,37.1,52,0.466,delta,glucose,0.0,20190611,1
664.1666666666666,37.1,52,0.47700000000000004,delta,glucose,0.0,20190611,1
671.1666666666666,37,52,0.48700000000000004,delta,glucose,0.0,20190611,1
678.1666666666666,37,52,0.493,delta,glucose,0.0,20190611,1
685.1666666666666,37.1,52,0.49700000000000005,delta,glucose,0.0,20190611,1
692.1666666666666,37.1,52,0.508,delta,glucose,0.0,20190611,1
699.1666666666666,37.1,52,0.518,delta,glucose,0.0,20190611,1
706.1666666666666,37,52,0.528,delta,glucose,0.0,20190611,1
713.1666666666666,37.1,52,0.5379999999999999,delta,glucose,0.0,20190611,1
720.1666666666666,37,52,0.5479999999999999,delta,glucose,0.0,20190611,1
727.1666666666666,37,52,0.557,delta,glucose,0.0,20190611,1
734.1666666666666,37,52,0.5670000000000001,delta,glucose,0.0,20190611,1
741.1666666666666,37,52,0.5760000000000001,delta,glucose,0.0,20190611,1
748.1666666666666,37,52,0.585,delta,glucose,0.0,20190611,1
755.1666666666666,37,52,0.594,delta,glucose,0.0,20190611,1
762.1666666666666,37.1,52,0.603,delta,glucose,0.0,20190611,1
769.1666666666666,37.1,52,0.611,delta,glucose,0.0,20190611,1
776.1666666666666,37.1,52,0.62,delta,glucose,0.0,20190611,1
783.1666666666666,37.1,52,0.627,delta,glucose,0.0,20190611,1
790.1666666666666,37.1,52,0.636,delta,glucose,0.0,20190611,1
797.1666666666666,37.1,52,0.643,delta,glucose,0.0,20190611,1
804.1666666666666,37,52,0.65,delta,glucose,0.0,20190611,1
811.1666666666666,37,52,0.657,delta,glucose,0.0,20190611,1
818.1666666666666,37,52,0.6659999999999999,delta,glucose,0.0,20190611,1
825.1666666666666,37,52,0.6729999999999999,delta,glucose,0.0,20190611,1
832.1666666666666,37,52,0.68,delta,glucose,0.0,20190611,1
839.1666666666666,37,52,0.6859999999999999,delta,glucose,0.0,20190611,1
846.1666666666666,37,52,0.695,delta,glucose,0.0,20190611,1
853.1666666666666,37.1,52,0.703,delta,glucose,0.0,20190611,1
860.1666666666666,37,52,0.711,delta,glucose,0.0,20190611,1
867.1666666666666,37,52,0.7170000000000001,delta,glucose,0.0,20190611,1
874.1666666666666,37.1,52,0.721,delta,glucose,0.0,20190611,1
881.1666666666666,37.1,52,0.727,delta,glucose,0.0,20190611,1
888.1666666666666,37,52,0.732,delta,glucose,0.0,20190611,1
895.1666666666666,37.1,52,0.738,delta,glucose,0.0,20190611,1
902.1666666666666,37.1,52,0.743,delta,glucose,0.0,20190611,1
909.1666666666666,37.1,52,0.746,delta,glucose,0.0,20190611,1
916.1666666666666,37,52,0.752,delta,glucose,0.0,20190611,1
923.1666666666666,37,52,0.753,delta,glucose,0.0,20190611,1
930.1666666666666,37.1,52,0.758,delta,glucose,0.0,20190611,1
937.1666666666666,37,52,0.763,delta,glucose,0.0,20190611,1
944.1666666666666,37.1,52,0.768,delta,glucose,0.0,20190611,1
951.1666666666666,37,52,0.772,delta,glucose,0.0,20190611,1
958.1666666666666,37.1,52,0.775,delta,glucose,0.0,20190611,1
965.1666666666666,37.1,52,0.777,delta,glucose,0.0,20190611,1
972.1666666666666,37.1,52,0.7809999999999999,delta,glucose,0.0,20190611,1
979.1666666666666,37,52,0.785,delta,glucose,0.0,20190611,1
986.1666666666666,37,52,0.789,delta,glucose,0.0,20190611,1
6.166666666666667,37.1,53,0.079,delta,glucose,0.0,20190611,1
13.166666666666666,37,53,0.079,delta,glucose,0.0,20190611,1
20.166666666666668,37.1,53,0.079,delta,glucose,0.0,20190611,1
27.166666666666668,37.1,53,0.079,delta,glucose,0.0,20190611,1
34.166666666666664,37.1,53,0.079,delta,glucose,0.0,20190611,1
41.166666666666664,37,53,0.079,delta,glucose,0.0,20190611,1
48.166666666666664,37.1,53,0.079,delta,glucose,0.0,20190611,1
55.166666666666664,37.1,53,0.079,delta,glucose,0.0,20190611,1
62.166666666666664,37,53,0.079,delta,glucose,0.0,20190611,1
69.16666666666667,37,53,0.079,delta,glucose,0.0,20190611,1
76.16666666666667,37,53,0.079,delta,glucose,0.0,20190611,1
83.16666666666667,37,53,0.08,delta,glucose,0.0,20190611,1
90.16666666666667,37.1,53,0.08,delta,glucose,0.0,20190611,1
97.16666666666667,37,53,0.08,delta,glucose,0.0,20190611,1
104.16666666666667,37,53,0.08,delta,glucose,0.0,20190611,1
111.16666666666667,37.1,53,0.08,delta,glucose,0.0,20190611,1
118.16666666666667,37,53,0.08,delta,glucose,0.0,20190611,1
125.16666666666667,37,53,0.08,delta,glucose,0.0,20190611,1
132.16666666666666,37.1,53,0.08,delta,glucose,0.0,20190611,1
139.16666666666666,37,53,0.081,delta,glucose,0.0,20190611,1
146.16666666666666,37,53,0.081,delta,glucose,0.0,20190611,1
153.16666666666666,37.1,53,0.081,delta,glucose,0.0,20190611,1
160.16666666666666,37,53,0.081,delta,glucose,0.0,20190611,1
167.16666666666666,37,53,0.081,delta,glucose,0.0,20190611,1
174.16666666666666,37,53,0.081,delta,glucose,0.0,20190611,1
181.16666666666666,37,53,0.08199999999999999,delta,glucose,0.0,20190611,1
188.16666666666666,37.1,53,0.08199999999999999,delta,glucose,0.0,20190611,1
195.16666666666666,37,53,0.08199999999999999,delta,glucose,0.0,20190611,1
202.16666666666666,37,53,0.08199999999999999,delta,glucose,0.0,20190611,1
209.16666666666666,37.1,53,0.08199999999999999,delta,glucose,0.0,20190611,1
216.16666666666666,37,53,0.083,delta,glucose,0.0,20190611,1
223.16666666666666,37,53,0.083,delta,glucose,0.0,20190611,1
230.16666666666666,37,53,0.083,delta,glucose,0.0,20190611,1
237.16666666666666,37.1,53,0.084,delta,glucose,0.0,20190611,1
244.16666666666666,37,53,0.084,delta,glucose,0.0,20190611,1
251.16666666666666,37,53,0.085,delta,glucose,0.0,20190611,1
258.1666666666667,37,53,0.085,delta,glucose,0.0,20190611,1
265.1666666666667,37,53,0.086,delta,glucose,0.0,20190611,1
272.1666666666667,36.9,53,0.087,delta,glucose,0.0,20190611,1
279.1666666666667,37,53,0.08800000000000001,delta,glucose,0.0,20190611,1
286.1666666666667,37,53,0.08800000000000001,delta,glucose,0.0,20190611,1
293.1666666666667,37.1,53,0.08900000000000001,delta,glucose,0.0,20190611,1
300.1666666666667,37.1,53,0.08900000000000001,delta,glucose,0.0,20190611,1
307.1666666666667,37,53,0.09,delta,glucose,0.0,20190611,1
314.1666666666667,37,53,0.092,delta,glucose,0.0,20190611,1
321.1666666666667,37.1,53,0.09300000000000001,delta,glucose,0.0,20190611,1
328.1666666666667,37,53,0.09300000000000001,delta,glucose,0.0,20190611,1
335.1666666666667,37,53,0.094,delta,glucose,0.0,20190611,1
342.1666666666667,37.1,53,0.096,delta,glucose,0.0,20190611,1
349.1666666666667,37,53,0.09699999999999999,delta,glucose,0.0,20190611,1
356.1666666666667,37,53,0.099,delta,glucose,0.0,20190611,1
363.1666666666667,37,53,0.1,delta,glucose,0.0,20190611,1
370.1666666666667,37,53,0.102,delta,glucose,0.0,20190611,1
377.1666666666667,37,53,0.10400000000000001,delta,glucose,0.0,20190611,1
384.1666666666667,37.1,53,0.106,delta,glucose,0.0,20190611,1
391.1666666666667,37.1,53,0.109,delta,glucose,0.0,20190611,1
398.1666666666667,37.1,53,0.11199999999999999,delta,glucose,0.0,20190611,1
405.1666666666667,37.1,53,0.115,delta,glucose,0.0,20190611,1
412.1666666666667,37,53,0.11699999999999999,delta,glucose,0.0,20190611,1
419.1666666666667,37.1,53,0.121,delta,glucose,0.0,20190611,1
426.1666666666667,37,53,0.124,delta,glucose,0.0,20190611,1
433.1666666666667,37,53,0.128,delta,glucose,0.0,20190611,1
440.1666666666667,37.1,53,0.132,delta,glucose,0.0,20190611,1
447.1666666666667,37,53,0.13699999999999998,delta,glucose,0.0,20190611,1
454.1666666666667,37,53,0.141,delta,glucose,0.0,20190611,1
461.1666666666667,37.1,53,0.146,delta,glucose,0.0,20190611,1
468.1666666666667,37.1,53,0.152,delta,glucose,0.0,20190611,1
475.1666666666667,37.1,53,0.158,delta,glucose,0.0,20190611,1
482.1666666666667,37.1,53,0.16399999999999998,delta,glucose,0.0,20190611,1
489.1666666666667,37.1,53,0.171,delta,glucose,0.0,20190611,1
496.1666666666667,37,53,0.179,delta,glucose,0.0,20190611,1
503.1666666666667,37.1,53,0.188,delta,glucose,0.0,20190611,1
510.1666666666667,37,53,0.196,delta,glucose,0.0,20190611,1
517.1666666666666,37.1,53,0.205,delta,glucose,0.0,20190611,1
524.1666666666666,37.1,53,0.21600000000000003,delta,glucose,0.0,20190611,1
531.1666666666666,37,53,0.226,delta,glucose,0.0,20190611,1
538.1666666666666,37,53,0.237,delta,glucose,0.0,20190611,1
545.1666666666666,37,53,0.248,delta,glucose,0.0,20190611,1
552.1666666666666,37,53,0.259,delta,glucose,0.0,20190611,1
559.1666666666666,37,53,0.272,delta,glucose,0.0,20190611,1
566.1666666666666,37,53,0.297,delta,glucose,0.0,20190611,1
573.1666666666666,37.1,53,0.297,delta,glucose,0.0,20190611,1
580.1666666666666,37,53,0.311,delta,glucose,0.0,20190611,1
587.1666666666666,37,53,0.326,delta,glucose,0.0,20190611,1
594.1666666666666,37.1,53,0.34,delta,glucose,0.0,20190611,1
601.1666666666666,37.1,53,0.358,delta,glucose,0.0,20190611,1
608.1666666666666,37,53,0.374,delta,glucose,0.0,20190611,1
615.1666666666666,37,53,0.389,delta,glucose,0.0,20190611,1
622.1666666666666,37.1,53,0.401,delta,glucose,0.0,20190611,1
629.1666666666666,37,53,0.414,delta,glucose,0.0,20190611,1
636.1666666666666,37,53,0.426,delta,glucose,0.0,20190611,1
643.1666666666666,37,53,0.43799999999999994,delta,glucose,0.0,20190611,1
650.1666666666666,37.1,53,0.449,delta,glucose,0.0,20190611,1
657.1666666666666,37.1,53,0.461,delta,glucose,0.0,20190611,1
664.1666666666666,37.1,53,0.474,delta,glucose,0.0,20190611,1
671.1666666666666,37,53,0.483,delta,glucose,0.0,20190611,1
678.1666666666666,37,53,0.493,delta,glucose,0.0,20190611,1
685.1666666666666,37.1,53,0.493,delta,glucose,0.0,20190611,1
692.1666666666666,37.1,53,0.506,delta,glucose,0.0,20190611,1
699.1666666666666,37.1,53,0.516,delta,glucose,0.0,20190611,1
706.1666666666666,37,53,0.526,delta,glucose,0.0,20190611,1
713.1666666666666,37.1,53,0.536,delta,glucose,0.0,20190611,1
720.1666666666666,37,53,0.546,delta,glucose,0.0,20190611,1
727.1666666666666,37,53,0.555,delta,glucose,0.0,20190611,1
734.1666666666666,37,53,0.565,delta,glucose,0.0,20190611,1
741.1666666666666,37,53,0.574,delta,glucose,0.0,20190611,1
748.1666666666666,37,53,0.5820000000000001,delta,glucose,0.0,20190611,1
755.1666666666666,37,53,0.591,delta,glucose,0.0,20190611,1
762.1666666666666,37.1,53,0.6,delta,glucose,0.0,20190611,1
769.1666666666666,37.1,53,0.608,delta,glucose,0.0,20190611,1
776.1666666666666,37.1,53,0.617,delta,glucose,0.0,20190611,1
783.1666666666666,37.1,53,0.625,delta,glucose,0.0,20190611,1
790.1666666666666,37.1,53,0.633,delta,glucose,0.0,20190611,1
797.1666666666666,37.1,53,0.64,delta,glucose,0.0,20190611,1
804.1666666666666,37,53,0.647,delta,glucose,0.0,20190611,1
811.1666666666666,37,53,0.655,delta,glucose,0.0,20190611,1
818.1666666666666,37,53,0.662,delta,glucose,0.0,20190611,1
825.1666666666666,37,53,0.67,delta,glucose,0.0,20190611,1
832.1666666666666,37,53,0.6779999999999999,delta,glucose,0.0,20190611,1
839.1666666666666,37,53,0.684,delta,glucose,0.0,20190611,1
846.1666666666666,37,53,0.6920000000000001,delta,glucose,0.0,20190611,1
853.1666666666666,37.1,53,0.7020000000000001,delta,glucose,0.0,20190611,1
860.1666666666666,37,53,0.711,delta,glucose,0.0,20190611,1
867.1666666666666,37,53,0.7190000000000001,delta,glucose,0.0,20190611,1
874.1666666666666,37.1,53,0.72,delta,glucose,0.0,20190611,1
881.1666666666666,37.1,53,0.722,delta,glucose,0.0,20190611,1
888.1666666666666,37,53,0.725,delta,glucose,0.0,20190611,1
895.1666666666666,37.1,53,0.73,delta,glucose,0.0,20190611,1
902.1666666666666,37.1,53,0.7390000000000001,delta,glucose,0.0,20190611,1
909.1666666666666,37.1,53,0.74,delta,glucose,0.0,20190611,1
916.1666666666666,37,53,0.748,delta,glucose,0.0,20190611,1
923.1666666666666,37,53,0.747,delta,glucose,0.0,20190611,1
930.1666666666666,37.1,53,0.753,delta,glucose,0.0,20190611,1
937.1666666666666,37,53,0.758,delta,glucose,0.0,20190611,1
944.1666666666666,37.1,53,0.763,delta,glucose,0.0,20190611,1
951.1666666666666,37,53,0.768,delta,glucose,0.0,20190611,1
958.1666666666666,37.1,53,0.772,delta,glucose,0.0,20190611,1
965.1666666666666,37.1,53,0.773,delta,glucose,0.0,20190611,1
972.1666666666666,37.1,53,0.778,delta,glucose,0.0,20190611,1
979.1666666666666,37,53,0.782,delta,glucose,0.0,20190611,1
986.1666666666666,37,53,0.7859999999999999,delta,glucose,0.0,20190611,1
6.166666666666667,37.1,54,0.078,delta,glucose,0.0,20190611,1
13.166666666666666,37,54,0.077,delta,glucose,0.0,20190611,1
20.166666666666668,37.1,54,0.078,delta,glucose,0.0,20190611,1
27.166666666666668,37.1,54,0.078,delta,glucose,0.0,20190611,1
34.166666666666664,37.1,54,0.078,delta,glucose,0.0,20190611,1
41.166666666666664,37,54,0.078,delta,glucose,0.0,20190611,1
48.166666666666664,37.1,54,0.078,delta,glucose,0.0,20190611,1
55.166666666666664,37.1,54,0.078,delta,glucose,0.0,20190611,1
62.166666666666664,37,54,0.079,delta,glucose,0.0,20190611,1
69.16666666666667,37,54,0.078,delta,glucose,0.0,20190611,1
76.16666666666667,37,54,0.079,delta,glucose,0.0,20190611,1
83.16666666666667,37,54,0.079,delta,glucose,0.0,20190611,1
90.16666666666667,37.1,54,0.078,delta,glucose,0.0,20190611,1
97.16666666666667,37,54,0.079,delta,glucose,0.0,20190611,1
104.16666666666667,37,54,0.079,delta,glucose,0.0,20190611,1
111.16666666666667,37.1,54,0.079,delta,glucose,0.0,20190611,1
118.16666666666667,37,54,0.079,delta,glucose,0.0,20190611,1
125.16666666666667,37,54,0.079,delta,glucose,0.0,20190611,1
132.16666666666666,37.1,54,0.079,delta,glucose,0.0,20190611,1
139.16666666666666,37,54,0.08,delta,glucose,0.0,20190611,1
146.16666666666666,37,54,0.079,delta,glucose,0.0,20190611,1
153.16666666666666,37.1,54,0.08,delta,glucose,0.0,20190611,1
160.16666666666666,37,54,0.08,delta,glucose,0.0,20190611,1
167.16666666666666,37,54,0.08,delta,glucose,0.0,20190611,1
174.16666666666666,37,54,0.08,delta,glucose,0.0,20190611,1
181.16666666666666,37,54,0.08,delta,glucose,0.0,20190611,1
188.16666666666666,37.1,54,0.081,delta,glucose,0.0,20190611,1
195.16666666666666,37,54,0.081,delta,glucose,0.0,20190611,1
202.16666666666666,37,54,0.081,delta,glucose,0.0,20190611,1
209.16666666666666,37.1,54,0.081,delta,glucose,0.0,20190611,1
216.16666666666666,37,54,0.08199999999999999,delta,glucose,0.0,20190611,1
223.16666666666666,37,54,0.08199999999999999,delta,glucose,0.0,20190611,1
230.16666666666666,37,54,0.08199999999999999,delta,glucose,0.0,20190611,1
237.16666666666666,37.1,54,0.083,delta,glucose,0.0,20190611,1
244.16666666666666,37,54,0.083,delta,glucose,0.0,20190611,1
251.16666666666666,37,54,0.084,delta,glucose,0.0,20190611,1
258.1666666666667,37,54,0.084,delta,glucose,0.0,20190611,1
265.1666666666667,37,54,0.085,delta,glucose,0.0,20190611,1
272.1666666666667,36.9,54,0.085,delta,glucose,0.0,20190611,1
279.1666666666667,37,54,0.086,delta,glucose,0.0,20190611,1
286.1666666666667,37,54,0.087,delta,glucose,0.0,20190611,1
293.1666666666667,37.1,54,0.087,delta,glucose,0.0,20190611,1
300.1666666666667,37.1,54,0.08800000000000001,delta,glucose,0.0,20190611,1
307.1666666666667,37,54,0.08900000000000001,delta,glucose,0.0,20190611,1
314.1666666666667,37,54,0.09,delta,glucose,0.0,20190611,1
321.1666666666667,37.1,54,0.091,delta,glucose,0.0,20190611,1
328.1666666666667,37,54,0.09300000000000001,delta,glucose,0.0,20190611,1
335.1666666666667,37,54,0.094,delta,glucose,0.0,20190611,1
342.1666666666667,37.1,54,0.095,delta,glucose,0.0,20190611,1
349.1666666666667,37,54,0.096,delta,glucose,0.0,20190611,1
356.1666666666667,37,54,0.098,delta,glucose,0.0,20190611,1
363.1666666666667,37,54,0.099,delta,glucose,0.0,20190611,1
370.1666666666667,37,54,0.10099999999999999,delta,glucose,0.0,20190611,1
377.1666666666667,37,54,0.10400000000000001,delta,glucose,0.0,20190611,1
384.1666666666667,37.1,54,0.106,delta,glucose,0.0,20190611,1
391.1666666666667,37.1,54,0.10800000000000001,delta,glucose,0.0,20190611,1
398.1666666666667,37.1,54,0.111,delta,glucose,0.0,20190611,1
405.1666666666667,37.1,54,0.114,delta,glucose,0.0,20190611,1
412.1666666666667,37,54,0.11699999999999999,delta,glucose,0.0,20190611,1
419.1666666666667,37.1,54,0.121,delta,glucose,0.0,20190611,1
426.1666666666667,37,54,0.124,delta,glucose,0.0,20190611,1
433.1666666666667,37,54,0.127,delta,glucose,0.0,20190611,1
440.1666666666667,37.1,54,0.131,delta,glucose,0.0,20190611,1
447.1666666666667,37,54,0.136,delta,glucose,0.0,20190611,1
454.1666666666667,37,54,0.14,delta,glucose,0.0,20190611,1
461.1666666666667,37.1,54,0.146,delta,glucose,0.0,20190611,1
468.1666666666667,37.1,54,0.151,delta,glucose,0.0,20190611,1
475.1666666666667,37.1,54,0.157,delta,glucose,0.0,20190611,1
482.1666666666667,37.1,54,0.16399999999999998,delta,glucose,0.0,20190611,1
489.1666666666667,37.1,54,0.171,delta,glucose,0.0,20190611,1
496.1666666666667,37,54,0.179,delta,glucose,0.0,20190611,1
503.1666666666667,37.1,54,0.187,delta,glucose,0.0,20190611,1
510.1666666666667,37,54,0.196,delta,glucose,0.0,20190611,1
517.1666666666666,37.1,54,0.20600000000000002,delta,glucose,0.0,20190611,1
524.1666666666666,37.1,54,0.215,delta,glucose,0.0,20190611,1
531.1666666666666,37,54,0.226,delta,glucose,0.0,20190611,1
538.1666666666666,37,54,0.23600000000000002,delta,glucose,0.0,20190611,1
545.1666666666666,37,54,0.248,delta,glucose,0.0,20190611,1
552.1666666666666,37,54,0.259,delta,glucose,0.0,20190611,1
559.1666666666666,37,54,0.272,delta,glucose,0.0,20190611,1
566.1666666666666,37,54,0.284,delta,glucose,0.0,20190611,1
573.1666666666666,37.1,54,0.297,delta,glucose,0.0,20190611,1
580.1666666666666,37,54,0.311,delta,glucose,0.0,20190611,1
587.1666666666666,37,54,0.326,delta,glucose,0.0,20190611,1
594.1666666666666,37.1,54,0.341,delta,glucose,0.0,20190611,1
601.1666666666666,37.1,54,0.36200000000000004,delta,glucose,0.0,20190611,1
608.1666666666666,37,54,0.376,delta,glucose,0.0,20190611,1
