,area,cell_id,corrected_intensity,mean_intensity,time,norm,resid
22628,5.8702000000000005,281.0,14.87422300245134,112.28037436447407,74.0,0.006628086615306203,0.004306997529169486
18707,2.7636000000000003,282.0,1200.5858293274016,553.9199610237185,0.0,1.0,0.0
18760,2.7636000000000003,282.0,656.5561636140949,353.7001194383958,1.0,0.5468631626128005,1.6766035644681025
18813,2.7636000000000003,282.0,387.46088427509653,254.87433174073718,2.0,0.3227265180134284,0.047440784639539
18866,2.7636000000000003,282.0,241.97038697418253,201.45119311224465,3.0,0.20154359735341906,0.09210797493414831
18919,2.7636000000000003,282.0,150.60773057612533,167.89847105129525,4.0,0.12544520091537276,0.5845823531060195
18972,2.7636000000000003,282.0,105.72209387057381,151.2538128812769,5.0,0.08805875539094277,0.606927548766555
19025,2.7636000000000003,282.0,70.84750293346455,138.37245511617758,6.0,0.05901077724126988,0.940985338232432
19078,2.7636000000000003,282.0,57.773255933279636,133.40687779744772,7.0,0.04812088775497681,0.6270594522710335
19131,2.7636000000000003,282.0,42.07096010766882,127.54547036141278,8.0,0.03504202621751585,0.7026824485047928
19184,2.7636000000000003,282.0,33.03305707969796,124.0975520545148,9.0,0.027514115419972857,0.6186783946065001
19237,2.7636000000000003,282.0,25.65163501237512,121.31880885469326,10.0,0.021365931852407264,0.5750062645556272
19290,2.7636000000000003,282.0,19.994072484625693,119.13544067685447,11.0,0.0166535969326132,0.5495197458151567
19343,2.7636000000000003,282.0,13.472966628849548,116.63823833494222,12.0,0.011221993713183708,0.6050797903110392
19396,2.7636000000000003,282.0,11.893397850243614,115.9618848604395,13.0,0.00990632869364,0.49415487443302764
19449,2.7636000000000003,282.0,7.3314982241419955,114.21654579163057,14.0,0.0061066006653179355,0.529083789076567
19502,2.7636000000000003,282.0,9.188819475486508,114.82074394495538,15.0,0.007653613137041868,0.3581611843707628
19555,2.7636000000000003,282.0,8.211079353408179,114.36702881123333,16.0,0.006839227277910012,0.309002849700156
19608,2.7636000000000003,282.0,1.6365415089872983,111.91182857713015,17.0,0.0013631191281877199,0.45613766256184823
19661,2.7636000000000003,282.0,-4.17347395645079,109.74114519755659,18.0,-0.003476197914803705,0.6264408492897876
19714,2.7636000000000003,282.0,-3.2680269808937132,110.01077876748785,19.0,-0.002722026948064633,0.5087280375336785
19767,2.7636000000000003,282.0,-3.428487324031134,109.92641228193636,20.0,-0.002855678653105425,0.46579985611585034
19820,2.7636000000000003,282.0,-4.223593846519325,109.57524483039803,21.0,-0.003517944109739733,0.4440032714809309
19873,2.7636000000000003,282.0,-3.7020562483758543,109.70128495210486,22.0,-0.003083541516102884,0.3889979609807577
19926,2.7636000000000003,282.0,-7.023909676797124,108.45888387550403,23.0,-0.0058504019497982035,0.4794291293479131
19979,2.7636000000000003,282.0,-7.005336389395263,108.43076531525189,24.0,-0.005834931762704404,0.43766525084129804
20032,2.7636000000000003,282.0,-6.073941923054235,108.71923947852335,25.0,-0.005059148437939677,0.3736793928847769
20085,2.7636000000000003,282.0,-9.180893523747143,107.54072853083255,26.0,-0.007647011400168291,0.47156196046546967
20138,2.7636000000000003,282.0,-5.49152017119077,108.82370356644505,27.0,-0.004574033806701899,0.3105781947775026
20191,2.7636000000000003,282.0,-7.832212127303795,107.9729663831381,28.0,-0.006523658647288547,0.3684692920674193
20244,2.7636000000000003,282.0,-11.685513504163675,106.52854527825575,29.0,-0.009733176270046594,0.4887026476031453
20297,2.7636000000000003,282.0,-10.718669879533497,106.87000008002698,30.0,-0.008927866394640329,0.43079693876359765
20350,2.7636000000000003,282.0,-13.445992209827327,105.8552548145299,31.0,-0.011199525999203331,0.5255720176458222
20403,2.7636000000000003,282.0,-11.550418520810473,106.49602410393713,32.0,-0.009620652050575433,0.42842240935757636
20456,2.7636000000000003,282.0,-11.93772936609707,106.34492162660213,33.0,-0.00994325359710841,0.4346957526119129
20509,2.7636000000000003,282.0,-11.482149184026818,106.41379507083484,34.0,-0.009563788696772648,0.408799386355301
20562,2.7636000000000003,282.0,-10.390548043426355,106.79906218947275,35.0,-0.008654564954550064,0.3604609915574444
20615,2.7636000000000003,282.0,-10.971093634783458,106.52981043952978,36.0,-0.009138116881597495,0.3671289494419269
20668,2.7636000000000003,282.0,-12.50309387649512,105.96381646187331,37.0,-0.01041416079640026,0.41392557992863854
20721,2.7636000000000003,282.0,-10.26868625639033,106.73254439869,38.0,-0.008553063017696209,0.32718653082838745
20774,2.7636000000000003,282.0,-11.034469382384085,106.44179988395464,39.0,-0.00919090423428192,0.3484622926428848
20827,2.7636000000000003,282.0,-12.443768965448033,105.89212911817272,40.0,-0.010364747493662611,0.3898893194577425
20880,2.7636000000000003,282.0,-12.330181872413986,105.92770965933792,41.0,-0.010270137770426346,0.3788806904340078
20933,2.7636000000000003,282.0,-11.52437982022584,106.22063495611356,42.0,-0.00959896372147095,0.3494433973761137
20986,2.7636000000000003,282.0,-11.784509873007202,106.10036300459122,43.0,-0.009815632989445811,0.3638573859933331
21039,2.7636000000000003,282.0,-10.818069950946592,106.38699314108105,44.0,-0.00901065936869099,0.3215918953685285
21092,2.7636000000000003,282.0,-12.214315935088123,105.85725608377545,45.0,-0.010173629936920787,0.3676375564634385
21145,2.7636000000000003,282.0,-12.948510975328892,105.57599154262923,46.0,-0.010785160593293838,0.37817724760341787
21198,2.7636000000000003,282.0,-11.878222882895194,105.91790437772573,47.0,-0.009893689058073986,0.33683620265484326
21251,2.7636000000000003,282.0,-10.861652657098242,106.26691284831666,48.0,-0.009046960568561111,0.3019267329831213
21304,2.7636000000000003,282.0,-12.521788935484723,105.646460096597,49.0,-0.010429732410301516,0.3451435650083519
21357,2.7636000000000003,282.0,-12.78316664882582,105.55975282109048,50.0,-0.010647440888076508,0.34858951539836763
21410,2.7636000000000003,282.0,-12.11568313882819,105.74911121979012,51.0,-0.010091476046835987,0.32278700645328484
21463,2.7636000000000003,282.0,-11.475521050130384,105.96696489058918,52.0,-0.00955826794703987,0.30403554009132566
21516,2.7636000000000003,282.0,-13.075139694922077,105.3955363698458,53.0,-0.010890633035579888,0.35481615880309786
21569,2.7636000000000003,282.0,-10.737403352438601,106.21503125894404,54.0,-0.008943470004517682,0.2781769110181153
21622,2.7636000000000003,282.0,-13.482903468617462,105.19863041017152,55.0,-0.011230270372398885,0.36454605155754977
21675,2.7636000000000003,282.0,-12.892516496274276,105.3535782684648,56.0,-0.010738521296304978,0.3443426308420661
21728,2.7636000000000003,282.0,-11.212836792213942,105.93430591947414,57.0,-0.009339471213395593,0.28054004744633965
21781,2.7636000000000003,282.0,-12.44852842063298,105.4823013330941,58.0,-0.010368711770991799,0.317222481762173
21834,2.7636000000000003,282.0,-13.946586962284831,104.93541012586648,59.0,-0.011616484737370305,0.3688939870192289
21887,2.7636000000000003,282.0,-12.515052854421587,105.41743790846927,60.0,-0.010424121748490764,0.3190141855037347
21940,2.7636000000000003,282.0,-14.821964409077571,104.5472600782497,61.0,-0.01234560999056703,0.39555018106663814
21993,2.7636000000000003,282.0,-12.866658869594826,105.26108382153413,62.0,-0.010716983788491867,0.3243342933518607
22046,2.7636000000000003,282.0,-13.104290673359579,105.14320666372838,63.0,-0.01091491366402428,0.32827693468856617
22099,2.7636000000000003,282.0,-12.96745311549667,105.2048330877589,64.0,-0.010800938007706925,0.3226191369764013
22152,2.7636000000000003,282.0,-13.27488211582412,105.07947011813889,65.0,-0.011057003832254995,0.3307924735154185
22205,2.7636000000000003,282.0,-12.53276566238717,105.3098933270961,66.0,-0.010438875219282192,0.30583652576288395
22258,2.7636000000000003,282.0,-12.953068582424416,105.1321175435738,67.0,-0.010788956745958806,0.3123444689599447
22311,2.7636000000000003,282.0,-12.288800177026802,105.37039786278585,68.0,-0.010235669851201973,0.29395148554629374
22364,2.7636000000000003,282.0,-14.343879145421713,104.5918220162307,69.0,-0.01194740000675963,0.3575521842911998
22417,2.7636000000000003,282.0,-14.433239842013174,104.5253512288403,70.0,-0.012021830917410577,0.3637004846133987
22470,2.7636000000000003,282.0,-15.220362642430892,104.24299503022453,71.0,-0.012677446518719717,0.3935898589059156
22523,2.7636000000000003,282.0,-16.53970908055563,103.75608568549417,72.0,-0.013776365401398743,0.4377626314675697
22576,2.7636000000000003,282.0,-14.378557911927723,104.51208233135182,73.0,-0.011976284877510967,0.35481635509506215
22629,2.7636000000000003,282.0,-14.123220146266048,104.63607856057801,74.0,-0.011763607233460545,0.3472276902137462
18708,3.1360000000000006,283.0,1123.4698597039078,477.74105833760876,0.0,1.0,0.0
18761,3.1360000000000006,283.0,486.5160023911309,271.2663603897235,1.0,0.43304766762443714,25.679079250280022
18814,3.1360000000000006,283.0,266.2879791702452,199.5860835748239,2.0,0.23702280650450722,9.50693699507047
18867,3.1360000000000006,283.0,161.43508226454293,165.37299050385195,3.0,0.14369329169817638,4.984603030000656
18920,3.1360000000000006,283.0,104.7309479190747,146.797883874265,4.0,0.0932209680700083,3.311364376793613
18973,3.1360000000000006,283.0,65.8609972121642,134.00019800309116,5.0,0.05862284301024503,3.028501583744263
19026,3.1360000000000006,283.0,46.27189097534658,127.49157546230568,6.0,0.041186588652713484,2.3587056599200573
19079,3.1360000000000006,283.0,31.57463987898505,122.5702500148728,7.0,0.028104572282256504,2.0647620933475777
19132,3.1360000000000006,283.0,25.144748181163433,120.34032100078949,8.0,0.02238132867025945,1.5258599012045468
19185,3.1360000000000006,283.0,21.508382631676774,119.00318424241,9.0,0.01914460138462935,1.0845385045366558
19238,3.1360000000000006,283.0,13.868664469316961,116.45925086917092,10.0,0.012344491798802745,1.073123400360902
19291,3.1360000000000006,283.0,11.53071723256806,115.57753507422562,11.0,0.010263486049912366,0.8672796074421534
19344,3.1360000000000006,283.0,10.506777968578493,115.11346320683404,12.0,0.009352078186901758,0.6644668410754128
19397,3.1360000000000006,283.0,6.074144689609689,113.59520450057371,13.0,0.005406593365317819,0.6902844435158787
19450,3.1360000000000006,283.0,4.463718686035624,112.9870458162097,14.0,0.003973153927967452,0.6008459207249912
19503,3.1360000000000006,283.0,-0.7329245343684817,111.26208523117671,15.0,-0.0006523757874213422,0.735011690416492
19556,3.1360000000000006,283.0,0.24816595698041516,111.475010029999,16.0,0.00022089240297538528,0.5769405457464234
19609,3.1360000000000006,283.0,-4.03118018317972,110.03419829582518,17.0,-0.003588151607593767,0.6712310208680611
19662,3.1360000000000006,283.0,-0.49761448686037973,111.09262558180362,18.0,-0.00044292642349259533,0.44085530984105553
19715,3.1360000000000006,283.0,-2.2139708246580954,110.48731849525734,19.0,-0.0019706544021052693,0.4419326563936822
19768,3.1360000000000006,283.0,-5.898360536547142,109.28614491372062,20.0,-0.00525012797237094,0.5482961090263789
19821,3.1360000000000006,283.0,-6.097523113233263,109.15917579109514,21.0,-0.005427402489320251,0.5020886684781914
19874,3.1360000000000006,283.0,-6.910597975740013,108.83722784624835,22.0,-0.006151120046568327,0.49865301014253094
19927,3.1360000000000006,283.0,-6.323576907053893,108.98401686416226,23.0,-0.00562861286614354,0.4387311503362855
19980,3.1360000000000006,283.0,-5.434575137319813,109.2326603252505,24.0,-0.004837312804058761,0.3678725877804602
20033,3.1360000000000006,283.0,-9.57377309533757,107.86421501144707,25.0,-0.008521610982835581,0.5004015306281873
20086,3.1360000000000006,283.0,-9.933532242308331,107.69522564879931,26.0,-0.008841832432359448,0.49608326816966997
20139,3.1360000000000006,283.0,-11.744000333678722,107.0658948666102,27.0,-0.010453329239089575,0.54193703469649
20192,3.1360000000000006,283.0,-11.746232032177854,107.06141809429278,28.0,-0.010455315672886491,0.5169327136145514
20245,3.1360000000000006,283.0,-11.884818891818217,106.9671097795399,29.0,-0.010578671772245389,0.49644453587907633
20298,3.1360000000000006,283.0,-12.16035222285741,106.87085385160768,30.0,-0.010823923862151754,0.4878666107177309
20351,3.1360000000000006,283.0,-11.582309181299046,107.02730657448342,31.0,-0.010309408019500924,0.4508571993272698
20404,3.1360000000000006,283.0,-13.739710746187745,106.29422153689868,32.0,-0.012229710149775506,0.5192942530523226
20457,3.1360000000000006,283.0,-12.376899231788412,106.71783627346981,33.0,-0.011016672254162975,0.45396296786885715
20510,3.1360000000000006,283.0,-13.06530382208174,106.40234268655972,34.0,-0.011629420860053264,0.47298024496007246
20563,3.1360000000000006,283.0,-11.488696096854817,106.89536216344621,35.0,-0.01022608305654295,0.40126724887628823
20616,3.1360000000000006,283.0,-12.159969214014637,106.62212508887595,36.0,-0.0108235829461588,0.4129644213228961
20669,3.1360000000000006,283.0,-11.586829107159415,106.79324211168185,37.0,-0.010313431203408645,0.383147180444517
20722,3.1360000000000006,283.0,-10.817808412947143,106.99868008854405,38.0,-0.009628926240885708,0.34737814387934024
20775,3.1360000000000006,283.0,-14.160271859300495,105.91919524014784,39.0,-0.012604051401105194,0.46982333307573637
20828,3.1360000000000006,283.0,-11.716946640372171,106.65859667448335,40.0,-0.010429248759250373,0.3674624047979868
20881,3.1360000000000006,283.0,-11.756262973661924,106.64053898589546,41.0,-0.010464244209239672,0.36233470941357915
20934,3.1360000000000006,283.0,-12.786633159269506,106.31332541371219,42.0,-0.011381376232593764,0.3988940827190391
20987,3.1360000000000006,283.0,-13.102825729126417,106.18635399432003,43.0,-0.011662819092075765,0.4165750296120299
21040,3.1360000000000006,283.0,-12.909184733263189,106.18502863998046,44.0,-0.011490459331650806,0.3990376217974793
21093,3.1360000000000006,283.0,-11.779603808048437,106.52071681588048,45.0,-0.010485019875079667,0.3563760203394458
21146,3.1360000000000006,283.0,-12.442391850706395,106.29377022148792,46.0,-0.011074967203824771,0.3655376945288012
21199,3.1360000000000006,283.0,-14.71447701938509,105.52388570988744,47.0,-0.01309734915653466,0.44730437551829355
21252,3.1360000000000006,283.0,-13.584719784882884,105.86530564997761,48.0,-0.012091752767148696,0.40144219328649355
21305,3.1360000000000006,283.0,-12.219896765331535,106.28077943045005,49.0,-0.010876924431735185,0.34023582140295855
21358,3.1360000000000006,283.0,-6.9224270939822805,107.97789501686916,50.0,-0.006161649139218294,0.17705799890841106
21411,3.1360000000000006,283.0,-13.321292565576142,105.88527204820748,51.0,-0.01185727632166918,0.3706138608876817
21464,3.1360000000000006,283.0,-14.65213612361252,105.4471089386413,52.0,-0.013041859554179863,0.42270212625784526
21517,3.1360000000000006,283.0,-14.659119703661233,105.45227050505734,53.0,-0.013048075635535667,0.42059147760370214
21570,3.1360000000000006,283.0,-13.952697515016244,105.65112500164578,54.0,-0.01241928957372608,0.3927631016130925
21623,3.1360000000000006,283.0,-14.245998771239076,105.53464758033472,55.0,-0.01268035688558092,0.4002689425450299
21676,3.1360000000000006,283.0,-13.319753655942876,105.77132453672888,56.0,-0.011855906538919804,0.3661475289825533
21729,3.1360000000000006,283.0,-14.518823385682895,105.3619089313358,57.0,-0.012923197948104592,0.40004048225521893
21782,3.1360000000000006,283.0,-14.992751777779446,105.2059103635127,58.0,-0.013345041389655803,0.4155060409603226
21835,3.1360000000000006,283.0,-12.894674906811668,105.87011655974152,59.0,-0.011477544141869618,0.33974853344794204
21888,3.1360000000000006,283.0,-14.097962425105443,105.45044683425354,60.0,-0.012548589802685924,0.3814065273233406
21941,3.1360000000000006,283.0,-15.346506539869539,105.01688503150544,61.0,-0.013659918338987869,0.4256873768480853
21994,3.1360000000000006,283.0,-14.092122722830512,105.4231824320785,62.0,-0.012543391886404957,0.37470040810698035
22047,3.1360000000000006,283.0,-13.070953559392223,105.71691951983823,63.0,-0.01163444968860766,0.3345069447537043
22100,3.1360000000000006,283.0,-14.030582853062462,105.42302746329638,64.0,-0.012488615276924513,0.36725922408070555
22153,3.1360000000000006,283.0,-14.691087276343094,105.19828668115335,65.0,-0.013076529957123151,0.3894491281392458
22206,3.1360000000000006,283.0,-14.87049205109941,105.10296922171031,66.0,-0.013236218063757002,0.3953028039400726
22259,3.1360000000000006,283.0,-15.091686951348178,105.0067446446553,67.0,-0.013433103541670103,0.3959658008034666
22312,3.1360000000000006,283.0,-13.849024700134684,105.40091861833409,68.0,-0.012327010449381006,0.35351292348095426
22365,3.1360000000000006,283.0,-15.690423780731813,104.77878582743774,69.0,-0.013966038915246955,0.41743895815658516
22418,3.1360000000000006,283.0,-14.645730185990848,105.07777926314654,70.0,-0.013036157632079914,0.38116357882733587
22471,3.1360000000000006,283.0,-9.724844173631583,106.64940106381046,71.0,-0.008656079279416166,0.22287417612959035
22524,3.1360000000000006,283.0,-14.625677679221107,105.07712730719848,72.0,-0.013018308905123389,0.3777650031629919
22577,3.1360000000000006,283.0,-14.632965664216657,105.0487942000509,73.0,-0.013024795937180903,0.37376228733532396
22630,3.1360000000000006,283.0,-13.961555151390998,105.29449499895648,74.0,-0.012427173751746743,0.3507755987213082
18709,3.0478000000000005,284.0,826.7276829930802,390.7456561108698,0.0,1.0,0.0
18762,3.0478000000000005,284.0,300.87774241692784,214.84697676646985,1.0,0.3639381486871612,40.12086471783899
18815,3.0478000000000005,284.0,148.36603335433264,163.35253924719433,2.0,0.1794617942599782,18.490128719660305
18868,3.0478000000000005,284.0,81.80681713125905,140.7362349934531,3.0,0.09895255573768393,10.250448117503858
18921,3.0478000000000005,284.0,56.48610740187634,131.93493925618824,4.0,0.06832492556360803,5.183985493508992
18974,3.0478000000000005,284.0,33.220795071957625,123.89853070418229,5.0,0.040183479706020306,4.09264501495931
19027,3.0478000000000005,284.0,23.85944356756879,120.56492329546528,6.0,0.028860099955995422,2.7951889158143275
19080,3.0478000000000005,284.0,20.43010220855398,119.20503545885383,7.0,0.024712009321605093,1.7693891712566217
19133,3.0478000000000005,284.0,18.381472292946697,118.35328778154232,8.0,0.02223401087332472,1.1318292123433595
19186,3.0478000000000005,284.0,8.739827172310623,115.01222939043473,9.0,0.01057159128949088,1.29926142352625
19239,3.0478000000000005,284.0,4.677953006136658,113.57170730496698,10.0,0.0056583964736739234,1.168308984062848
19292,3.0478000000000005,284.0,5.313330983156669,113.64398142003394,11.0,0.006426942138819297,0.8266246079672138
19345,3.0478000000000005,284.0,0.5195397503671333,111.93355143839612,12.0,0.0006284291200775986,0.9026663562362564
19398,3.0478000000000005,284.0,-1.033431071046536,111.31922167976495,13.0,-0.0012500259665977412,0.81741443431124
19451,3.0478000000000005,284.0,-3.024949744125947,110.5711634282194,14.0,-0.003658943333280478,0.7821353224349843
19504,3.0478000000000005,284.0,0.19139229798959806,111.55859528099263,15.0,0.0002315058536526592,0.5041376974482279
19557,3.0478000000000005,284.0,-0.04633791773447413,111.38067175085509,16.0,-5.6049795703843606e-05,0.43499347573857894
19610,3.0478000000000005,284.0,4.22140440391433,112.70471724209531,17.0,0.0051061606992899786,0.20504711855826185
19663,3.0478000000000005,284.0,4.750854412016845,112.81008522201435,18.0,0.005746577149584345,0.15335518528072642
19716,3.0478000000000005,284.0,4.927226627221104,112.80995433830337,19.0,0.005959914889244546,0.11712875828821741
19769,3.0478000000000005,284.0,2.642876858345541,112.03414215920992,20.0,0.0031967925021904246,0.1539175642102228
19822,3.0478000000000005,284.0,2.5487735788508106,111.93980570595976,21.0,0.003082966291419256,0.1318739246238
19875,3.0478000000000005,284.0,1.7140463599967675,111.6032504749212,22.0,0.0020732901477197954,0.1363702341591868
19928,3.0478000000000005,284.0,3.2186737632931064,112.05652820671627,23.0,0.003893269609214292,0.08668113864784462
19981,3.0478000000000005,284.0,-3.114167274799143,109.94384886675046,24.0,-0.0037668598002242163,0.23962582441551875
20034,3.0478000000000005,284.0,-0.7973721535676024,110.65545412604239,25.0,-0.0009644918997762369,0.15173444363028143
20087,3.0478000000000005,284.0,-1.7602929449420675,110.28524425338338,26.0,-0.0021292294683651005,0.1690766750604535
20140,3.0478000000000005,284.0,-2.508237346575373,109.98782641648835,27.0,-0.0030339341456361605,0.17486898137726933
20193,3.0478000000000005,284.0,-1.2171246060294172,110.40768249820492,28.0,-0.0014722194878281397,0.12850223004248781
20246,3.0478000000000005,284.0,-2.2018830245945744,110.03446175010596,29.0,-0.002663371591263147,0.14199956923033905
20299,3.0478000000000005,284.0,-2.3879091417193963,109.96503102034255,30.0,-0.0028883865761870024,0.13764241549114833
20352,3.0478000000000005,284.0,-3.7633394150663526,109.48587253042169,31.0,-0.004552090721628651,0.16847522593108058
20405,3.0478000000000005,284.0,-4.877244488477329,109.07525601848339,32.0,-0.005899457087029892,0.19023216981969215
20458,3.0478000000000005,284.0,-4.387403971700178,109.22502013369495,33.0,-0.005306951807656961,0.17123572047389626
20511,3.0478000000000005,284.0,-2.7848142482659104,109.6548618491753,34.0,-0.003368478285599177,0.12420932871323492
20564,3.0478000000000005,284.0,-3.1471390114022153,109.52625576136226,35.0,-0.003806742021760214,0.12875372303361915
20617,3.0478000000000005,284.0,-1.5132384157223704,110.00316441696444,36.0,-0.001830395239994687,0.08566186502346987
20670,3.0478000000000005,284.0,-3.7225974664123296,109.26661702870666,37.0,-0.004502809743753903,0.1324336002557318
20723,3.0478000000000005,284.0,-2.332531555462611,109.68291986670219,38.0,-0.0028214025046529555,0.0960119649267332
20776,3.0478000000000005,284.0,1.1041103108078445,110.79685273869286,39.0,0.0013355187367266206,0.035038015584611205
20829,3.0478000000000005,284.0,-0.9579790834957209,110.08054970047455,40.0,-0.0011587601373495308,0.06423750069404996
20882,3.0478000000000005,284.0,-1.7258617526560887,109.82308256646886,41.0,-0.0020875819065448355,0.0759059525777828
20935,3.0478000000000005,284.0,-0.6188926734175042,110.18763357968356,42.0,-0.0007486052374306237,0.055726787380843974
20988,3.0478000000000005,284.0,-2.8554007180869925,109.42767824046733,43.0,-0.00345385884230865,0.10089129810898785
21041,3.0478000000000005,284.0,-2.5511477951389963,109.46443218270018,44.0,-0.0030858381152822118,0.09013708954856146
21094,3.0478000000000005,284.0,-2.6816524347644046,109.39710306700675,45.0,-0.0032436949795315497,0.09234979700706042
21147,3.0478000000000005,284.0,-5.815097705722525,108.35340401444768,46.0,-0.007033873215264279,0.1619641184772504
21200,3.0478000000000005,284.0,-2.0827653524954255,109.5326352999916,47.0,-0.002519288267879205,0.07266968387085038
21253,3.0478000000000005,284.0,-4.676633238659956,108.6627386515765,48.0,-0.005656800098587118,0.1285166955420717
21306,3.0478000000000005,284.0,-5.382129971402031,108.41152363853607,49.0,-0.006510160579015085,0.14048416114764176
21359,3.0478000000000005,284.0,-5.154743344203221,108.49400187682086,50.0,-0.0062351164116593,0.13182109640920706
21412,3.0478000000000005,284.0,-5.438743220254554,108.34865153239764,51.0,-0.006578639293369443,0.137235772146881
21465,3.0478000000000005,284.0,-3.846442989522419,108.85730705059534,52.0,-0.004652611819646318,0.10017667265724507
21518,3.0478000000000005,284.0,-2.2297680404930147,109.39513549669155,53.0,-0.002697100975765533,0.06692959282639446
21571,3.0478000000000005,284.0,-4.322315330224232,108.68215150180399,54.0,-0.005228221358907138,0.10945795828539343
21624,3.0478000000000005,284.0,-3.979614343865547,108.77164335168862,55.0,-0.0048136943103898175,0.10019229359963153
21677,3.0478000000000005,284.0,-5.432777401508822,108.23617071523819,56.0,-0.006571423109771801,0.13478376916591905
21730,3.0478000000000005,284.0,-3.1563987664313378,108.95600392166628,57.0,-0.0038179425116187347,0.07882822966546511
21783,3.0478000000000005,284.0,-5.209300812917777,108.27756198799975,58.0,-0.006301108478741216,0.12279483648231188
21836,3.0478000000000005,284.0,-4.588609122100898,108.47639093895167,59.0,-0.005550327171201434,0.10862707228667626
21889,3.0478000000000005,284.0,-1.7328714622958308,109.37740587671155,60.0,-0.0020960607681868746,0.05255032639184337
21942,3.0478000000000005,284.0,-4.905868954864936,108.30089877537668,61.0,-0.005934080902073772,0.11393856751536427
21995,3.0478000000000005,284.0,-4.710667623556928,108.37124797039925,62.0,-0.005697967686895948,0.10776454513934566
22048,3.0478000000000005,284.0,-4.143685199432829,108.52538719852498,63.0,-0.0050121524713325856,0.0934699908483891
22101,3.0478000000000005,284.0,-3.556431336807804,108.73018061426176,64.0,-0.004301817164186544,0.08092125366155592
22154,3.0478000000000005,284.0,-3.825471916889009,108.62778616596434,65.0,-0.004627245458914951,0.0854943190071261
22207,3.0478000000000005,284.0,-3.699256272348597,108.63108891126134,66.0,-0.0044745765122510845,0.08261092805763776
22260,3.0478000000000005,284.0,-5.263226248353966,108.09225124203293,67.0,-0.006366336045865807,0.1133034422544684
22313,3.0478000000000005,284.0,-3.559203653948533,108.64926733757251,68.0,-0.004305170526119087,0.07805754897693674
22366,3.0478000000000005,284.0,-5.55144103077859,107.96065129798048,69.0,-0.006714957228334467,0.11954270809597964
22419,3.0478000000000005,284.0,-3.066948185805142,108.74169121232454,70.0,-0.0037097441502159214,0.06835551706586494
22472,3.0478000000000005,284.0,1.5309802996321182,110.25275864333678,71.0,0.0018518556123454895,0.010576832294538704
22525,3.0478000000000005,284.0,-7.474657314139677,107.2884512721415,72.0,-0.009041256834509848,0.17047981612802177
22578,3.0478000000000005,284.0,-5.654668681072299,107.85959045434524,73.0,-0.006839820169805091,0.12013651496575993
22631,3.0478000000000005,284.0,-4.116834584667165,108.39576536712072,74.0,-0.00497967428617196,0.08639087283088162
18710,5.473300000000001,285.0,2240.1510594508727,528.7788362661704,0.0,1.0,0.0
18763,5.473300000000001,285.0,1152.0184156361875,326.6070059258565,1.0,0.5142592553194074,10.96843678149979
18816,5.473300000000001,285.0,673.9821443903542,237.81282169346997,2.0,0.3008645964060866,1.7748930173953765
18869,5.473300000000001,285.0,405.86592807947756,188.04875486258297,3.0,0.18117792832192633,1.9001933302699392
18922,5.473300000000001,285.0,282.03537753648055,164.9308466200437,4.0,0.12590016032473086,1.0462465386516426
18975,5.473300000000001,285.0,204.87531659688378,150.43037630503486,5.0,0.09145602736589771,0.8160863878836708
19028,5.473300000000001,285.0,167.46526757837051,143.33327203666866,6.0,0.07475623881338664,0.3361881049384099
19081,5.473300000000001,285.0,118.25428755062158,134.10747141454584,7.0,0.05278853274279156,0.740896254467219
19134,5.473300000000001,285.0,87.79435517788563,128.36270454781757,8.0,0.03919126561018908,0.8999520168456743
19187,5.473300000000001,285.0,77.23465713038561,126.25581210284835,9.0,0.0344774325840857,0.5547950416124601
19240,5.473300000000001,285.0,60.81089145269442,123.14730706855514,10.0,0.027145888754306135,0.5810084093446372
19293,5.473300000000001,285.0,55.08911382318638,121.96571202473444,11.0,0.024591695988881373,0.40561366396226073
19346,5.473300000000001,285.0,41.5544871441079,119.35530564573256,12.0,0.018549859380596476,0.5122521721808769
19399,5.473300000000001,285.0,33.759899751146115,117.82640306406589,13.0,0.01507036751326121,0.5123855506768765
19452,5.473300000000001,285.0,27.63919672305386,116.61348922399519,14.0,0.01233809506124513,0.4881051002069996
19505,5.473300000000001,285.0,20.44956148610047,115.23203824626641,15.0,0.00912865290928785,0.5590162139448569
19558,5.473300000000001,285.0,18.9289522642538,114.85429220299544,16.0,0.008449855282926255,0.466606330531399
19611,5.473300000000001,285.0,14.715526923750451,114.00825345216711,17.0,0.006568988667825669,0.4571858364329298
19664,5.473300000000001,285.0,14.128634550345476,113.83267771387092,18.0,0.006307000811725983,0.382046714285719
19717,5.473300000000001,285.0,11.785015012800185,113.34648681559631,19.0,0.0052608126416658,0.35575593148530527
19770,5.473300000000001,285.0,7.0844259907776905,112.4613606637654,20.0,0.0031624769056932673,0.41916471691761203
19823,5.473300000000001,285.0,3.6350547791903742,111.76768219267285,21.0,0.0016226828828594414,0.44474141560995073
19876,5.473300000000001,285.0,4.723592850927459,111.90388706106596,22.0,0.0021086046099432917,0.3674877141845327
19929,5.473300000000001,285.0,5.101605898794686,111.9325531620789,23.0,0.0022773490552218567,0.3148583608317911
19982,5.473300000000001,285.0,3.248643065699103,111.55916809662291,24.0,0.001450189286116911,0.3123359046682423
20035,5.473300000000001,285.0,-2.006810804259981,110.55042169684644,25.0,-0.0008958372676670785,0.4069921954456543
